"Freq [GHz]","dB(St(Driver_T1,Driver_T1)) []"
1,-1.81951555280819
1.005,-1.66506642184865
1.01,-1.52707506955365
1.015,-1.40452727922019
1.02,-1.29623888462436
1.025,-1.20092508627767
1.03,-1.11726304552561
1.035,-1.04394490136164
1.04,-0.979719823885805
1.045,-0.92342494563824
1.05,-0.87400590672389
1.055,-0.830528305144648
1.06,-0.792181608167672
1.065,-0.758277126986411
1.07,-0.728241560901278
1.075,-0.701607443225108
1.08,-0.678001616912745
1.085,-0.657132664497537
1.09,-0.638778031190562
1.095,-0.622771418630655
1.1,-0.608990889971773
1.105,-0.59734801162028
1.11,-0.587778258777895
1.115,-0.580232827170688
1.12,-0.574671919234032
1.125,-0.571059508181678
1.13,-0.569359527563113
1.135,-0.569533387612867
1.14,-0.571538683713686
1.145,-0.575328937288167
1.15,-0.580854195597531
1.155,-0.588062313832517
1.16,-0.596900749457318
1.165,-0.607318713406885
1.17,-0.619269543491596
1.175,-0.632713190162419
1.18,-0.647618731660434
1.185,-0.663966862808773
1.19,-0.681752327974133
1.195,-0.70098629313177
1.2,-0.721698674043165
1.205,-0.743940457214583
1.21,-0.767786067773454
1.215,-0.793335854127541
1.22,-0.820718773831515
1.225,-0.850095379062445
1.23,-0.881661213962547
1.235,-0.915650749999151
1.24,-0.952341998980492
1.245,-0.992061954956015
1.25,-1.03519302258485
1.255,-1.08218058415942
1.26,-1.13354182835606
1.265,-1.18987588967164
1.27,-1.25187519131932
1.275,-1.32033758242409
1.28,-1.39617830477744
1.285,-1.48043983506524
1.29,-1.57429593090365
1.295,-1.67904329694274
1.3,-1.7960694812873
1.305,-1.92677796526365
1.31,-2.07243991364223
1.315,-2.23392643101008
1.32,-2.41125815583879
1.325,-2.60290167511892
1.33,-2.80477370753845
1.335,-3.00904220122289
1.34,-3.20311402401473
1.345,-3.36967176055952
1.35,-3.48896100041142
1.355,-3.54396011855701
1.36,-3.52699176914579
1.365,-3.4440027770848
