"Freq [GHz]","dB(St(Driver_T1,Driver_T1)) []"
1,-1.40025046292485
1.005,-1.28968407627857
1.01,-1.1933360157591
1.015,-1.10945088372335
1.02,-1.0364824881018
1.025,-0.973080218542389
1.03,-0.918072290092071
1.035,-0.870447653068192
1.04,-0.829337760515419
1.045,-0.793998939619698
1.05,-0.763795799943324
1.055,-0.738185900065514
1.06,-0.716705759632749
1.065,-0.698958224861119
1.07,-0.684601155330675
1.075,-0.6733373852172
1.08,-0.664905912576323
1.085,-0.659074277897877
1.09,-0.655632101751047
1.095,-0.654385756480341
1.1,-0.655154145706254
1.105,-0.657765556530922
1.11,-0.662055533087017
1.115,-0.667865698061799
1.12,-0.67504342387848
1.125,-0.683442230822765
1.13,-0.692922769195074
1.135,-0.703354229718613
1.14,-0.714616023131423
1.145,-0.726599577015444
1.15,-0.73921011494206
1.155,-0.752368308175396
1.16,-0.766011720832381
1.165,-0.780096002519393
1.17,-0.79459581511268
1.175,-0.809505510089758
1.18,-0.824839597983212
1.185,-0.840633071316649
1.19,-0.856941656821265
1.195,-0.87384208252997
1.2,-0.8914324517005
1.205,-0.909832819911747
1.21,-0.929186075699498
1.215,-0.949659230317883
1.22,-0.971445230083192
1.225,-0.994765416544773
1.23,-1.01987277643391
1.235,-1.04705614554622
1.24,-1.07664555825342
1.245,-1.10901896565377
1.25,-1.14461057619615
1.255,-1.18392109353003
1.26,-1.22753011813285
1.265,-1.27611090440771
1.27,-1.33044745187567
1.275,-1.39145342382993
1.28,-1.46019138224811
1.285,-1.5378888555005
1.29,-1.62594402025094
1.295,-1.72590692129491
1.3,-1.83940999664966
1.305,-1.96800118225576
1.31,-2.11280117877821
1.315,-2.2738655030559
1.32,-2.44910232862619
1.325,-2.63264949207195
1.33,-2.81291175104914
1.335,-2.97122467208024
1.34,-3.08324659968243
1.345,-3.12538987767015
1.35,-3.08547993845622
1.355,-2.97099802518411
1.36,-2.80724678149785
1.365,-2.62622132542931
1.37,-2.45502077656757
1.375,-2.31048334943651
1.38,-2.19981324439197
1.385,-2.12375487331165
1.39,-2.07969891272913
1.395,-2.06379205688184
1.4,-2.07209142768316
1.405,-2.10108061930153
1.41,-2.14783223382543
1.415,-2.21000152617597
1.42,-2.28575297306681
1.425,-2.37366978140876
1.43,-2.47266807984146
1.435,-2.58192347708975
1.44,-2.70081127207555
1.445,-2.82885903123949
1.45,-2.96570946801913
1.455,-3.11109154651033
1.46,-3.26479800093668
1.465,-3.42666779800174
1.47,-3.59657238265554
1.475,-3.77440481050146
1.48,-3.960071078573
1.485,-4.15348312671161
1.49,-4.35455310306943
1.495,-4.56318857788407
1.5,-4.7792884569167
1.505,-5.00273939568568
1.51,-5.23341255246855
1.515,-5.47116054555004
1.52,-5.7158145011383
1.525,-5.96718109494605
1.53,-6.22503950442813
1.535,-6.48913820159986
1.54,-6.75919152961393
1.545,-7.03487602115217
1.55,-7.31582643451414
1.555,-7.60163150540293
1.56,-7.89182944022555
1.565,-8.18590321162594
1.57,-8.48327576025165
1.575,-8.78330525941896
1.58,-9.08528066179356
1.585,-9.38841781887553
1.59,-9.69185654282228
1.595,-9.99465906165697
1.6,-10.2958103959784
1.605,-10.5942212472807
1.61,-10.8887340205626
1.615,-11.1781325895155
1.62,-11.4611563318952
1.625,-11.7365187975486
1.63,-12.0029311093131
1.635,-12.2591298361038
1.64,-12.5039086333239
1.645,-12.7361524549503
1.65,-12.9548726628345
1.655,-13.1592409673492
1.66,-13.3486199099451
1.665,-13.5225876106642
1.67,-13.6809547891392
1.675,-13.8237726169728
1.68,-13.9513307124679
1.685,-14.0641454426719
1.69,-14.1629395277575
1.695,-14.2486146293657
1.7,-14.3222190590514
1.705,-14.3849129242079
1.71,-14.4379329462387
1.715,-14.4825588900898
1.72,-14.5200831105999
1.725,-14.5517842297914
1.73,-14.5789054803003
1.735,-14.6026378341889
1.74,-14.6241077116895
1.745,-14.644368839337
1.75,-14.6643976949979
1.755,-14.6850919230985
1.76,-14.7072711078177
1.765,-14.7316793361615
1.77,-14.7589890501778
1.775,-14.7898057650822
1.78,-14.8246733083963
1.785,-14.864079308271
1.79,-14.9084607234945
1.795,-14.9582092617812
1.8,-15.0136765766084
1.805,-15.0751791667814
1.81,-15.1430029281833
1.815,-15.2174073251353
1.82,-15.2986291608205
1.825,-15.3868859336062
1.83,-15.4823787700103
1.835,-15.5852949265312
1.84,-15.6958098524223
1.845,-15.8140888044555
1.85,-15.9402880032766
1.855,-16.0745553194364
1.86,-16.2170304757819
1.865,-16.3678447515936
1.87,-16.5271201725738
1.875,-16.6949681692463
1.88,-16.8714876842483
1.885,-17.056762705976
1.89,-17.2508592017745
1.895,-17.4538214179693
1.9,-17.6656675063545
1.905,-17.8863844270898
1.91,-18.1159220664255
1.915,-18.3541864943781
1.92,-18.6010322728773
1.925,-18.8562537094612
1.93,-19.1195749361839
1.935,-19.3906386789549
1.94,-19.6689935704745
1.945,-19.9540798520253
1.95,-20.2452133081367
1.955,-20.5415672870587
1.96,-20.8421526842022
1.965,-21.1457958128179
1.97,-21.4511141675651
1.975,-21.7564902191421
1.98,-22.0600435863033
1.985,-22.3596022497162
1.99,-22.6526739453997
1.995,-22.9364195579704
2,-23.2076312793145
2.005,-23.4627195382968
2.01,-23.6977142108509
2.015,-23.9082872304762
2.02,-24.0898050753299
2.025,-24.2374200778608
2.03,-24.3462081944013
2.035,-24.4113568106311
2.04,-24.4283987074853
2.045,-24.393477802826
2.05,-24.3036206026125
2.055,-24.156977937499
2.06,-23.9529986983817
2.065,-23.6925038769711
2.07,-23.3776450505108
2.075,-23.0117524682947
2.08,-22.5990976500402
2.085,-22.1446079607863
2.09,-21.6535731804136
2.095,-21.131377720391
2.1,-20.5832805861967
2.105,-20.0142527072358
2.11,-19.4288709901975
2.115,-18.8312617892262
2.12,-18.2250833634836
2.125,-17.6135364480825
2.13,-16.9993932389156
2.135,-16.3850369881429
2.14,-15.7725064173761
2.145,-15.1635409457423
2.15,-14.5596241656565
2.155,-13.9620240666483
2.16,-13.3718292530157
2.165,-12.7899808912912
2.17,-12.2173004247402
2.175,-11.6545132609771
2.18,-11.1022687193872
2.185,-10.5611565500956
2.19,-10.0317203289154
2.195,-9.51446800905523
2.2,-9.00987988118997
2.205,-8.51841416592188
2.21,-8.04051044124667
2.215,-7.57659109507702
2.22,-7.12706099046137
2.225,-6.69230553891825
2.23,-6.27268739428945
2.235,-5.86854200363452
2.24,-5.48017227992289
2.245,-5.10784268979272
2.25,-4.75177307405256
2.255,-4.41213253438089
2.26,-4.08903372263333
2.265,-3.78252785606816
2.27,-3.49260075082264
2.275,-3.2191701171832
2.28,-2.96208429567594
2.285,-2.72112253676377
2.29,-2.49599684451066
2.295,-2.28635532233068
2.3,-2.09178688332935
2.305,-1.91182712444345
2.31,-1.74596511685366
2.315,-1.59365083737449
2.32,-1.45430295711402
2.325,-1.32731671318745
2.33,-1.2120716137594
2.335,-1.10793876233407
2.34,-1.0142876297933
2.345,-0.930492148118738
2.35,-0.855936044461138
2.355,-0.790017375443662
2.36,-0.732152257375685
2.365,-0.681777817321878
2.37,-0.638354412369886
2.375,-0.601367180195829
2.38,-0.570326993779782
2.385,-0.544770897752608
2.39,-0.52426210435128
2.395,-0.508389624308072
2.4,-0.496767603114832
2.405,-0.489034426782317
2.41,-0.484851654113875
2.415,-0.483902825150369
2.42,-0.485892188203364
2.425,-0.490543381047642
2.43,-0.497598095565138
2.435,-0.506814749518845
2.44,-0.517967184225664
2.445,-0.53084340268911
2.45,-0.545244359215104
2.455,-0.560982808614262
2.46,-0.577882220736191
2.465,-0.59577576421462
2.47,-0.614505361868694
2.475,-0.6339208191377
2.48,-0.653879026169222
2.485,-0.674243233680452
2.49,-0.694882402421468
2.495,-0.715670625944047
2.5,-0.736486626383894
2.505,-0.757213323062263
2.51,-0.777737473872427
2.515,-0.797949389612871
2.52,-0.817742721630201
2.525,-0.837014323318378
2.53,-0.855664186162306
2.535,-0.873595451083745
2.54,-0.890714495829572
2.545,-0.906931099001462
2.55,-0.92215868105011
2.555,-0.936314622111818
2.56,-0.949320655936911
2.565,-0.961103338325858
2.57,-0.971594587433922
2.575,-0.980732292023771
2.58,-0.988460982228209
2.585,-0.994732555646925
2.59,-0.999507049654535
2.595,-1.00275344867451
2.6,-1.00445051292703
2.605,-1.00458761283899
2.61,-1.00316555100954
2.615,-1.00019735142968
2.62,-0.995708993692502
2.625,-0.989740068309809
2.63,-0.982344328114655
2.635,-0.973590110208107
2.64,-0.963560603135731
2.645,-0.952353935069913
2.65,-0.940083060828067
2.655,-0.926875428627558
2.66,-0.912872411598287
2.665,-0.898228494194696
2.67,-0.883110209701395
2.675,-0.867694831843493
2.68,-0.852168830893567
2.685,-0.836726112341367
2.69,-0.821566063843698
2.695,-0.806891443458123
2.7,-0.792906148716051
2.705,-0.779812911563971
2.71,-0.767810968263101
2.715,-0.757093755730843
2.72,-0.747846686334363
2.725,-0.740245051720128
2.73,-0.734452102889565
2.735,-0.730617348541131
2.74,-0.728875106914961
2.745,-0.729343338326572
2.75,-0.732122776647443
2.755,-0.737296368625384
2.76,-0.744929020584908
2.765,-0.755067643140045
2.77,-0.767741476479905
2.775,-0.782962671867135
2.78,-0.800727099454912
2.785,-0.821015348515219
2.79,-0.843793883723035
2.795,-0.869016320210051
2.8,-0.896624780565364
2.805,-0.926551298636657
2.81,-0.958719237653414
2.815,-0.993044693610724
2.82,-1.02943785877511
2.825,-1.067804324368
2.83,-1.10804630574264
2.835,-1.15006377751743
2.84,-1.1937555100243
2.845,-1.2390200019694
2.85,-1.28575630732021
2.855,-1.3338647570865
2.86,-1.38324757884966
2.865,-1.43380941862261
2.87,-1.48545777092337
2.875,-1.53810332385804
2.88,-1.59166022658118
2.885,-1.64604628678294
2.89,-1.70118310589389
2.895,-1.75699615954779
2.9,-1.81341483054266
2.905,-1.87037240113405
2.91,-1.9278060110115
2.915,-1.98565658678293
