"Freq [GHz]","dB(St(Driver_T1,Driver_T1)) []"
1,-1.66486237631111
1.005,-1.53141863149102
1.01,-1.41333680745233
1.015,-1.30868699969903
1.02,-1.21582778700168
1.025,-1.13336433181592
1.03,-1.0601117128856
1.035,-0.995063047869431
1.04,-0.937361894038563
1.045,-0.886278410999798
1.05,-0.841188803339072
1.055,-0.801557614680928
1.06,-0.766922505825737
1.065,-0.736881210476834
1.07,-0.711080417562433
1.075,-0.689206376221805
1.08,-0.670977056538366
1.085,-0.656135725584862
1.09,-0.644445814777061
1.095,-0.635686962202699
1.1,-0.629652114435304
1.105,-0.626145568724125
1.11,-0.624981830911374
1.115,-0.625985159399074
1.12,-0.628989663028806
1.125,-0.633839822322997
1.13,-0.640391309933477
1.135,-0.648511997396796
1.14,-0.658083050812761
1.145,-0.669000036775795
1.15,-0.681173980465216
1.155,-0.694532338855424
1.16,-0.709019872290273
1.165,-0.724599416196359
1.17,-0.741252570852193
1.175,-0.75898034061045
1.18,-0.777803764847337
1.185,-0.79776459151651
1.19,-0.818926051039601
1.195,-0.84137379401059
1.2,-0.865217061507429
1.205,-0.890590162345115
1.21,-0.917654337932082
1.215,-0.946600102902926
1.22,-0.977650158521245
1.225,-1.01106298566214
1.23,-1.04713723394763
1.235,-1.08621703103415
1.24,-1.12869833674293
1.245,-1.17503645267413
1.25,-1.22575475499501
1.255,-1.28145462161539
1.26,-1.34282633265141
1.265,-1.41066036294608
1.27,-1.48585783627003
1.275,-1.56943777134404
1.28,-1.6625367921414
1.285,-1.76639368188479
1.29,-1.88230576007318
1.295,-2.01153552112422
1.3,-2.1551332312812
1.305,-2.3136241061104
1.31,-2.48649082279141
1.315,-2.67137706077084
1.32,-2.86298086411496
1.325,-3.0517671744717
1.33,-3.22299318174433
1.335,-3.35708801329009
1.34,-3.43274340639327
1.345,-3.43319338117145
1.35,-3.35353953138405
1.355,-3.20451516910809
1.36,-3.00943346310551
1.365,-2.79611903357655
1.37,-2.58897363720429
1.375,-2.4048052960665
1.38,-2.25254777546856
1.385,-2.13509624794783
1.39,-2.05157979554429
1.395,-1.99921106669523
1.4,-1.97450741059826
1.405,-1.97398210444761
1.41,-1.99447694654698
1.415,-2.03328286130781
1.42,-2.08814858280294
1.425,-2.15723765501276
1.43,-2.23906684695426
1.435,-2.33244263382585
1.44,-2.43640318138218
1.445,-2.5501684429376
1.45,-2.67309863196498
1.455,-2.80466031651942
1.46,-2.94439904016486
1.465,-3.09191735233983
1.47,-3.24685724402728
1.475,-3.40888614022049
1.48,-3.57768575637088
1.485,-3.75294326437489
1.49,-3.93434432967599
1.495,-4.12156767532201
1.5,-4.31428090415311
1.505,-4.5121373700975
1.51,-4.71477393703834
1.515,-4.92180950162487
1.52,-5.13284418690878
1.525,-5.34745913843687
1.53,-5.56521687457018
1.535,-5.78566215907736
1.54,-6.00832337686514
1.545,-6.23271440320246
1.55,-6.45833696290624
1.555,-6.68468347850875
1.56,-6.91124040519004
1.565,-7.13749204504168
1.57,-7.36292482395661
1.575,-7.58703200123171
1.58,-7.80931876522735
1.585,-8.02930764887422
1.59,-8.24654417754495
1.595,-8.46060264025609
1.6,-8.67109185507091
1.605,-8.87766078284744
1.61,-9.08000383205318
1.615,-9.27786569298831
1.62,-9.47104554376403
1.625,-9.65940048349806
1.63,-9.8428480703792
1.635,-10.0213678726399
1.64,-10.1950019773689
1.645,-10.3638544431301
1.65,-10.5280897247095
1.655,-10.6879301390371
1.66,-10.8436524776185
1.665,-10.9955839003356
1.67,-11.1440972665935
1.675,-11.2896060716579
1.68,-11.4325591586581
1.685,-11.5734353708642
1.69,-11.7127382958416
1.695,-11.850991234659
1.7,-11.9887325073954
1.705,-12.1265111826187
1.71,-12.2648832949891
1.715,-12.4044085930594
1.72,-12.5456478397447
1.725,-12.6891606715015
1.73,-12.835504009338
1.735,-12.9852310054543
1.74,-13.1388905034537
1.745,-13.2970269873965
1.75,-13.4601809951322
1.755,-13.6288899739843
1.76,-13.8036895616065
1.765,-13.9851152814026
1.77,-14.1737046500903
1.775,-14.3699997046818
1.78,-14.5745499673733
1.785,-14.7879158797251
1.79,-15.0106727523785
1.795,-15.2434152938855
1.8,-15.486762802727
1.805,-15.741365131257
1.81,-16.0079095604807
1.815,-16.287128762098
1.82,-16.5798100716105
1.825,-16.8868063569454
1.83,-17.2090488457125
1.835,-17.5475623775143
1.84,-17.9034836850339
1.845,-18.2780834923398
1.85,-18.6727934704643
1.855,-19.0892394375906
1.86,-19.5292826772157
1.865,-19.9950719382414
1.87,-20.489109678389
1.875,-21.0143375791398
1.88,-21.5742485606955
1.885,-22.1730358994883
1.89,-22.8157953535881
1.895,-23.5088047693826
1.9,-24.2599199279087
1.905,-25.0791500760034
1.91,-25.9795210572095
1.915,-26.9784180485772
1.92,-28.0997683655114
1.925,-29.3777866531873
1.93,-30.8638522772555
1.935,-32.6403054363557
1.94,-34.8516667390932
1.945,-37.7888948189124
1.95,-42.1933891659226
1.955,-51.3237422765693
1.96,-52.49715551649
1.965,-42.7409682637298
1.97,-38.2941363418396
1.975,-35.4010501474457
1.98,-33.2624137407663
1.985,-31.5712796933592
1.99,-30.1768783816174
1.995,-28.9938771709084
2,-27.9692485996445
2.005,-27.4067048198614
2.01,-26.9041029640737
2.015,-26.4534289374492
2.02,-26.0476914515853
2.025,-25.6805111711927
2.03,-25.3457920439285
2.035,-25.0374509099512
2.04,-24.7491959887865
2.045,-24.474357252597
2.05,-24.2057830694949
2.055,-23.9358271425698
2.06,-23.6564549930408
2.065,-23.3594955027018
2.07,-23.0370453694545
2.075,-22.6820006945656
2.08,-22.2886457657183
2.085,-21.8531899011883
2.09,-21.3741302958121
2.095,-20.8523472267873
2.1,-20.2909035386278
2.105,-19.6945976278263
2.11,-19.0693755630985
2.115,-18.4217235229754
2.12,-17.758138762528
2.125,-17.0847342471455
2.13,-16.4069894322594
2.135,-15.7296299544307
2.14,-15.0566049527178
2.145,-14.3911288582323
2.15,-13.7357594524347
2.155,-13.0924913777661
2.16,-12.4628514076775
2.165,-11.847987473983
2.17,-11.248747479037
2.175,-10.6657465112631
2.18,-10.0994225971099
2.185,-9.55008190640845
2.19,-9.01793465420261
2.195,-8.50312300366993
2.2,-8.00574219873316
2.205,-7.52585601970337
2.21,-7.06350750616749
2.215,-6.61872575250552
2.22,-6.19152946402501
2.225,-5.7819278690797
2.23,-5.389919513535
2.235,-5.01548941485677
2.24,-4.65860501888999
2.245,-4.31921137744434
2.25,-3.99722594348016
2.255,-3.69253335781728
2.26,-3.40498057258343
2.265,-3.13437261906503
2.27,-2.88046927976483
2.275,-2.64298286655421
2.28,-2.42157724073448
2.285,-2.21586813989172
2.29,-2.02542480490044
2.295,-1.84977283294626
2.3,-1.68839812341523
2.305,-1.5407517365673
2.31,-1.40625545250638
2.315,-1.28430780108653
2.32,-1.1742903316328
2.325,-1.07557390304231
2.33,-0.98752479738398
2.335,-0.909510490421473
2.34,-0.840904947303271
2.345,-0.781093347956446
2.35,-0.729476181906832
2.355,-0.685472684343757
2.36,-0.648523612917588
2.365,-0.618093387283188
2.37,-0.593671630588112
2.375,-0.574774164171667
2.38,-0.560943514195003
2.385,-0.551748992441677
2.39,-0.546786413863183
2.395,-0.545677511344009
2.4,-0.548069104320486
2.405,-0.553632072915488
2.41,-0.562060183654647
2.415,-0.573068807013045
2.42,-0.58639356131156
2.425,-0.601788912059588
2.43,-0.619026750874433
2.435,-0.637894973687305
2.44,-0.658196074116395
2.445,-0.679745764660773
2.45,-0.702371635732562
2.455,-0.725911860471484
2.46,-0.750213951736961
2.465,-0.775133576605021
2.47,-0.800533433062552
2.475,-0.826282193340317
2.48,-0.852253518407102
2.485,-0.878325148506127
2.49,-0.90437807519269
2.495,-0.9302958010663
2.5,-0.955963694208709
2.505,-0.98126844516283
2.51,-1.00609763502497
2.515,-1.03033942377378
2.52,-1.05388236821288
2.525,-1.07661537874125
2.53,-1.09842782346559
2.535,-1.11920978681204
2.54,-1.13885248767776
2.545,-1.15724885920256
2.55,-1.17429428839684
2.555,-1.18988750914255
2.56,-1.20393163656794
2.565,-1.21633532464182
2.57,-1.22701402228251
2.575,-1.23589129666555
2.58,-1.24290018615234
2.585,-1.24798453982253
2.59,-1.25110029647361
2.595,-1.25221665363914
2.6,-1.25131707709146
2.605,-1.24840010374469
2.61,-1.24347989600025
2.615,-1.23658651332394
2.62,-1.22776587693457
2.625,-1.21707941542773
2.63,-1.20460339227914
2.635,-1.19042792966058
2.64,-1.1746557559898
2.645,-1.15740071627582
2.65,-1.13878609386904
2.655,-1.11894279910858
2.66,-1.09800748423054
2.665,-1.07612064465877
2.67,-1.05342476458812
2.675,-1.030062559947
2.68,-1.00617536491562
2.685,-0.981901699807047
2.69,-0.957376048957784
2.695,-0.932727867972905
2.7,-0.908080830805739
2.705,-0.883552319200274
2.71,-0.859253150338632
2.715,-0.835287533344529
2.72,-0.811753241706867
2.725,-0.788741986719541
2.73,-0.766339976622553
2.735,-0.744628647167591
2.74,-0.723685551688611
2.745,-0.703585402307451
2.75,-0.684401258542025
2.755,-0.666205865247527
2.76,-0.649073148499007
2.765,-0.633079885773635
2.77,-0.618307575740526
2.775,-0.604844543323798
2.78,-0.592788327759261
2.785,-0.582248415483905
2.79,-0.573349396313878
2.795,-0.566234640944655
2.8,-0.561070620775093
2.805,-0.55805201766655
2.81,-0.557407801320894
2.815,-0.559408484415519
2.82,-0.564374797651973
2.825,-0.572688052434331
2.83,-0.584802466226545
2.835,-0.601259692905028
2.84,-0.622705688442555
2.845,-0.649909782566697
2.85,-0.683785302820892
2.855,-0.72541011456891
2.86,-0.776043686801034
2.865,-0.837134291114849
2.87,-0.910305014184136
2.875,-0.997299595312457
2.88,-1.09985805854238
2.885,-1.21947823256098
2.89,-1.35700657017502
2.895,-1.5120020901102
2.9,-1.68185635284887
2.905,-1.86077057335663
2.91,-2.03892166532833
2.915,-2.20244573984254
2.92,-2.33499233759948
2.925,-2.42114169376753
2.93,-2.45077387973832
2.935,-2.42229526163922
2.94,-2.34284301553178
2.945,-2.2254453545201
2.95,-2.08493964653749
2.955,-1.9346479119038
2.96,-1.78470013340378
2.965,-1.64179163315229
2.97,-1.50973311497903
2.975,-1.39024314861061
2.98,-1.28367841469056
2.985,-1.18959277357922
2.99,-1.10712100198093
2.995,-1.03522231788322
3,-0.972824634862642
