"Theta [deg]","dB(GainTotal) [] - Freq='2.25GHz' Phi='0deg'"
0,3.60140518757305
2,3.58036149747393
4,3.55680157299912
6,3.5306687042794
8,3.50192319683083
10,3.47054397960531
12,3.43653005163629
14,3.39990173770845
16,3.36070171244676
18,3.31899574067923
20,3.27487307038854
22,3.2284464036412
24,3.17985136130653
26,3.12924535004935
28,3.07680573607455
30,3.02272723068654
32,2.9672183993313
34,2.91049721994174
36,2.85278563959879
38,2.7943031120014
40,2.7352591427383
42,2.67584492474624
44,2.61622421129003
46,2.5565236454615
48,2.49682283904167
50,2.43714456345683
52,2.37744547409207
54,2.31760782847879
56,2.25743267141158
58,2.19663494013725
60,2.13484088753242
62,2.07158813156015
64,2.00632852032856
66,1.93843386266431
68,1.86720442598551
70,1.791879959414
72,1.71165287296338
74,1.62568310348687
76,1.53311413154416
78,1.43308958297862
80,1.32476985326599
82,1.20734822675678
84,1.08006601974696
86,0.942226347914998
88,0.79320619735737
90,0.632466557708804
92,0.459560450847424
94,0.274138756596059
96,0.0759537966379492
98,-0.135139309858298
100,-0.359183458906194
102,-0.596122439432536
104,-0.845805730078631
106,-1.10799502407941
108,-1.38237224180023
110,-1.66854873533353
112,-1.9660753285392
114,-2.27445277049611
116,-2.59314211370603
118,-2.92157446555028
120,-3.25915950907086
122,-3.60529215494967
124,-3.95935667888293
126,-4.320727725244
128,-4.6887676254658
130,-5.06281959228177
132,-5.44219651069244
134,-5.82616525286
136,-6.21392669516448
138,-6.60459190901
140,-6.99715533062756
142,-7.39046608726288
144,-7.78319906423197
146,-8.1738277297576
148,-8.56060116952704
150,-8.94152817564197
152,-9.31437150922026
154,-9.67665550119501
156,-10.025689831796
158,-10.3586114912481
160,-10.6724454704865
162,-10.9641826685275
164,-11.2308710178735
166,-11.469713321605
168,-11.6781633466549
170,-11.8540109552617
172,-11.9954479406721
174,-12.1011088325546
176,-12.1700848088804
178,-12.2019131081061
180,-12.1965479127209
