"Freq [GHz]","dB(St(Driver_T1,Driver_T1)) []"
1,-1.38556278722455
1.005,-1.28298270831687
1.01,-1.19158055443063
1.015,-1.11007187782813
1.02,-1.03736488156166
1.025,-0.972529725578505
1.03,-0.914772389710871
1.035,-0.863412460743744
1.04,-0.817864281654825
1.045,-0.777620979674989
1.05,-0.742240965942942
1.055,-0.711336567832977
1.06,-0.684564512996099
1.065,-0.66161803104636
1.07,-0.64222037505589
1.075,-0.62611959174716
1.08,-0.613084388106753
1.085,-0.602900954962253
1.09,-0.595370616804284
1.095,-0.590308183640087
1.1,-0.587540886530505
1.105,-0.586907784930651
1.11,-0.588259541844976
1.115,-0.591458472507299
1.12,-0.59637878379399
1.125,-0.602906934546856
1.13,-0.610942060880231
1.135,-0.620396424733883
1.14,-0.631195857772999
1.145,-0.643280185680959
1.15,-0.65660362953666
1.155,-0.671135191083501
1.16,-0.686859037224626
1.165,-0.703774906116696
1.17,-0.721898563007264
1.175,-0.741262338786292
1.18,-0.761915788475776
1.185,-0.7839265109662
1.19,-0.807381175629146
1.195,-0.832386806376986
1.2,-0.859072379643784
1.205,-0.88759079989122
1.21,-0.918121324737673
1.215,-0.950872521585495
1.22,-0.986085848215973
1.225,-1.02403996009422
1.23,-1.06505585476217
1.235,-1.10950296433102
1.24,-1.15780629281003
1.245,-1.21045465184057
1.25,-1.26800995196942
1.255,-1.33111731490747
1.26,-1.40051541364776
1.265,-1.47704580098727
1.27,-1.5616588517994
1.275,-1.65541199277334
1.28,-1.75945260990202
1.285,-1.87497264594976
1.29,-2.00311342786382
1.295,-2.14478674754284
1.3,-2.30036184241065
1.305,-2.46915201496459
1.31,-2.648634476984
1.315,-2.83339058614802
1.32,-3.01393129773278
1.325,-3.17594976774555
1.33,-3.30105653590553
1.335,-3.37021502986764
1.34,-3.36996886218138
1.345,-3.29891534045469
1.35,-3.17002097959942
1.355,-3.00650437580188
1.36,-2.83390208502098
1.365,-2.6732326481255
1.37,-2.53801734096155
1.375,-2.43469406894031
1.38,-2.36460691170089
1.385,-2.32611892713768
1.39,-2.31620825380544
1.395,-2.33146167893927
1.4,-2.36860240418746
1.405,-2.42472027786316
1.41,-2.49733512902439
1.415,-2.58437728973315
1.42,-2.68413359891942
1.425,-2.79518419776155
1.43,-2.91634210863161
1.435,-3.04660043043975
1.44,-3.1850883999497
1.445,-3.33103593312061
1.45,-3.48374562878356
1.455,-3.64257107118589
1.46,-3.80690033651474
1.465,-3.97614375532066
1.47,-4.14972514351059
1.475,-4.32707586174834
1.48,-4.50763118719469
1.485,-4.69082858136348
1.49,-4.87610751570716
1.495,-5.06291057571301
1.5,-5.25068560817207
1.505,-5.43888870793498
1.51,-5.62698786253776
1.515,-5.81446708786221
1.52,-6.00083089751629
1.525,-6.18560895471791
1.53,-6.36836075984236
1.535,-6.54868023100876
1.54,-6.72620004054126
1.545,-6.90059557801998
1.55,-7.07158842182691
1.555,-7.23894921610412
1.56,-7.40249986897828
1.565,-7.56211501041508
1.57,-7.71772267338387
1.575,-7.8693041890109
1.58,-8.01689331371166
1.585,-8.16057463243993
1.59,-8.30048130574559
1.595,-8.43679224804259
1.6,-8.5697288394231
1.605,-8.69955128294307
1.61,-8.82655472341603
1.615,-8.95106524262355
1.62,-9.07343584007883
1.625,-9.19404249889754
1.63,-9.3132804239301
1.635,-9.43156052513326
1.64,-9.54930620420718
1.645,-9.66695048769323
1.65,-9.78493353575184
1.655,-9.90370054328018
1.66,-10.0237000392606
1.665,-10.1453825814567
1.67,-10.2691998368622
1.675,-10.3956040335991
1.68,-10.5250477671285
1.685,-10.657984142495
1.69,-10.7948672346604
1.695,-10.9361528506008
1.7,-11.0822995795366
1.705,-11.2337701212908
1.71,-11.3910328872009
1.715,-11.5545638731674
1.72,-11.7248488102867
1.725,-11.9023856051093
1.73,-12.0876870889803
1.735,-12.281284104288
1.74,-12.4837289650008
1.745,-12.6955993398903
1.75,-12.9175026197067
1.755,-13.1500808447896
1.76,-13.3940162877868
1.765,-13.6500378081136
1.77,-13.9189281215289
1.775,-14.201532160985
1.78,-14.498766745337
1.785,-14.811631822524
1.79,-15.1412236159015
1.795,-15.4887500794012
1.8,-15.8555491624405
1.805,-16.2431105024894
1.81,-16.6531013048673
1.815,-17.0873973364879
1.82,-17.5481201479584
1.825,-18.0376818284989
1.83,-18.5588387432869
1.835,-19.1147556934778
1.84,-19.7090815334169
1.845,-20.3460359538969
1.85,-21.0305037664978
1.855,-21.7681251590274
1.86,-22.5653526931778
1.865,-23.4294064639371
1.87,-24.3679714792722
1.875,-25.3882874287479
1.88,-26.4948554967038
1.885,-27.6840961462442
1.89,-28.9326974755612
1.895,-30.1749795978067
1.9,-31.27033437907
1.905,-31.9945043082209
1.91,-32.1356887342986
1.915,-31.6737950270976
1.92,-30.8010885100103
1.925,-29.7502706290108
1.93,-28.6767226655968
1.935,-27.6561240078329
1.94,-26.7168786176385
1.945,-25.8648293960021
1.95,-25.0963662191877
1.955,-24.4045135358952
1.96,-23.7815659493989
1.965,-23.2201465325095
1.97,-22.7135682078095
1.975,-22.2558965075589
1.98,-21.8418914724017
1.985,-21.4669070282512
1.99,-21.1267814413724
1.995,-20.817732378777
2,-20.5362612515016
2.005,-20.2790678358802
2.01,-20.0429748985914
2.015,-19.8248624326108
2.02,-19.6216115582501
2.025,-19.4300588728666
2.03,-19.2469628804915
2.035,-19.0689849590138
2.04,-18.8926879604598
2.045,-18.7145557714248
2.05,-18.5310367251803
2.055,-18.3386123996828
2.06,-18.1338909030336
2.065,-17.9137203171345
2.07,-17.6753139701692
2.075,-17.4163754563543
2.08,-17.1352088962511
2.085,-16.8307998576323
2.09,-16.5028551817252
2.095,-16.1517954099967
2.1,-15.7787004456521
2.105,-15.3852158468058
2.11,-14.9734321324494
2.115,-14.5457517074736
2.12,-14.1047573841945
2.125,-13.6530936686125
2.13,-13.193368056725
2.135,-12.7280755942454
2.14,-12.2595466336008
2.145,-11.7899154242232
2.15,-11.3211059131866
2.155,-10.8548307266324
2.16,-10.3925994839238
2.165,-9.93573311246693
2.17,-9.485381483051
2.175,-9.0425423409293
2.18,-8.60808009224058
2.185,-8.18274348709576
2.19,-7.76718161521897
2.195,-7.3619579078691
2.2,-6.96756203751788
2.205,-6.58441974222153
2.21,-6.21290069083965
2.215,-5.85332456148448
2.22,-5.50596553897465
2.225,-5.17105545497213
2.23,-4.84878580190087
2.235,-4.53930885184769
2.24,-4.242738106264
2.245,-3.95914829235608
2.25,-3.68857510798141
2.255,-3.43101489883864
2.26,-3.18642442994707
2.265,-2.95472088819349
2.27,-2.73578222471251
2.275,-2.52944791592922
2.28,-2.33552019137612
2.285,-2.15376574618971
2.29,-1.98391792783142
2.295,-1.8256793613267
2.3,-1.67872495622693
2.305,-1.54270522233543
2.31,-1.41724981040047
2.315,-1.30197118850801
2.32,-1.19646836447558
2.325,-1.10033056856266
2.33,-1.01314081844543
2.335,-0.934479298721762
2.34,-0.863926499251194
2.345,-0.801066069471179
2.35,-0.745487358657683
2.355,-0.696787624250788
2.36,-0.654573901350385
2.365,-0.618464535970366
2.37,-0.58809039245256
2.375,-0.563095751538989
2.38,-0.543138920048313
2.385,-0.527892576038632
2.39,-0.517043874955821
2.395,-0.510294342780914
2.4,-0.507359581827555
2.405,-0.50796881382192
2.41,-0.511864283425552
2.415,-0.518800543621868
2.42,-0.528543642538158
2.425,-0.540870229452468
2.43,-0.555566596053866
2.435,-0.572427667577128
2.44,-0.591255957292841
2.445,-0.611860497063936
2.45,-0.63405575632141
2.455,-0.657660561900544
2.46,-0.682497031732286
2.465,-0.708389536405772
2.47,-0.735163704093298
2.475,-0.762645486224449
2.48,-0.790660303539692
2.485,-0.819032294652897
2.49,-0.847583691856807
2.495,-0.876134351427147
2.5,-0.904501467866181
2.505,-0.932499503068348
2.51,-0.959940361930643
2.515,-0.986633845048449
2.52,-1.01238840640997
2.525,-1.03701223899404
2.53,-1.06031470351446
2.535,-1.08210810497377
2.54,-1.10220980810641
2.545,-1.12044466637088
2.55,-1.13664772038503
2.555,-1.1506671014312
2.56,-1.16236705512942
2.565,-1.17163098116551
2.57,-1.17836436889602
2.575,-1.18249749766148
2.58,-1.18398776653819
2.585,-1.18282152248617
2.59,-1.17901526924927
2.595,-1.17261616194434
2.6,-1.16370172311735
2.605,-1.15237875328084
2.61,-1.13878144990225
2.615,-1.12306879026934
2.62,-1.10542127221905
2.625,-1.0860371392006
2.63,-1.06512823997476
2.635,-1.04291568675276
2.64,-1.01962547812843
2.645,-0.995484245213025
2.65,-0.97071526235136
2.655,-0.945534839769615
2.66,-0.920149187000524
2.665,-0.894751805522335
2.67,-0.869521439138509
2.675,-0.84462058319235
2.68,-0.820194530222455
2.685,-0.796370910995564
2.69,-0.773259676352527
2.695,-0.750953456850065
2.7,-0.729528233307889
2.705,-0.709044251384972
2.71,-0.689547116394637
2.715,-0.671069009893273
2.72,-0.653629976357477
2.725,-0.637239235812149
2.73,-0.621896486022439
2.735,-0.607593165384013
2.74,-0.594313654628056
2.745,-0.582036401704801
2.75,-0.57073495961702
2.755,-0.56037893151257
2.76,-0.550934821035422
2.765,-0.542366788837591
2.77,-0.534637318352176
2.775,-0.527707795513756
2.78,-0.521539008182878
2.785,-0.516091571678306
2.79,-0.511326287130702
2.795,-0.507204439419163
2.8,-0.50368804130451
2.805,-0.500740030084583
2.81,-0.498324422713467
2.815,-0.496406434883627
2.82,-0.494952569097624
2.825,-0.493930676273854
2.83,-0.493309994957007
2.835,-0.493061171747801
2.84,-0.493156266137364
2.845,-0.49356874253304
2.85,-0.494273451897529
2.855,-0.495246605092199
2.86,-0.496465739718666
2.865,-0.497909681988002
2.87,-0.499558504912877
2.875,-0.501393483912825
2.88,-0.503397050742912
2.885,-0.505552746500397
2.89,-0.507845174329339
2.895,-0.510259952327229
2.9,-0.51278366705882
2.905,-0.515403827997818
2.91,-0.518108823145904
2.915,-0.520887876018321
2.92,-0.523731004134686
2.925,-0.526628979111794
2.93,-0.529573288420363
2.935,-0.532556098838981
2.94,-0.535570221615255
2.945,-0.538609079325175
2.95,-0.541666674406941
2.955,-0.5447375593333
2.96,-0.547816808377587
2.965,-0.550899990921563
2.97,-0.553983146248243
2.975,-0.557062759759314
2.98,-0.560135740554585
2.985,-0.563199400309729
2.99,-0.566251433388211
2.995,-0.569289898123668
3,-0.572313199209837
