"Theta [deg]","dB(GainTotal) [] - Freq='2.25GHz' Phi='90.0000000000002deg'"
0,3.41848395294531
2,3.54637587612663
4,3.67137252066949
6,3.7929063027788
8,3.91030762080124
10,4.02281457551951
12,4.12958541793197
14,4.22971300897235
16,4.32224048427527
18,4.40617729892862
20,4.48051487568664
22,4.54424118140375
24,4.59635369244687
26,4.6358703618104
28,4.66183835193096
30,4.67334043495567
32,4.6694990781793
34,4.64947832259273
36,4.61248362659282
38,4.55775988698704
40,4.48458786900651
42,4.39227928017475
44,4.28017071357742
46,4.1476166680161
48,3.99398182906096
50,3.8186327694292
52,3.62092920307156
54,3.40021490951353
56,3.15580843984328
58,2.88699373262544
60,2.59301082073609
62,2.27304691919513
64,1.92622838044953
66,1.55161433440116
68,1.14819336854137
70,0.714885462165965
72,0.250552745163033
74,-0.245975216260129
76,-0.775852567205918
78,-1.34013051034893
80,-1.93961061873077
82,-2.57460384189145
84,-3.24454358026739
86,-3.94737835735402
88,-4.67864547953116
90,-5.43011843457361
92,-6.18797392651736
94,-6.93063918559671
96,-7.62700816620411
98,-8.23661407647457
100,-8.71411118326121
102,-9.01948208010501
104,-9.13127025634282
106,-9.05530266929351
108,-8.82247268482882
110,-8.47730490023804
112,-8.06517837255071
114,-7.62424696127308
116,-7.18285854310508
118,-6.76037298590287
120,-6.36922265625557
122,-6.01699808456825
124,-5.70811507845341
126,-5.44501162796904
128,-5.2289610281761
130,-5.06060929791454
132,-4.94032728260841
134,-4.86844335858311
136,-4.84540204266262
138,-4.8718790084127
140,-4.94887323731448
142,-5.07779101705467
144,-5.26053317531138
146,-5.49959558499401
148,-5.79819318467353
150,-6.16041935151938
152,-6.59145541005814
154,-7.09784927824343
156,-7.68788710361545
158,-8.37208449409913
160,-9.16381505469375
162,-10.0800421867897
164,-11.1419243209702
166,-12.3743906487753
168,-13.801517364844
170,-15.4270488351525
172,-17.1677602327637
174,-18.6819481936507
176,-19.2464459750963
178,-18.4325681257598
180,-16.7939896346915
