"Theta [deg]","dB(GainTotal) [] - Freq='2.25GHz' Phi='0deg'"
0,3.45690292576579
2,3.43304702283022
4,3.40743974598595
6,3.380008513191
8,3.3506947626052
10,3.3194568402267
12,3.28627276927585
14,3.25114284733257
16,3.21409200050432
18,3.17517180482243
20,3.134462064719
22,3.09207181837396
24,3.04813962198658
26,3.00283295215366
28,2.95634656047836
30,2.90889962050238
32,2.8607315272466
34,2.81209624684723
36,2.76325516983499
38,2.71446849683787
40,2.66598527805881
42,2.61803233332057
44,2.57080239045784
46,2.52444188640799
48,2.47903896566119
50,2.43461227238857
52,2.39110115443335
54,2.34835787152684
56,2.30614232370498
58,2.26411969225126
60,2.22186122418916
62,2.17884820729751
64,2.13447899395808
66,2.08807875750797
68,2.03891152050409
70,1.98619389215935
72,1.92910989798008
74,1.86682627797119
76,1.79850766503118
78,1.72333112297003
80,1.64049961278062
82,1.54925405520539
84,1.44888375750984
86,1.33873506523668
88,1.21821818072093
90,1.08681215695006
92,0.944068127692066
94,0.789610873947859
96,0.623138854920596
98,0.444422851473174
100,0.253303384143315
102,0.0496870786376318
104,-0.166457838639775
106,-0.39510672250927
108,-0.636184164547181
110,-0.889569905133937
112,-1.15510476963276
114,-1.43259637926535
116,-1.72182436909064
118,-2.02254482717024
120,-2.33449365172523
122,-2.65738850825336
124,-2.99092905770978
126,-3.33479512155855
128,-3.68864245142355
130,-4.05209578196592
132,-4.42473886753552
134,-4.80610123878243
136,-5.19564146867787
138,-5.59272681417835
140,-5.99660920887651
142,-6.40639773603627
144,-6.82102792742982
146,-7.23922853255972
148,-7.65948680864667
150,-8.08001391544176
152,-8.49871267097404
154,-8.91315072085574
156,-9.32054303741976
158,-9.71774847291504
160,-10.101285636263
162,-10.467373352218
164,-10.812000048646
166,-11.1310242893405
168,-11.4203051936428
170,-11.6758568840995
172,-11.8940160904431
174,-12.0716077832254
176,-12.2060915719352
178,-12.2956726326965
180,-12.3393653493321
