"Theta [deg]","dB(GainTotal) [] - Freq='2.25GHz' Phi='0deg'"
0,3.64752484152542
2,3.62227199581199
4,3.59415822358541
6,3.56311954538675
8,3.52910658331717
10,3.49208763213858
12,3.45205182258685
14,3.40901228485505
16,3.36300920008738
18,3.31411260658387
20,3.26242480596358
22,3.20808219397442
24,3.15125632273059
26,3.0921539882475
28,3.03101613212589
30,2.96811535244109
32,2.90375183984016
34,2.83824759385891
36,2.77193883411962
38,2.7051666025166
40,2.63826565474479
42,2.57155185875745
44,2.50530844687117
46,2.4397715969255
48,2.37511593313933
50,2.31144062470515
52,2.248756805903
54,2.18697703464845
56,2.12590744111354
58,2.06524309544023
60,2.00456695218131
62,1.94335252435273
64,1.88097022203383
66,1.81669708123258
68,1.74972942854856
70,1.67919789171352
72,1.60418408445721
74,1.5237382681414
76,1.43689731740169
78,1.34270238283089
80,1.24021573792752
82,1.12853640691339
84,1.00681428260265
86,0.874262549704105
88,0.730168322151656
90,0.573901479636559
92,0.404921747363257
94,0.22278410501311
96,0.0271426380921952
98,-0.182247039951095
100,-0.405526660237378
102,-0.642735330898397
104,-0.893810598181631
106,-1.15859040963987
108,-1.43681585680485
110,-1.728134576243
112,-2.03210468529217
114,-2.34819912058466
116,-2.67581023238589
118,-3.01425446494536
120,-3.36277692236839
122,-3.72055558213679
124,-4.08670487734548
126,-4.46027832941924
128,-4.84026988385072
130,-5.22561359372955
132,-5.61518132363006
134,-6.00777822571341
136,-6.40213588668146
138,-6.79690327194749
140,-7.19063590938894
142,-7.58178415595772
144,-7.96868185680616
146,-8.34953719714258
148,-8.72242799349586
150,-9.08530397594043
152,-9.43599865340213
154,-9.77225299742298
156,-10.0917523123702
158,-10.3921762340125
160,-10.6712598851553
162,-10.9268620520433
164,-11.1570342345886
166,-11.3600830857068
168,-11.5346185897215
170,-11.6795816408417
172,-11.7942474225107
174,-11.8782047016065
176,-11.9313150657298
178,-11.9536593754266
180,-11.9454805639569
