"Theta [deg]","dB(GainTotal) [] - Freq='2.25GHz' Phi='90.0000000000002deg'"
0,3.17791487024379
2,3.16543151282124
4,3.1532021949769
6,3.14170986269748
8,3.13137518100128
10,3.12253114221974
12,3.11539884460589
14,3.11006609212385
16,3.10647034458488
18,3.10438725243124
20,3.10342556849779
22,3.10302869256806
24,3.10248254380088
26,3.10092894565726
28,3.09738331181453
30,3.09075518134848
32,3.07987008046164
34,3.06349127202378
36,3.04034015808272
38,3.00911437807906
40,2.96850294934705
42,2.91719808583483
44,2.85390357628725
46,2.77733978738451
48,2.68624547481638
50,2.57937663893184
52,2.45550265987481
54,2.31339990100651
56,2.15184289017381
58,1.96959308583561
60,1.76538511654602
62,1.53791025205686
64,1.28579672316071
66,1.00758635259793
68,0.701706784536706
70,0.366438395454359
72,-0.000125278193504433
74,-0.40012506498379
76,-0.835993481077811
78,-1.31052414473733
80,-1.82695607639088
82,-2.38907613053023
84,-3.0013429444017
86,-3.66903494186241
88,-4.39842147716406
90,-5.19694626050472
92,-6.07338642869277
94,-7.03788621902302
96,-8.10160485392642
98,-9.27532437814227
100,-10.5653998367756
102,-11.9632058242073
104,-13.4200845291178
106,-14.7983293513511
108,-15.8213011993831
110,-16.1571544258374
112,-15.7188150040479
114,-14.7690593276913
116,-13.6364962905563
118,-12.5199153761438
120,-11.501906342489
122,-10.6060436501416
124,-9.83206186955428
126,-9.17166901421655
128,-8.61485524170471
130,-8.15219809237444
132,-7.77557479760997
134,-7.47826878246282
136,-7.25486622992303
138,-7.10109893845761
140,-7.01369292089278
142,-6.99024339353661
144,-7.02912179193386
146,-7.12941532543804
148,-7.29089865647686
150,-7.51403826679829
152,-7.80003211823418
154,-8.15089018511558
156,-8.56956559551256
158,-9.06015210421968
160,-9.62817254732741
162,-10.2809966437027
164,-11.0284479772286
166,-11.8836936295528
168,-12.8645607365449
170,-13.995490136383
172,-15.3103682375812
174,-16.8561734121735
176,-18.6951459018764
178,-20.8906266848515
180,-23.3959511109582
