"Theta [deg]","dB(GainTotal) [] - Freq='2.25GHz' Phi='90.0000000000002deg'"
0,3.45810508438273
2,3.40488727058785
4,3.34890047020878
6,3.29100571977831
8,3.23213067673799
10,3.17323962383541
12,3.11529743809653
14,3.05922867864001
16,3.00587361979907
18,2.955943689673
20,2.90997925139269
22,2.86831286504028
24,2.83104100060147
26,2.79800660366606
28,2.76879399153667
30,2.74273640184641
32,2.71893530706393
34,2.69628953790569
36,2.67353148569297
38,2.64926726947149
40,2.62201776799003
42,2.59025776654375
44,2.55245104456023
46,2.50707990706397
48,2.45266833010428
50,2.38779846555028
52,2.3111206892694
54,2.22135766638215
56,2.11730305996079
58,1.9978155511391
60,1.86180880002038
62,1.70823788726835
64,1.53608265946835
66,1.34432827345339
68,1.13194310431622
70,0.89785405026004
72,0.640919130303392
74,0.359897118859087
76,0.053413781240744
78,-0.280075949978582
80,-0.642330804928861
82,-1.03537233100171
84,-1.46154216781003
86,-1.92356984332492
88,-2.42465423569819
90,-2.96856270710685
92,-3.55975278679952
94,-4.20352182357207
96,-4.90618933655807
98,-5.67531254399376
100,-6.51992186756969
102,-7.45072517152003
104,-8.48012866681482
106,-9.62165836150447
108,-10.8876758673484
110,-12.2825094805222
112,-13.783945704245
114,-15.2992869588839
116,-16.5905746574851
118,-17.2637408276976
120,-17.050218280807
122,-16.1330182792274
124,-14.9156557434635
126,-13.6769240184431
128,-12.5352011803886
130,-11.5238499504922
132,-10.6427587199293
134,-9.88104742987439
136,-9.22568057223423
138,-8.66441677180502
140,-8.1866305232253
142,-7.78337490194195
144,-7.44720227108503
146,-7.17193366986475
148,-6.95244292225862
150,-6.78447430859982
152,-6.66449544781407
154,-6.58958147722571
156,-6.55732547035751
158,-6.56577043820178
160,-6.61335908663981
162,-6.69889831904916
164,-6.82153612313598
166,-6.98074891286301
168,-7.17633758546798
170,-7.40843046191926
172,-7.67749082143518
174,-7.9843257398475
176,-8.33009105515004
178,-8.71628387362371
180,-9.14470793096653
