"Theta [deg]","dB(GainTotal) [] - Freq='2.25GHz' Phi='90.0000000000002deg'"
0,3.78359173353687
2,3.77696302984593
4,3.76827495779784
6,3.75789081004399
8,3.74613543881797
10,3.73327804228856
12,3.71951559647179
14,3.70495783759541
16,3.68961463928506
18,3.67338648869464
20,3.65605855475189
22,3.6372985800848
24,3.61665854447175
26,3.59357977430316
28,3.56740094044476
30,3.53736822009763
32,3.50264681023543
34,3.46233297242605
36,3.41546585170618
38,3.36103842783897
40,3.2980071035508
42,3.22529958858515
44,3.14182088081539
46,3.04645726133423
48,2.93807830031443
50,2.81553691107532
52,2.67766749243523
54,2.52328216858364
56,2.35116507754385
58,2.16006458010944
60,1.94868316594332
62,1.71566472491937
64,1.45957872900259
66,1.17890072816116
68,0.871988393397889
70,0.537052125957955
72,0.172118972725877
74,-0.225011785277302
76,-0.656823509959812
78,-1.12615037509676
80,-1.63626258460937
82,-2.19097364130634
84,-2.79477628016756
86,-3.45301564450596
88,-4.17211032709697
90,-4.95983300377927
92,-5.82565944239002
94,-6.78117872958753
96,-7.84050321545712
98,-9.02045102284086
100,-10.3397840074478
102,-11.8153433720523
104,-13.4487821509631
106,-15.1871044100087
108,-16.8272637371865
110,-17.9047556756128
112,-17.9246862011999
114,-16.9873979166685
116,-15.6409871204494
118,-14.2776138776875
120,-13.0469634308793
122,-11.9815185059745
124,-11.0741326639179
126,-10.3077165782039
128,-9.66486738484697
130,-9.13051592314432
132,-8.69231194503944
134,-8.34034769913382
136,-8.06674731427512
138,-7.86528501021786
140,-7.73107255422322
142,-7.66031700961285
144,-7.65013916513177
146,-7.69844203066977
148,-7.80382074912245
150,-7.96550793686855
152,-8.18335115971137
154,-8.45782190296395
156,-8.79005816908318
158,-9.18194603857028
160,-9.63624961564328
162,-10.1568044414091
164,-10.7487977859306
166,-11.4191719938073
168,-12.1772071168028
170,-13.0353708591264
172,-14.0105732062299
174,-15.126032427537
176,-16.4140191781877
178,-17.9195905495359
180,-19.7039284488804
