"Theta [deg]","dB(GainTotal) [] - Freq='2.25GHz' Phi='90.0000000000002deg'"
0,3.69604428572396
2,3.69536583499654
4,3.69202048017057
6,3.6864812969236
8,3.67918527555769
10,3.67051152120627
12,3.6607600772976
14,3.65013254740637
16,3.63871564259618
18,3.62646862141963
20,3.61321532677171
22,3.5986411836672
24,3.5822951442615
26,3.56359619748014
28,3.5418437452174
30,3.51623092007221
32,3.48585980020007
34,3.44975746650518
36,3.40689193153031
38,3.35618712219945
40,3.29653628903527
42,3.2268134123452
44,3.14588235611014
46,3.05260366563858
48,2.94583900650961
50,2.82445329833677
52,2.68731461135306
54,2.533291873943
56,2.3612503934105
58,2.17004512829135
60,1.95851157439672
62,1.72545404186888
64,1.46963100710679
66,1.18973711842725
68,0.884381311277805
70,0.552060337657772
72,0.191126821283347
74,-0.200249303036083
76,-0.624127442821825
78,-1.08285301586598
80,-1.57912663770026
82,-2.11608908086697
84,-2.69742617210239
86,-3.32749880464251
88,-4.01150408581581
90,-4.75567354281633
92,-5.56751121176839
94,-6.45606298982985
96,-7.43217497869574
98,-8.50860634218918
100,-9.69961458367948
102,-11.0189682631224
104,-12.4735886513235
106,-14.0456965551685
108,-15.6484925785197
110,-17.0449786810941
112,-17.8205420373353
114,-17.671134994161
116,-16.7793522597376
118,-15.5766168798493
120,-14.358676836155
122,-13.2477908462408
124,-12.2767755952204
126,-11.4444337092284
128,-10.7391942747674
130,-10.1477950860451
132,-9.65813586956963
134,-9.26000631985689
136,-8.9450846083448
138,-8.7067200832093
140,-8.53968414384224
142,-8.43995044614458
144,-8.40452058915825
146,-8.43129601457227
148,-8.51899275226937
150,-8.66709589713243
152,-8.87585270631013
154,-9.14630612763174
156,-9.48037436459501
158,-9.88098718202816
160,-10.3522969670539
162,-10.8999937088432
164,-11.531770951387
166,-12.2580197152937
168,-13.0928793359012
170,-14.0558671157219
172,-15.1744784659146
174,-16.4884567808972
176,-18.0569287065075
178,-19.9698814260211
180,-22.3607686906612
