"Freq [GHz]","dB(St(Driver_T1,Driver_T1)) []"
1,-1.43111277940484
1.005,-1.31963842266939
1.01,-1.22340940452791
1.015,-1.14005068731448
1.02,-1.06759119561416
1.025,-1.00439884920884
1.03,-0.949124491243474
1.035,-0.900654160074052
1.04,-0.85806882007264
1.045,-0.820610558810587
1.05,-0.787654277558999
1.055,-0.758683987503491
1.06,-0.733272938322396
1.065,-0.711066927273046
1.07,-0.691770253723271
1.075,-0.67513388993737
1.08,-0.660945530906083
1.085,-0.649021262919173
1.09,-0.639198652218054
1.095,-0.631331101824908
1.1,-0.625283357385315
1.105,-0.620928062892785
1.11,-0.618143276290159
1.115,-0.616810855432101
1.12,-0.616815619404838
1.125,-0.618045181598382
1.13,-0.620390342039529
1.135,-0.623745919829396
1.14,-0.628011904019678
1.145,-0.633094804079484
1.15,-0.638909089583401
1.155,-0.645378622433787
1.16,-0.652438002719232
1.165,-0.660033769702052
1.17,-0.668125420760223
1.175,-0.676686231819058
1.18,-0.685703881601906
1.185,-0.695180898019619
1.19,-0.705134957748638
1.195,-0.715599079481997
1.2,-0.726621757788278
1.205,-0.738267088548234
1.21,-0.750614939285367
1.215,-0.763761219176451
1.22,-0.777818304928892
1.225,-0.792915680838287
1.23,-0.80920085490223
1.235,-0.82684061851839
1.24,-0.846022725564474
1.245,-0.866958077926926
1.25,-0.889883518898087
1.255,-0.915065352841357
1.26,-0.942803727609254
1.265,-0.973438031847812
1.27,-1.00735346515777
1.275,-1.04498892065197
1.28,-1.08684624930721
1.285,-1.13350080274461
1.29,-1.18561278302343
1.295,-1.24393819914067
1.3,-1.30933685138316
1.305,-1.38277224998153
1.31,-1.46529395089034
1.315,-1.5579853616744
1.32,-1.66184845029728
1.325,-1.77758084465698
1.33,-1.90518489158104
1.335,-2.04334914243672
1.34,-2.18860254156981
1.345,-2.33443232349047
1.35,-2.47092558248504
1.355,-2.58587133316933
1.36,-2.66802865086235
1.365,-2.71176252343033
1.37,-2.72026006235816
1.375,-2.70467820385335
1.38,-2.67969484784938
1.385,-2.65865211794997
1.39,-2.65087738203277
1.395,-2.66142418501985
1.4,-2.69211102942516
1.405,-2.74279276422091
1.41,-2.81235648492889
1.415,-2.89934938572324
1.42,-3.00231682715396
1.425,-3.11995594613951
1.43,-3.25116642223311
1.435,-3.39505010384365
1.44,-3.55088869163932
1.445,-3.71811458963961
1.45,-3.89628205972251
1.455,-4.0850416067267
