"Theta [deg]","dB(GainTotal) [] - Freq='2.25GHz' Phi='90.0000000000002deg'"
0,2.82152299744872
2,2.75619168019186
4,2.6919109592227
6,2.62950084068257
8,2.56976801591884
10,2.51347363866081
12,2.46129829541618
14,2.41380605367918
16,2.37140985968453
18,2.33434075438781
20,2.302623313875
22,2.27605936461589
24,2.25422139159274
26,2.23645621963371
28,2.22189862045011
30,2.20949361548477
32,2.19802553383493
34,2.18615143487722
36,2.17243635384184
38,2.15538795831001
40,2.13348855461873
42,2.10522287216394
44,2.06910059410011
46,2.02367312117183
48,1.9675444993042
50,1.89937678280048
52,1.81789033594642
54,1.72185970395491
56,1.61010572583933
58,1.48148453692107
60,1.33487403704852
62,1.1691582997034
64,0.983210281289756
66,0.775873070292876
68,0.545939801711738
70,0.292132261493569
72,0.0130781282828993
74,-0.292713240141511
76,-0.626876546920917
78,-0.991217768795537
80,-1.38774248333755
82,-1.81868433344721
84,-2.28653147233914
86,-2.7940466474124
88,-3.34427257851005
90,-3.9405069736653
92,-4.58621816291823
94,-5.28484791857897
96,-6.03940367257601
98,-6.85166319791245
100,-7.72068006866929
102,-8.6400741051509
104,-9.59337572455815
106,-10.5468145582775
108,-11.4405232701604
110,-12.1842119841429
112,-12.6711901237804
114,-12.8210172433065
116,-12.6276591650534
118,-12.1639187272931
120,-11.5368945769654
122,-10.841888362629
124,-10.1442729330292
126,-9.48209985867863
128,-8.87478958177704
130,-8.33071193365306
132,-7.85219676054855
134,-7.43848267070488
136,-7.08735397923356
138,-6.7960168758342
140,-6.56155282121185
142,-6.38114226083071
144,-6.25216564895113
146,-6.17224028944782
148,-6.13922475962046
150,-6.15120802402085
152,-6.20649229604342
154,-6.30357425162044
156,-6.44112668789577
158,-6.61798122913545
160,-6.83311167733784
162,-7.08561674484588
164,-7.37469993234977
166,-7.69964298146962
168,-8.05976734831745
170,-8.45437513519592
172,-8.88265637233437
174,-9.34354280313192
176,-9.83547867067181
178,-10.3560660044864
180,-10.9015265332783
