"Theta [deg]","dB(GainTotal) [] - Freq='2.25GHz' Phi='0deg'"
0,3.52753989251117
2,3.50039882299725
4,3.47163245804012
6,3.44117348323663
8,3.40897747012805
10,3.375025521135
12,3.33932664219074
14,3.30191976740205
16,3.26287533579792
18,3.22229629670216
20,3.18031839959775
22,3.13710960904139
24,3.09286847807481
26,3.0478213177053
28,3.0022180183905
30,2.95632641465371
32,2.91042513768117
34,2.8647949732693
36,2.81970883203247
38,2.77542054109889
40,2.73215277465643
42,2.69008454518277
44,2.64933876670378
46,2.60997046408896
48,2.57195622744303
50,2.53518549031601
52,2.49945414167197
54,2.46446086711781
56,2.42980646362345
58,2.39499619782463
60,2.35944509816609
62,2.32248590344603
64,2.28337925055692
66,2.24132558390214
68,2.19547821398762
70,2.14495694302654
72,2.08886170588565
74,2.0262857365076
76,1.95632785237965
78,1.87810354190338
80,1.79075463216791
82,1.6934574003361
84,1.58542906583728
86,1.46593266047354
88,1.33428031907533
90,1.18983506565887
92,1.03201119122917
94,0.860273331920073
96,0.674134362545303
98,0.473152223038603
100,0.256925795419371
102,0.0250899480376906
104,-0.222690137392089
106,-0.486725241866363
108,-0.767308875938998
110,-1.06472442763236
112,-1.37925258591252
114,-1.71117894084648
116,-2.06080167146313
118,-2.42843924638969
120,-2.8144380813453
122,-3.21918012231566
124,-3.64309035448391
126,-4.0866442756312
128,-4.55037541988289
130,-5.03488307498685
132,-5.54084040618768
134,-6.06900328582027
136,-6.62022023529182
138,-7.19544402273484
140,-7.79574563576366
142,-8.42233157831962
144,-9.07656574083174
146,-9.75999748323777
148,-10.4743980677197
150,-11.2218081846088
152,-12.0045999892482
154,-12.8255576562824
156,-13.6879805395018
158,-14.5958115498049
160,-15.5537878064009
162,-16.5675949562883
164,-17.6439663420551
166,-18.7905683013082
168,-20.0152671522081
170,-21.323772940109
172,-22.7132297212869
174,-24.1563025381377
176,-25.5663632281627
178,-26.742773968028
180,-27.3630496819017
