"Theta [deg]","dB(GainTotal) [] - Freq='2.25GHz' Phi='90.0000000000002deg'"
0,3.44624952069843
2,3.41443428967739
4,3.38163748251856
6,3.34851658914087
8,3.31571899128906
10,3.28385438868037
12,3.25346557908054
14,3.22499911377142
16,3.19877755370632
18,3.17497510840313
20,3.15359831549571
22,3.13447310583908
24,3.11723912112626
26,3.10135156303533
28,3.08609023177208
30,3.07057484105112
32,3.05378524928431
34,3.03458497168997
36,3.01174625175831
38,2.9839750579431
40,2.94993459329147
42,2.90826620967822
44,2.85760695072751
46,2.79660326258393
48,2.72392067685309
50,2.63824946734925
52,2.53830640693879
54,2.42283280768454
56,2.29058902745039
58,2.14034558207643
60,1.97087092637378
62,1.78091586882534
64,1.56919446905218
66,1.33436113373215
68,1.0749834699634
70,0.789510263055341
72,0.476233699421302
74,0.133244627413304
76,-0.241620797980064
78,-0.650845357751217
80,-1.0973090264433
82,-1.58438556092485
84,-2.11606337826186
86,-2.69709892023557
88,-3.33321367438246
90,-4.03134972162871
92,-4.80000255566816
94,-5.64965163941244
96,-6.59330095255036
98,-7.64709927067776
100,-8.83085728346153
102,-10.1677762846642
104,-11.6810808290329
106,-13.3800838339915
108,-15.2132973371715
110,-16.9417875010897
112,-17.9799238642265
114,-17.7523257101211
116,-16.5206767544977
118,-14.9694942419856
120,-13.4840223470472
122,-12.1782046944086
124,-11.0616045080924
126,-10.1153212519744
128,-9.3163506494996
130,-8.64416559206312
132,-8.08189821588451
134,-7.61603280075927
136,-7.2357936605617
138,-6.93256524943086
140,-6.6994211417937
142,-6.5307620065703
144,-6.4220440176783
146,-6.36957799227737
148,-6.37038296181925
150,-6.422081827135
152,-6.52283012825247
154,-6.67127160708075
156,-6.86651625432921
158,-7.10813805044434
160,-7.39619074351413
162,-7.73124080639461
164,-8.11441714379483
166,-8.54747698862413
168,-9.03288625033777
170,-9.57390925539323
172,-10.1746949270518
174,-10.8403286623748
176,-11.5767796991655
178,-12.3905864278976
180,-13.2879289933472
