"Theta [deg]","dB(GainTotal) [] - Freq='2.25GHz' Phi='90.0000000000002deg'"
0,3.64752484152542
2,3.61271850431913
4,3.5754410660589
6,3.53636021406818
8,3.49615848070628
10,3.45550989776501
12,3.41505374646462
14,3.3753663895094
16,3.33693250644464
18,3.30011732420615
20,3.26514158696067
22,3.23206099653676
24,3.2007516502671
26,3.17090260998165
28,3.14201619105559
30,3.11341593036133
32,3.08426156091548
34,3.05356977383717
36,3.02023915323059
38,2.9830774657986
40,2.94082947924483
42,2.89220364587792
44,2.835896273061
46,2.77061215398892
48,2.69508099685528
50,2.60806932451333
52,2.50838779155445
54,2.39489406744716
56,2.26649156146388
58,2.12212432461746
60,1.96076846739475
62,1.78142039258035
64,1.58308207144288
66,1.3647434975812
68,1.12536234052396
70,0.863840691266997
72,0.578998640565369
74,0.269544249909022
76,-0.0659607478494139
78,-0.42914046384973
80,-0.821850896064594
82,-1.24623429153205
84,-1.70478425578625
86,-2.20042488100286
88,-2.73660827844386
90,-3.31743634734185
92,-3.94781441506643
94,-4.63364641498497
96,-5.38208293858175
98,-6.20183290262833
100,-7.10354115442693
102,-8.10020234338731
104,-9.20748102458233
106,-10.443509805887
108,-11.8268618931035
110,-13.3688460386224
112,-15.0492942011114
114,-16.7509259394955
116,-18.1372431248583
118,-18.6614132573593
120,-18.0944743308264
122,-16.857409177424
124,-15.4556594323169
126,-14.1371055040295
128,-12.9752966348569
130,-11.9760142320051
132,-11.1248995430538
134,-10.4039968543149
136,-9.79676507553639
138,-9.28922206894939
140,-8.86988203364532
142,-8.52937833629726
144,-8.2600599781308
146,-8.0556445286379
148,-7.91094205567052
150,-7.82164373461505
152,-7.78416421514467
154,-7.79552744405926
156,-7.85328761560089
158,-7.95547894530339
160,-8.1005896630646
162,-8.28755694149506
164,-8.51578046382233
166,-8.78515305690543
168,-9.09610731366097
170,-9.44967739255486
172,-9.847575075578
174,-10.2922783021536
176,-10.7871278496379
178,-11.3364215241647
180,-11.9454805639569
