"Freq [GHz]","dB(St(Driver_T1,Driver_T1)) []"
1,-1.44320402348371
1.005,-1.33308982613979
1.01,-1.23600902521555
1.015,-1.15056901218877
1.02,-1.07551596865665
1.025,-1.00972883750655
1.03,-0.952211195541661
1.035,-0.902081882085231
1.04,-0.85856501124232
1.045,-0.820979813708248
1.05,-0.788730613418436
1.055,-0.761297139746262
1.06,-0.738225301731103
1.065,-0.719118501348516
1.07,-0.703629532823504
1.075,-0.691453099535431
1.08,-0.682318974676121
1.085,-0.675985832387247
1.09,-0.67223577891903
1.095,-0.670869615191767
1.1,-0.671702860425378
1.105,-0.674562559438805
1.11,-0.679284883031975
1.115,-0.685713511852471
1.12,-0.693698770715697
1.125,-0.703097454806365
1.13,-0.713773264439145
1.135,-0.725597744138204
1.14,-0.738451607396718
1.145,-0.752226322504988
1.15,-0.76682583811743
1.155,-0.782168339431802
1.16,-0.798187945592794
1.165,-0.814836284075571
1.17,-0.832083905852704
1.175,-0.849921533658249
1.18,-0.868361162572056
1.185,-0.887437056039345
1.19,-0.907206700600193
1.195,-0.927751799051845
1.2,-0.949179395101565
1.205,-0.971623233845035
1.21,-0.995245472941713
1.215,-1.02023887055331
1.22,-1.04682958931208
1.225,-1.07528077184824
1.23,-1.10589706330015
1.235,-1.13903027937232
1.24,-1.17508644282065
1.245,-1.21453443155399
1.25,-1.25791648701052
1.255,-1.30586080091724
1.26,-1.35909629204393
1.265,-1.41846942841201
1.27,-1.48496241051356
1.275,-1.55971096681805
1.28,-1.64401799912481
1.285,-1.73935561812916
1.29,-1.84734150742007
1.295,-1.96966414600292
1.3,-2.10791263132385
1.305,-2.26323835058845
1.31,-2.43573926992949
1.315,-2.62342996954917
1.32,-2.8206984213488
1.325,-3.01638613325056
1.33,-3.19225765058675
1.335,-3.32365171862
1.34,-3.3846407265096
1.345,-3.35797556652179
1.35,-3.2448693327463
1.355,-3.06666354041285
1.36,-2.85607102287082
1.365,-2.64475649455662
1.37,-2.45530472667816
1.375,-2.29969235996581
1.38,-2.18167899259845
1.385,-2.10008935778928
1.39,-2.05143014420257
1.395,-2.03151886933908
1.4,-2.03632943693151
1.405,-2.06234796964288
1.41,-2.1066651345274
1.415,-2.16694495485022
1.42,-2.24134634188527
1.425,-2.32843478106602
1.43,-2.42710044475411
1.435,-2.53648836942294
1.44,-2.65594142388573
1.445,-2.78495479473794
1.45,-2.92314010464878
1.455,-3.07019728020183
1.46,-3.22589251925403
1.465,-3.39004099864348
1.47,-3.56249323805501
1.475,-3.74312426936359
1.48,-3.93182494857885
1.485,-4.1284948939341
1.49,-4.33303664565278
1.495,-4.54535072754193
1.5,-4.76533135398436
1.505,-4.99286257321891
1.51,-5.22781467306783
