"Theta [deg]","dB(GainTotal) [] - Freq='2.25GHz' Phi='0deg'"
0,3.37024917610992
2,3.34976674590762
4,3.32826822082518
6,3.3057156467435
8,3.28208628623443
10,3.25737478930045
12,3.23159509189832
14,3.20478195475699
16,3.17699204419747
18,3.14830444734343
20,3.11882050757093
22,3.08866286387608
24,3.05797358185712
26,3.02691127611303
28,2.9956471458353
30,2.96435987859034
32,2.93322942240198
34,2.90242968279444
36,2.87212026757518
38,2.84243747431556
40,2.81348478855646
42,2.78532322814536
44,2.7579619233778
46,2.73134935636709
48,2.70536569000643
50,2.6798165929509
52,2.65442891134262
54,2.62884845335627
56,2.60264004555175
58,2.57528989996662
60,2.54621020907937
62,2.51474577358418
64,2.48018237521626
66,2.4417565407133
68,2.39866630682402
70,2.35008258972903
72,2.29516078164931
74,2.23305223671202
76,2.16291536001429
78,2.08392607088461
80,1.99528746709503
82,1.89623856628315
84,1.78606204103484
86,1.66409089377057
88,1.52971403723085
90,1.38238075769652
92,1.22160404365115
94,1.04696276532168
96,0.85810269334123
98,0.654736350280905
100,0.436641699098192
102,0.203659689106222
104,-0.0443092963519663
106,-0.307310015654742
108,-0.585337855964214
110,-0.878345076761236
112,-1.18624760830578
114,-1.50893215453759
116,-1.84626330061047
118,-2.19809027728721
120,-2.56425298923227
122,-2.94458687271492
124,-3.33892611053453
126,-3.74710469737035
128,-4.16895481554315
130,-4.60430194674881
132,-5.05295610642236
134,-5.51469854063678
136,-5.989263168302
138,-6.47631198375111
140,-6.97540356119163
142,-7.48595373585946
144,-8.00718750334837
146,-8.53808122527395
148,-9.07729443258108
150,-9.62309099400464
152,-10.173250332453
154,-10.7249709431946
156,-11.2747709425514
158,-11.8183939701907
160,-12.3507335289919
162,-12.8657944144645
164,-13.3567151684916
166,-13.8158783616075
168,-14.2351328076544
170,-14.6061401270869
172,-14.920835603129
174,-15.1719624978144
176,-15.3536084771938
178,-15.4616556299295
180,-15.4940632171121
