"Theta [deg]","dB(GainTotal) [] - Freq='2.25GHz' Phi='0deg'"
0,3.52701680428649
2,3.50420999237766
4,3.4804941951523
6,3.45579123580217
8,3.43003270407664
10,3.40316286190222
12,3.37514128937867
14,3.34594520335021
16,3.31557137019456
18,3.28403752365832
20,3.25138318885528
22,3.2176698065491
24,3.18298004936719
26,3.1474162255169
28,3.11109767771027
30,3.07415710689174
32,3.036735783038
34,2.99897764901674
36,2.9610223774617
38,2.92299750279261
40,2.88500981744922
42,2.8471362883644
44,2.80941481085925
46,2.77183516614036
48,2.73433057921622
50,2.69677028114508
52,2.65895345977428
54,2.62060493579528
56,2.58137282824091
58,2.54082838061061
60,2.49846801312085
62,2.4537175570877
64,2.40593852336971
66,2.35443616641484
68,2.29846903509156
70,2.23725965486195
72,2.17000596388146
74,2.09589312661309
76,2.01410536884295
78,1.92383751265267
80,1.82430593357353
82,1.71475870970227
84,1.59448477966567
86,1.46282196973195
88,1.31916378802603
90,1.16296491479901
92,0.993745342093148
94,0.811093134761626
96,0.614665799011919
98,0.404190256128779
100,0.179461429619111
102,-0.0596605344935873
104,-0.313254380462197
106,-0.581343136957204
108,-0.863900717865329
110,-1.16085962653519
112,-1.47211962609867
114,-1.79755719919473
116,-2.13703557707592
118,-2.49041507235041
120,-2.85756340363125
122,-3.23836565651951
124,-3.63273348599623
126,-4.04061313234237
128,-4.46199179709967
130,-4.89690190676459
132,-5.34542277720571
134,-5.80767917589599
136,-6.28383625349384
138,-6.77409026907348
140,-7.27865444845546
142,-7.79773917240215
144,-8.33152546603239
146,-8.88013042280292
148,-9.44356271107758
150,-10.0216656407635
152,-10.6140443763256
154,-11.2199727524448
156,-11.8382738119171
158,-12.4671667940981
160,-13.1040722612526
162,-13.7453672528217
164,-14.3860855551111
166,-15.0195674432393
168,-15.6370832928903
170,-16.2274918917871
172,-16.7770501788248
174,-17.2695584118659
176,-17.6870704418137
178,-18.0113565707103
180,-18.2261013337256
