"Theta [deg]","dB(GainTotal) [] - Freq='2.25GHz' Phi='90.0000000000002deg'"
0,3.85623001892459
2,3.85287481371069
4,3.84772901376135
6,3.84105270426186
8,3.8330462047431
10,3.82383654250361
12,3.81346522861893
14,3.80187801857802
16,3.78891724121007
18,3.77431712386381
20,3.75770234243671
22,3.73858980210813
24,3.71639343242492
26,3.69043158248401
28,3.65993644818362
30,3.62406486683301
32,3.58190977938096
34,3.53251168338486
36,3.47486947000217
38,3.40795014070585
40,3.3306970173334
42,3.24203617643786
44,3.14088094228222
46,3.02613435246971
48,2.89668956043158
50,2.75142815784983
52,2.58921638862349
54,2.4088991872181
56,2.20929191200129
58,1.98916956191898
60,1.7472531645236
62,1.48219290423586
64,1.19254741747142
66,0.876758506922737
68,0.533120306140241
70,0.159741635838575
72,-0.245500095472134
74,-0.685015623357027
76,-1.161574093678
78,-1.67839075602563
80,-2.2392373180793
82,-2.84858196755757
84,-3.5117683003998
86,-4.23524489512807
88,-5.02685917949276
90,-5.89622772393753
92,-6.85518175810825
94,-7.91823705515975
96,-9.10287959254474
98,-10.4289783778607
100,-11.9151883408994
102,-13.5659142462347
104,-15.331043842737
106,-17.0045879171878
108,-18.098277242714
110,-18.084461364666
112,-17.0809334025089
114,-15.6735507930407
116,-14.2640548224335
118,-12.9979810563217
120,-11.903198738744
122,-10.9697020534861
124,-10.1788281495807
126,-9.51233673561996
128,-8.95472589658021
130,-8.49343758660407
132,-8.11848415074827
134,-7.82198378446333
136,-7.59774757391978
138,-7.44094814604978
140,-7.34786557042245
142,-7.31569797399075
144,-7.34242455420798
146,-7.42671123056846
148,-7.56785208234198
150,-7.76574244829847
152,-8.02088208591477
154,-8.3344092556696
156,-8.70816923946478
158,-9.14482390574112
160,-9.64801284337395
162,-10.2225816965851
164,-10.8748999694094
166,-11.6132985010323
168,-12.4486635694879
170,-13.3952198267093
172,-14.4714810085295
174,-15.7011171912361
176,-17.1126291904787
178,-18.7336197579342
180,-20.5645107920783
