"Theta [deg]","dB(GainTotal) [] - Freq='2.25GHz' Phi='0deg'"
0,3.56260011023093
2,3.54611193646688
4,3.52835667578286
6,3.50917352123739
8,3.48841061343597
10,3.4659282465284
12,3.4416020137655
14,3.41532584660866
16,3.38701488120434
18,3.35660806485261
20,3.32407039419549
22,3.28939465780679
24,3.25260254055905
26,3.21374493771203
28,3.17290132542257
30,3.13017804363186
32,3.08570536912605
34,3.03963329251876
36,2.99212596356715
38,2.94335483388185
40,2.89349060233637
42,2.84269415206671
44,2.79110675278514
46,2.73883988062765
48,2.68596507152998
50,2.63250426500827
52,2.57842110645178
54,2.5236136534801
56,2.4679088750035
58,2.41105924380385
60,2.35274161199544
62,2.29255843384646
64,2.23004127388095
66,2.16465642150452
68,2.09581233637499
70,2.02286857810393
72,1.94514583268703
74,1.86193663574441
76,1.77251640560046
78,1.67615443180853
80,1.57212451037928
82,1.45971496927463
84,1.33823788116432
86,1.20703731086399
88,1.0654964896702
90,0.913043846811558
92,0.74915785947643
94,0.573370708267087
96,0.385270745936743
98,0.184503805629932
100,-0.0292266076511238
102,-0.25616018034802
104,-0.496481625973824
106,-0.750323387038718
108,-1.01776906996255
110,-1.29885744864322
112,-1.59358683809063
114,-1.90191960306455
116,-2.22378652947494
118,-2.55909075029183
120,-2.90771088495393
122,-3.26950302386469
124,-3.64430116942562
126,-4.03191573371305
128,-4.43212969141128
130,-4.8446919955861
132,-5.26930788369527
134,-5.70562573242649
136,-6.15322016382904
138,-6.61157116453841
140,-7.08003905969426
142,-7.55783529127702
144,-8.04398909797489
146,-8.53731039392805
148,-9.03634941156151
150,-9.53935402244415
152,-10.0442260872891
154,-10.5484787088687
156,-11.049196851971
158,-11.5430044191412
160,-12.0260414870693
162,-12.4939559802074
164,-12.9419145802283
166,-13.3646381847846
168,-13.7564678072544
170,-14.1114674509328
172,-14.4235709248281
174,-14.686778996711
176,-14.8954102618092
178,-15.0444018947183
180,-15.1296440447743
