"Freq [GHz]","dB(St(Driver_T1,Driver_T1)) []"
1,-1.14337662110843
1.005,-1.05856797091124
1.01,-0.983668230761707
1.015,-0.918634093925806
1.02,-0.863156676534071
1.025,-0.816696126886097
1.03,-0.778530015592743
1.035,-0.74780970078647
1.04,-0.723618596913365
1.045,-0.705026933178731
1.05,-0.691138878349559
1.055,-0.681129477299936
1.06,-0.674270374797564
1.065,-0.669944576890894
1.07,-0.667651417593537
1.075,-0.667003450709577
1.08,-0.66771722554305
1.085,-0.669599908137709
1.09,-0.672533554293242
1.095,-0.676458591665682
1.1,-0.68135777364017
1.105,-0.687241560081741
1.11,-0.694135581198911
1.115,-0.702070565262691
1.12,-0.71107486926111
1.125,-0.721169551280778
1.13,-0.732365769328463
1.135,-0.74466418525075
1.14,-0.758055992896384
1.145,-0.772525172044963
1.15,-0.788051586690023
1.155,-0.804614589245761
1.16,-0.822196851954952
1.165,-0.840788214659985
1.17,-0.860389407037349
1.175,-0.881015568143249
1.18,-0.902699543411543
1.185,-0.925494987640622
1.19,-0.949479342048021
1.195,-0.974756785287971
1.2,-1.00146128422597
1.205,-1.0297598923786
1.21,-1.05985646440697
1.215,-1.09199597579521
1.22,-1.12646965918726
1.225,-1.16362119313277
1.23,-1.20385420379583
1.235,-1.24764136099662
1.24,-1.29553535669456
1.245,-1.34818202651923
1.25,-1.40633577486059
1.255,-1.47087722031334
1.26,-1.54283246158001
1.265,-1.62339234193804
1.27,-1.71392815195799
1.275,-1.81599664266537
1.28,-1.93132082926942
1.285,-2.0617219566775
1.29,-2.2089595065611
1.295,-2.37440748129668
1.3,-2.55845668305797
1.305,-2.75949739294819
1.31,-2.97235391887912
1.315,-3.18623598836602
1.32,-3.38285212498677
1.325,-3.53639742296684
1.33,-3.61799465136432
1.335,-3.60571410716211
1.34,-3.49604229829735
1.345,-3.30808909936973
1.35,-3.07602765147888
1.355,-2.83555420697832
1.36,-2.61374328702025
1.365,-2.42604388528675
1.37,-2.27825763396385
1.375,-2.17006177516374
1.38,-2.09804912753536
1.385,-2.05771822575565
1.39,-2.04455671407768
1.395,-2.05452993089674
1.4,-2.08423666316378
1.405,-2.13090176859057
1.41,-2.19230130185808
1.415,-2.26666874397682
1.42,-2.35260447741403
1.425,-2.4489969734808
1.43,-2.55495762675381
1.435,-2.66976836269467
1.44,-2.79284016173193
1.445,-2.92368049380044
1.45,-3.06186784739427
1.455,-3.20703183277543
1.46,-3.35883763737478
1.465,-3.51697387334566
1.47,-3.68114307257746
1.475,-3.85105425547647
1.48,-4.02641713306001
1.485,-4.20693760477156
1.49,-4.39231429361295
1.495,-4.58223592129856
1.5,-4.77637937358071
1.505,-4.9744083430756
1.51,-5.17597246636363
1.515,-5.38070689570502
1.52,-5.58823226470386
1.525,-5.79815502256405
1.53,-6.01006812376216
1.535,-6.22355206933146
1.54,-6.43817630262007
1.545,-6.65350096635362
1.55,-6.86907902900499
1.555,-7.08445878673433
1.56,-7.29918674242244
1.565,-7.51281085556161
1.57,-7.72488414611143
1.575,-7.93496862215937
1.58,-8.14263948586975
1.585,-8.34748955549597
1.59,-8.54913382416723
1.595,-8.74721405992131
1.6,-8.94140333737673
1.605,-9.13141038087401
1.61,-9.31698359316301
1.615,-9.49791464380319
1.62,-9.67404149807579
1.625,-9.84525078057184
1.63,-10.0114793873641
1.635,-10.1727152858676
1.64,-10.3289974707023
1.645,-10.4804150752565
1.65,-10.6271056701524
1.655,-10.7692528093649
1.66,-10.9070829104586
1.665,-11.0408615757672
1.67,-11.1708894753259
1.675,-11.2974979195294
1.68,-11.4210442499262
1.685,-11.5419071708687
1.69,-11.6604821338979
1.695,-11.7771768719761
1.7,-11.8924071633097
1.705,-12.0065928858393
1.71,-12.1201544046689
1.715,-12.2335093167498
1.72,-12.3470695607361
1.725,-12.4612388855946
