"Freq [GHz]","dB(St(Driver_T1,Driver_T1)) []"
1,-2.07040512711754
1.005,-1.88030043549565
1.01,-1.71493945419718
1.015,-1.57052094965388
1.02,-1.44390963262567
1.025,-1.33251760406072
1.03,-1.23420650453659
1.035,-1.14720704156379
1.04,-1.0700529280404
1.045,-1.00152666685657
1.05,-0.940615014520966
1.055,-0.886472324893835
1.06,-0.838390300632474
1.065,-0.795772961239766
1.07,-0.758115873883718
1.075,-0.72498888998544
1.08,-0.696021791378248
1.085,-0.670892379107296
1.09,-0.649316639851361
1.095,-0.631040703298251
1.1,-0.615834362042116
1.105,-0.603485966910732
1.11,-0.593798538163656
1.115,-0.586586949753624
1.12,-0.581676052780267
1.125,-0.578899608232646
1.13,-0.578099900731771
1.135,-0.579127906500476
1.14,-0.581843891971821
1.145,-0.586118325485996
1.15,-0.591832993995283
1.155,-0.598882229594119
1.16,-0.607174166528925
1.165,-0.616631967290027
1.17,-0.627194975434129
1.175,-0.638819771901846
1.18,-0.651481129871614
1.185,-0.665172879941421
1.19,-0.679908712245074
1.195,-0.695722954877639
1.2,-0.712671378889842
1.205,-0.73083208951767
1.21,-0.750306571828455
1.215,-0.771220967307987
1.22,-0.793727666878257
1.225,-0.818007316242223
1.23,-0.844271342083677
1.235,-0.872765123172909
1.24,-0.903771949248489
1.245,-0.937617932551917
1.25,-0.974678060979625
1.255,-1.01538360501236
1.26,-1.06023110644616
1.265,-1.10979317271927
1.27,-1.1647312521158
1.275,-1.225810427698
1.28,-1.29391596065052
1.285,-1.37007069265908
1.29,-1.45545122894495
1.295,-1.55139863333412
1.3,-1.65941544782113
1.305,-1.78113404919351
1.31,-1.91823001276521
1.315,-2.07223634458946
1.32,-2.2441893608005
1.325,-2.43400935301935
1.33,-2.63951015293363
1.335,-2.85499927516077
1.34,-3.06968784095998
1.345,-3.2666988208935
1.35,-3.42421478653493
1.355,-3.5203797147883
1.36,-3.54152217533715
1.365,-3.48940241791984
1.37,-3.38181567851356
1.375,-3.24556655344153
1.38,-3.10697703374344
1.385,-2.98561372474416
1.39,-2.89277871004348
1.395,-2.8330368290929
1.4,-2.80661595095323
1.405,-2.81146191656233
1.41,-2.84461042613328
1.415,-2.90296340249638
1.42,-2.98366359958788
1.425,-3.08423497460316
1.43,-3.20260128802945
1.435,-3.33704910394647
1.44,-3.48617068626332
1.445,-3.64880423519884
1.45,-3.82397907982531
1.455,-4.01086843001561
1.46,-4.20874991781094
1.465,-4.41697315824825
1.47,-4.63493323837737
1.475,-4.86204903550181
1.48,-5.09774538751941
1.485,-5.34143830146198
1.49,-5.59252255205171
1.495,-5.85036117584608
1.5,-6.11427650535413
1.505,-6.38354251322802
1.51,-6.65737835258104
1.515,-6.9349430886694
1.52,-7.21533172133241
1.525,-7.4975726965091
1.53,-7.78062719620128
1.535,-8.0633905739724
1.54,-8.34469635898953
1.545,-8.6233232744163
1.55,-8.89800569226843
1.555,-9.16744786280687
1.56,-9.43034210048467
1.565,-9.68539087445129
1.57,-9.93133244362084
1.575,-10.1669693120479
1.58,-10.3911983935461
