"Theta [deg]","dB(GainTotal) [] - Freq='2.25GHz' Phi='0deg'"
0,3.81969780139453
2,3.79867611026329
4,3.77618545366072
6,3.75213897737201
8,3.7264625451636
10,3.69909742791682
12,3.67000263079473
14,3.63915679358469
16,3.60655959057266
18,3.57223254846751
20,3.53621919542176
22,3.4985844526617
24,3.45941318428064
26,3.41880783192378
28,3.37688508070887
30,3.33377153161681
32,3.28959839387036
34,3.24449525767186
36,3.19858306114544
38,3.15196642228157
40,3.10472556285671
42,3.05690810161362
44,3.00852103300467
46,2.95952323040147
48,2.90981881479551
50,2.85925170936672
52,2.80760165690044
54,2.7545819134486
56,2.69983875279038
58,2.64295282889243
60,2.5834423553595
62,2.52076797934101
64,2.45433915891683
66,2.38352180210086
68,2.30764689438942
70,2.22601982997508
72,2.13793016703425
74,2.04266154612707
76,1.93950153824876
78,1.82775122094027
80,1.70673431313753
82,1.57580572904564
84,1.43435943627168
86,1.28183552279851
88,1.11772639112813
90,0.941582006800616
92,0.75301413377721
94,0.551699492491531
96,0.33738177956522
98,0.109872493205441
100,-0.130949482870987
102,-0.385139569587075
104,-0.652690467287281
106,-0.933536394729363
108,-1.22755853099418
110,-1.53459154804257
112,-1.85443106132233
114,-2.18684175810148
116,-2.53156589132722
118,-2.888331755287
120,-3.25686169367491
122,-3.6368791368299
124,-4.02811412867715
126,-4.43030678998333
128,-4.8432081757837
130,-5.26657802165601
132,-5.70017893365292
134,-6.14376665557884
136,-6.59707613888265
138,-7.05980323861258
140,-7.53158195905645
142,-8.01195727340959
144,-8.50035364597853
146,-8.99603950082284
148,-9.49808801953026
150,-10.0053348277819
152,-10.5163333597042
154,-11.0293089799064
156,-11.5421132947046
158,-12.0521804814519
160,-12.5564878795433
162,-13.0515234853537
164,-13.5332633611103
166,-13.9971623449587
168,-14.438161973519
170,-14.8507204468872
172,-15.2288710668329
174,-15.5663179654324
176,-15.8565806315321
178,-16.0932002045626
180,-16.270017985912
