"Theta [deg]","dB(GainTotal) [] - Freq='2.25GHz' Phi='0deg'"
0,3.48416653755123
2,3.46395856587234
4,3.44159506042163
6,3.41703178836547
8,3.3902409499042
10,3.36121217918042
12,3.32995351796014
14,3.2964923305038
16,3.26087610699132
18,3.22317308243291
20,3.18347257912772
22,3.14188496458795
24,3.09854110482765
26,3.05359118663733
28,3.00720278368324
30,2.95955805174492
32,2.91084995970141
34,2.86127749610192
36,2.81103983665008
38,2.76032951494168
40,2.70932470521347
42,2.65818079804074
44,2.60702152270994
46,2.55592993698833
48,2.5049396591158
50,2.45402675105963
52,2.40310267049404
54,2.35200868777672
56,2.30051211250073
58,2.24830459450906
60,2.19500266242447
62,2.14015054738265
64,2.08322522103125
66,2.02364346551934
68,1.96077069854325
70,1.89393120557891
72,1.8224193881599
74,1.74551162208627
76,1.66247833041398
78,1.57259590835374
80,1.47515818484534
82,1.36948716224509
84,1.25494283540013
86,1.13093194955288
88,0.996915609543313
90,0.852415698597935
92,0.697020102841262
94,0.530386767813843
96,0.352246636743467
98,0.16240553855
100,-0.0392548917996188
102,-0.252777165333838
104,-0.478128656225054
106,-0.71520296420894
108,-0.963821788670583
110,-1.22373716551983
112,-1.4946339014138
114,-1.77613202279437
116,-2.06778904096951
118,-2.36910182112996
120,-2.6795078355261
122,-2.9983855825371
124,-3.32505396823211
126,-3.65877047997854
128,-3.99872803768446
130,-4.34405049216555
132,-4.69378685580769
134,-5.0469045002036
136,-5.40228173764974
138,-5.75870041234726
140,-6.11483935013772
142,-6.46926973114773
144,-6.82045362606171
146,-7.16674703164162
148,-7.50640870418156
150,-7.83761586863931
152,-8.15848743366437
154,-8.46711465208019
156,-8.7615982609243
158,-9.04009010408225
160,-9.30083623866027
162,-9.54221775912401
164,-9.76278525857781
166,-9.96128315611449
168,-10.1366611169226
170,-10.2880713914789
172,-10.4148528626819
174,-10.5165045688474
176,-10.5926530934735
178,-10.6430191700614
180,-10.6673889634536
