"Theta [deg]","dB(GainTotal) [] - Freq='2.25GHz' Phi='90.0000000000002deg'"
0,3.10624213813616
2,3.06582503665156
4,3.02395719038625
6,2.98145877856139
8,2.9391861012393
10,2.89800016223953
12,2.8587309274945
14,2.82213871517296
16,2.78887467622728
18,2.75944272475238
20,2.73416548699921
22,2.71315678100181
24,2.69630277712836
26,2.68325333849534
28,2.67342417235098
30,2.66600945968769
32,2.66000371303116
34,2.65423087420746
36,2.64737819863656
38,2.63803231792479
40,2.62471500823546
42,2.60591655325664
44,2.58012508875138
46,2.54585085971945
48,2.50164483496296
50,2.44611155520495
52,2.37791641348753
54,2.29578777599346
56,2.19851445877559
58,2.08493910069073
60,1.95394793719224
62,1.80445740389927
64,1.63539789917873
66,1.44569492221277
68,1.23424768267905
70,0.999905150881134
72,0.741439379485302
74,0.457515773257612
76,0.146659802237019
78,-0.192780564068038
80,-0.562677689761614
82,-0.965173684684705
84,-1.40273809175559
86,-1.8782359779119
88,-2.39500898374684
90,-2.95697216103013
92,-3.56872918619826
94,-4.23570692518173
96,-4.96430534491658
98,-5.76204576077406
100,-6.63766838972382
102,-7.60105288350856
104,-8.66264954444364
106,-9.83166226299879
108,-11.1111724779313
110,-12.4861158168674
112,-13.8964529395631
114,-15.1899668049418
116,-16.0897569801913
118,-16.3070039130672
120,-15.8118861919053
122,-14.8687274579607
124,-13.7717977569407
126,-12.6951360158804
128,-11.7116089990705
130,-10.8423361239393
132,-10.0869644812018
134,-9.43759200917764
136,-8.88449285467418
138,-8.41829013864872
140,-8.03067097172713
142,-7.71452660286959
144,-7.46388188623273
146,-7.27376202798031
148,-7.14005476076083
150,-7.05938891317642
152,-7.02903524936836
154,-7.04682969700588
156,-7.11111726343205
158,-7.2207147499375
160,-7.37489082236715
162,-7.57336266381355
164,-7.81630915291356
166,-8.10440121490918
168,-8.4388506485413
170,-8.82147928060283
172,-9.25481057724141
174,-9.74218541902675
176,-10.2879015787631
178,-10.8973700351759
180,-11.5772647066234
