"Theta [deg]","dB(GainTotal) [] - Freq='2.25GHz' Phi='90.0000000000002deg'"
0,3.11582151990334
2,3.09351844426227
4,3.07106692271676
6,3.04905320735233
8,3.02802912352547
10,3.00848575164502
12,2.99082669198079
14,2.97534243279448
16,2.96218743201953
18,2.95136146167278
20,2.94269653672601
22,2.93585036656534
24,2.93030676510158
26,2.9253828953332
28,2.9202426778272
30,2.91391523013765
32,2.90531687994151
34,2.8932751379284
36,2.87655302840786
38,2.85387233250969
40,2.82393456007698
42,2.78543878399603
44,2.73709579869368
46,2.67763836511592
48,2.60582755160488
50,2.5204553597481
52,2.42034393303558
54,2.30434168841788
56,2.17131669593764
58,2.02014757112338
60,1.84971205059723
62,1.65887330382029
64,1.44646390116399
66,1.21126721559602
68,0.951995883817563
70,0.667266790667871
72,0.355571862317361
74,0.0152437499560653
76,-0.355584755912406
78,-0.75902903369271
80,-1.19751047131571
82,-1.67382607091611
84,-2.19123250753207
86,-2.75354772306934
88,-3.36527317920369
90,-4.03173888773432
92,-4.75926960955464
94,-5.55536018031798
96,-6.42882124553289
98,-7.38979064317246
100,-8.449343459116
102,-9.61803573643104
104,-10.9017516895697
106,-12.2910205163896
108,-13.7359756493205
110,-15.09821549967
112,-16.1039611285776
114,-16.4300859387487
116,-15.9956816407741
118,-15.0589242552428
120,-13.941386932514
122,-12.8387700672546
124,-11.8332118281141
126,-10.9485822518736
128,-10.1849237106864
130,-9.53409509768813
132,-8.98607537597073
134,-8.53129449558269
136,-8.16136900764327
138,-7.86922411141399
140,-7.64899882538859
142,-7.4958920126046
144,-7.40600971548016
146,-7.37623484770614
148,-7.40412472789339
150,-7.48783628531002
152,-7.62607724145896
154,-7.81808176002458
156,-8.06360996791556
158,-8.36297199675614
160,-8.7170786572891
162,-9.1275225290206
164,-9.59669513363988
166,-10.1279478840115
168,-10.7258062578862
170,-11.3962468021776
172,-12.1470412279133
174,-12.9881500423967
176,-13.9320791712646
178,-14.9939096658743
180,-16.1901212813258
