"Theta [deg]","dB(GainTotal) [] - Freq='2.25GHz' Phi='0deg'"
0,3.87939654453046
2,3.85991251822515
4,3.83848744994028
6,3.81503870346731
8,3.78950203075025
10,3.7618335937918
12,3.7320116303148
14,3.70003771834183
16,3.66593758295091
18,3.62976137706576
20,3.59158335844474
22,3.55150087845516
24,3.50963259634107
26,3.46611583717961
28,3.42110302418831
30,3.37475713786502
32,3.32724618650471
34,3.27873671508051
36,3.22938643142006
38,3.1793360879342
40,3.1287008203984
42,3.07756120770127
44,3.02595437230671
46,2.97386548419398
48,2.92122005525199
50,2.8678774116199
52,2.81362570533527
54,2.75817877353614
56,2.70117507597327
58,2.64217884517381
60,2.5806834759739
62,2.51611707132293
64,2.44784995838591
66,2.3752039010851
68,2.29746266832594
70,2.2138835745976
72,2.1237095919904
74,2.02618163800217
76,1.92055066799869
78,1.80608923993367
80,1.68210226669392
82,1.5479367233586
84,1.40299012874394
86,1.24671766997288
88,1.07863788378272
90,0.898336848297428
92,0.70547087440096
94,0.499767717691258
96,0.281026361729081
98,0.0491154525496469
100,-0.196029505257126
102,-0.454410047873784
104,-0.725969568018144
106,-1.01059882873804
108,-1.30814191436137
110,-1.61840231340219
112,-1.94114878396711
114,-2.27612061055151
116,-2.62303182502168
118,-2.9815739371747
120,-3.35141670455603
122,-3.73220646983601
124,-4.12356160917084
126,-4.5250646684363
128,-4.93625081799426
130,-5.3565923337091
132,-5.78547891751476
134,-6.22219381399288
136,-6.66588587459383
138,-7.1155379892529
140,-7.56993267353739
142,-8.02761609920968
144,-8.48686251532201
146,-8.94564183779566
148,-9.40159416290847
150,-9.85201599281422
152,-10.293863857921
154,-10.7237814653644
156,-11.1381560596034
158,-11.5332078655621
160,-11.9051129240111
162,-12.250154312255
164,-12.5648902887628
166,-12.8463216851596
168,-13.0920368345294
170,-13.3003123689725
172,-13.4701533313357
174,-13.6012656138451
176,-13.69396550055
178,-13.7490419121698
180,-13.7675940462528
