"Theta [deg]","dB(GainTotal) [] - Freq='2.25GHz' Phi='90.0000000000002deg'"
0,3.39892991216323
2,3.38594573410543
4,3.37127580295071
6,3.35535649675233
8,3.33859617065149
10,3.32135533686856
12,3.30392673414043
14,3.28651639964644
16,3.26922689019077
18,3.25204372959167
20,3.23482598122471
22,3.21730156941982
24,3.19906762737646
26,3.17959577090457
28,3.15824183073592
30,3.13425926338454
32,3.10681523420989
34,3.0750082447467
36,3.03788616175568
38,2.99446358562361
40,2.94373764815812
42,2.88470152683673
44,2.81635517647905
46,2.73771298623411
48,2.64780825190009
50,2.54569449983792
52,2.43044380418414
54,2.30114230365121
56,2.15688315113796
58,1.9967571236055
60,1.81984108658637
62,1.62518445209811
64,1.41179369414503
66,1.17861489414265
68,0.924514179075001
70,0.648255785174336
72,0.348477323916179
74,0.0236616367325421
76,-0.327895611638405
78,-0.70812374916826
80,-1.11922184844878
82,-1.56371242255755
84,-2.0445066801834
86,-2.56498470227873
88,-3.12909477041672
90,-3.74147695360875
92,-4.40761659000209
94,-5.13403251506541
96,-5.92850029207321
98,-6.80029594578213
100,-7.76040456997648
102,-8.82152866837761
104,-9.99744280507938
106,-11.3004839367572
108,-12.7340161183198
110,-14.2721444122907
112,-15.8120077656634
114,-17.0963345241916
116,-17.7194146564156
118,-17.444253641318
120,-16.4985234548881
122,-15.2900155008002
124,-14.0817564809741
126,-12.9805310294079
128,-12.0144560523442
130,-11.1816027057699
132,-10.4707809558136
134,-9.8692822217041
136,-9.36546992074452
138,-8.94945686067602
140,-8.61311123291183
142,-8.3498569383014
144,-8.15443859547956
146,-8.02270948760384
148,-7.95145872234555
150,-7.93827896946438
152,-7.9814717059789
154,-8.07998647016368
156,-8.23339169271881
158,-8.44187631572207
160,-8.70628336785315
162,-9.02817897889311
164,-9.40996319964059
166,-9.85503279575725
168,-10.3680113952595
170,-10.9550695827154
172,-11.6243672009477
174,-12.3866615376439
176,-13.2561326859687
178,-14.2514577670283
180,-15.3970310897723
