"Freq [GHz]","dB(St(Driver_T1,Driver_T1)) []"
1,-1.87313047926206
1.005,-1.70133209692065
1.01,-1.55235619421752
1.015,-1.42272650440632
1.02,-1.30960757150624
1.025,-1.21067447880311
1.03,-1.1240113271699
1.035,-1.04803159101545
1.04,-0.981415216867763
1.045,-0.923058604835377
1.05,-0.872034557083362
1.055,-0.827559981462391
1.06,-0.788969667356057
1.065,-0.75569485102353
1.07,-0.727245592518368
1.075,-0.703196219663468
1.08,-0.683173273826097
1.085,-0.666845529782942
1.09,-0.65391576671422
1.095,-0.644114045777884
1.1,-0.637192306594207
1.105,-0.632920134076635
1.11,-0.631081571575252
1.115,-0.631472869218547
1.12,-0.633901060576246
1.125,-0.638183259273734
1.13,-0.644146562885026
1.135,-0.651628447042428
1.14,-0.660477530563355
1.145,-0.670554594250094
1.15,-0.681733742869689
1.155,-0.693903611875946
1.16,-0.706968537155836
1.165,-0.720849626340159
1.17,-0.735485692515488
1.175,-0.750834033901276
1.18,-0.766871064726999
1.185,-0.783592821989694
1.19,-0.801015389250659
1.195,-0.819175291871506
1.2,-0.838129928257317
1.205,-0.857958109296445
1.21,-0.878760784033897
1.215,-0.900662034596979
1.22,-0.923810428434712
1.225,-0.948380821868487
1.23,-0.974576716401335
1.235,-1.00263327845606
1.24,-1.03282114385727
1.245,-1.0654511390907
1.25,-1.10088005909223
1.255,-1.13951764001647
1.26,-1.1818348439545
1.265,-1.22837351088039
1.27,-1.27975729584125
1.275,-1.33670353494458
1.28,-1.4000351658519
1.285,-1.47069088667604
1.29,-1.54973006979375
1.295,-1.63832606431446
1.3,-1.73773666417385
1.305,-1.84923261261465
1.31,-1.97395280866175
1.315,-2.11263772576024
1.32,-2.26517283075309
1.325,-2.4298629911525
1.33,-2.60238948254422
1.335,-2.77454134624802
1.34,-2.9331563024818
1.345,-3.06025948162513
1.35,-3.13577352424857
1.355,-3.14342208442597
1.36,-3.07788497022879
1.365,-2.94866238351886
1.37,-2.77727136425294
1.375,-2.589463641095
1.38,-2.40760418070047
1.385,-2.2467995071717
1.39,-2.11480481773745
1.395,-2.01388618645728
1.4,-1.9429973112726
1.405,-1.89948580325158
1.41,-1.88018043288857
1.415,-1.88198289330274
1.42,-1.90213751207906
1.425,-1.93831779646426
1.43,-1.98862038646135
1.435,-2.0515188596432
1.44,-2.12580510236924
1.445,-2.2105315558775
1.45,-2.30495986377602
1.455,-2.4085175244675
1.46,-2.52076233677113
1.465,-2.64135370259952
1.47,-2.77002965860048
1.475,-2.90658855563044
1.48,-3.05087444298072
1.485,-3.20276537297179
1.49,-3.36216399011016
1.495,-3.52898989633301
1.5,-3.70317338799086
1.505,-3.88465024307901
1.51,-4.07335730209865
1.515,-4.26922863623622
1.52,-4.47219213539044
1.525,-4.68216637857142
1.53,-4.89905767248879
1.535,-5.12275716247971
1.54,-5.35313793471597
1.545,-5.59005204106537
1.55,-5.83332738908598
1.555,-6.08276445035329
1.56,-6.33813275156109
1.565,-6.5991671255274
1.57,-6.86556371434629
1.575,-7.13697573548168
1.58,-7.41300904468741
1.585,-7.69321755833822
1.59,-7.97709863307837
1.595,-8.26408854340308
1.6,-8.55355824819364
1.605,-8.84480969485594
1.61,-9.13707297290992
1.615,-9.42950469431314
1.62,-9.72118803997337
1.625,-10.0111349627058
1.63,-10.2982910654194
1.635,-10.5815436661629
1.64,-10.8597335039131
1.645,-11.1316704162104
1.65,-11.396153121096
1.655,-11.651992958002
1.66,-11.8980410939689
1.665,-12.1332183070197
1.67,-12.3565460587855
1.675,-12.567177219
1.68,-12.7644245678239
1.685,-12.9477851361044
1.69,-13.1169585879221
1.695,-13.2718582121382
1.7,-13.4126136397605
1.705,-13.5395650750777
1.71,-13.6532495291223
1.715,-13.7543801764041
1.72,-13.8438204365101
1.725,-13.9225546581216
1.73,-13.9916573396464
1.735,-14.0522626798587
1.74,-14.1055359621995
1.745,-14.1526478991581
1.75,-14.1947526593283
1.755,-14.2329699195518
1.76,-14.2683709623885
1.765,-14.3019685925837
1.77,-14.3347104786234
1.775,-14.3674754299835
1.78,-14.4010720845681
1.785,-14.4362394891174
1.79,-14.4736490935402
1.795,-14.5139077356791
1.8,-14.5575612561345
1.805,-14.605098446391
1.81,-14.6569550930067
1.815,-14.7135179333835
1.82,-14.7751283834764
1.825,-14.8420859345499
1.83,-14.9146511452233
1.835,-14.9930481773986
1.84,-15.0774668412336
1.845,-15.1680641261211
1.85,-15.2649652026881
1.855,-15.3682638860213
1.86,-15.4780225535454
1.865,-15.5942715129764
1.87,-15.7170078173036
1.875,-15.8461935255318
1.88,-15.9817534106753
1.885,-16.123572121015
1.89,-16.2714908077443
1.895,-16.4253032427563
1.9,-16.584751465458
1.905,-16.7495210181609
1.91,-16.9192358568209
1.915,-17.0934530585411
1.92,-17.2716574898709
1.925,-17.453256650466
1.93,-17.6375759641235
1.935,-17.8238548511171
1.94,-18.0112439777924
1.945,-18.1988041347561
1.95,-18.3855072341568
1.955,-18.5702399272348
1.96,-18.751810311065
1.965,-18.9289581031728
1.97,-19.1003685013643
1.975,-19.264689706239
1.98,-19.420553768142
1.985,-19.566600045904
1.99,-19.7015001661025
1.995,-19.8239830002881
2,-19.9328578974136
2.005,-20.0270342857063
2.01,-20.1055358471592
2.015,-20.167507797378
2.02,-20.2122163651477
2.025,-20.2390403101361
2.03,-20.2474551588979
2.035,-20.2370116735594
2.04,-20.2073107878077
2.045,-20.1579777614372
2.05,-20.0886385566191
2.055,-19.9989013968676
2.06,-19.8883461316604
2.065,-19.756523414821
2.07,-19.6029648478787
2.075,-19.4272041918906
2.08,-19.228808586446
2.085,-19.0074175367815
2.09,-18.7627863755667
2.095,-18.4948301333507
2.1,-18.2036634145498
2.105,-17.8896320837509
2.11,-17.553333345062
2.115,-17.1956220607217
2.12,-16.817602714407
2.125,-16.4206080223929
2.13,-16.0061665684249
2.135,-15.5759627801887
2.14,-15.1317929736669
2.145,-14.675521078214
2.15,-14.2090371258358
2.155,-13.7342208017406
2.16,-13.2529114761981
2.165,-12.7668853087614
2.17,-12.2778393271342
2.175,-11.7873818775414
2.18,-11.2970285241528
2.185,-10.8082023180891
2.19,-10.3222373249635
2.195,-9.84038435468005
2.2,-9.36381794373331
2.205,-8.89364377174463
2.21,-8.43090583209003
2.215,-7.97659281047688
2.22,-7.53164325040734
2.225,-7.09694919997408
2.23,-6.67335814212043
2.235,-6.26167311310198
2.24,-5.86265101387701
2.245,-5.47699921786843
2.25,-5.10537067551604
2.255,-4.74835780873019
2.26,-4.40648557216914
2.265,-4.08020412698345
2.27,-3.7698816193253
2.275,-3.47579757385736
2.28,-3.19813739673828
2.285,-2.93698843097058
2.29,-2.69233792120129
2.295,-2.464073130756
2.3,-2.2519837202241
2.305,-2.05576635626114
2.31,-1.87503138438049
2.315,-1.70931128250307
2.32,-1.55807052258635
2.325,-1.42071641175421
2.33,-1.29661046383159
2.335,-1.1850798648936
2.34,-1.08542863701034
2.345,-0.996948165399667
2.35,-0.918926827467962
2.355,-0.850658539829928
2.36,-0.791450114614756
2.365,-0.740627384106738
2.37,-0.697540109765329
2.375,-0.66156573635548
2.38,-0.632112084140644
2.385,-0.608619092737374
2.39,-0.590559740856217
2.395,-0.577440268640929
2.4,-0.56879982561377
2.405,-0.564209659166408
2.41,-0.563271947695378
2.415,-0.565618370176352
2.42,-0.570908491215663
2.425,-0.578828028147709
2.43,-0.589087055064669
2.435,-0.601418188077113
2.44,-0.615574786764821
2.445,-0.631329198732258
