"Freq [GHz]","dB(St(Driver_T1,Driver_T1)) []"
1,-0.916996684347576
1.005,-0.876277981591795
1.01,-0.837413283901314
1.015,-0.800700397563812
1.02,-0.766440767036678
1.025,-0.734932416455712
1.03,-0.706461809041695
1.035,-0.681294879545295
1.04,-0.659667617044075
1.045,-0.641776688345488
1.05,-0.627770678859994
1.055,-0.617742570648661
1.06,-0.611724061962971
1.065,-0.609682251055155
1.07,-0.611519060851454
1.075,-0.617073582474544
1.08,-0.626127286547675
1.085,-0.638411820125341
1.09,-0.653618903790277
1.095,-0.671411693610425
1.1,-0.691436893123314
1.105,-0.713336896717499
1.11,-0.736761311595396
1.115,-0.761377325565574
1.12,-0.786878541429166
1.125,-0.812992063718343
1.13,-0.839483780549701
1.135,-0.866161917878264
1.14,-0.892879046991888
1.145,-0.919532795945353
1.15,-0.946065553734247
1.155,-0.97246346742986
1.16,-0.998755023939497
1.165,-1.02500948657506
1.17,-1.0513354287168
1.175,-1.07787957800946
1.18,-1.10482615894895
1.185,-1.13239690243567
1.19,-1.16085187988077
1.195,-1.19049131790356
1.2,-1.2216585579979
1.205,-1.25474434349506
1.21,-1.29019264243701
1.215,-1.32850824658792
1.22,-1.370266417479
1.225,-1.41612486763417
1.23,-1.46683834486157
1.235,-1.52327598407803
1.24,-1.58644131948241
1.245,-1.65749425354407
1.25,-1.73777307426833
1.255,-1.82881229131779
1.26,-1.93234773907397
1.265,-2.05029257994207
1.27,-2.18465418689195
1.275,-2.3373391718192
1.28,-2.50975909818531
1.285,-2.70210480167204
1.29,-2.91212421550056
1.295,-3.1332901087338
1.3,-3.35254997270326
1.305,-3.54865281671841
1.31,-3.69329912082716
1.315,-3.75780497296022
1.32,-3.72498583370806
1.325,-3.59954517815078
1.33,-3.40795543316693
1.335,-3.18706011908778
1.34,-2.97042340765603
1.345,-2.78075274802995
1.35,-2.62935414523692
1.355,-2.51920461961986
1.36,-2.44850311500485
1.365,-2.41332066286677
1.37,-2.40918241321417
1.375,-2.43185908796861
1.38,-2.477682616866
1.385,-2.54361285662774
1.39,-2.62719107525804
1.395,-2.72645241178659
1.4,-2.83983205797163
1.405,-2.96607986593104
1.41,-3.10418816809331
1.415,-3.25333309292834
1.42,-3.41282787693639
1.425,-3.58208617356858
1.43,-3.76059341523673
1.435,-3.94788454389614
1.44,-4.14352672907779
1.445,-4.34710597393832
1.45,-4.55821674825687
1.455,-4.77645398012623
1.46,-5.00140689070076
1.465,-5.2326542762118
1.47,-5.46976093575418
1.475,-5.71227501821158
1.48,-5.95972612198021
1.485,-6.21162403052788
1.49,-6.46745800791741
1.495,-6.72669661300072
1.5,-6.98878802012566
1.505,-7.25316085838712
1.51,-7.5192256007287
1.515,-7.78637654821733
1.52,-8.05399446295214
1.525,-8.32144990453304
1.53,-8.5881073189741
1.535,-8.85332991467217
1.54,-9.11648533711317
1.545,-9.3769521224909
1.55,-9.63412687110965
1.555,-9.88743203599837
1.56,-10.1363241732084
1.565,-10.3803024513747
1.57,-10.6189171736517
1.575,-10.8517780298635
1.58,-11.078561775347
1.585,-11.2990190295056
1.59,-11.5129799041973
1.595,-11.7203582104954
1.6,-11.9211540506227
1.605,-12.1154546762037
1.61,-12.3034335787124
1.615,-12.4853478661181
1.62,-12.661534063803
1.625,-12.8324025509356
1.63,-12.9984309000737
1.635,-13.1601564242891
1.64,-13.3181682512585
1.645,-13.4730992384698
1.65,-13.6256180207206
1.655,-13.776421444453
1.66,-13.926227597858
1.665,-14.0757695957463
1.67,-14.2257902281186
1.675,-14.3770375345432
1.68,-14.5302613252442
1.685,-14.6862106356168
1.69,-14.8456320742193
1.695,-15.0092690048984
1.7,-15.1778614908125
1.705,-15.3521469205677
1.71,-15.5328612330812
1.715,-15.7207406566342
1.72,-15.9165238772329
1.725,-16.1209545501815
1.73,-16.3347840647545
1.735,-16.5587744628555
1.74,-16.7937013957989
1.745,-17.04035697525
1.75,-17.2995523299744
1.755,-17.5721196124621
1.76,-17.8589130988344
1.765,-18.1608088775508
1.77,-18.47870240686
1.775,-18.8135029082673
1.78,-19.1661231113068
1.785,-19.5374622137445
1.79,-19.9283789875023
1.795,-20.3396506312925
1.8,-20.7719111021345
1.805,-21.2255600853207
1.81,-21.7006303465249
1.815,-22.1965969603998
1.82,-22.7121072796317
1.825,-23.2446070138656
1.83,-23.7898391896564
1.835,-24.3412069645323
1.84,-24.8890324587813
1.845,-25.4198321018599
1.85,-25.9158801280659
1.855,-26.3555232247256
1.86,-26.7148200169453
1.865,-26.9708602622784
1.87,-27.1063503898875
1.875,-27.1139616115491
1.88,-26.9984239692392
1.885,-26.7752410825586
1.89,-26.4667277720439
1.895,-26.0973059385639
1.9,-25.6897893323998
1.905,-25.2633386025004
1.91,-24.8328700355122
1.915,-24.4093566115127
1.92,-24.00051528842
1.925,-23.6115621671519
1.93,-23.2458832047504
1.935,-22.9055714011583
1.94,-22.5918323373879
1.945,-22.3052792595972
1.95,-22.0461425085394
1.955,-21.8144152816599
1.96,-21.6099530716507
1.965,-21.4325395813997
1.97,-21.2819281002714
1.975,-21.1578643049269
1.98,-21.0600940750273
1.985,-20.9883579910944
1.99,-20.9423725128758
1.995,-20.9217962467061
2,-20.9261780501966
2.005,-20.9548818788175
2.01,-21.0069812066058
2.015,-21.0811136535293
2.02,-21.1752845334965
2.025,-21.286607414241
2.03,-21.4109725646841
2.035,-21.5426442233639
2.04,-21.6738110773918
2.045,-21.7941588283735
2.05,-21.8906039067589
2.055,-21.9474132499276
2.06,-21.9469927030342
2.065,-21.8715668643572
2.07,-21.7056987137736
2.075,-21.4391227637664
2.08,-21.0689437799215
2.085,-20.6002816363287
2.09,-20.0450673253178
2.095,-19.4195321142792
2.1,-18.7413854932497
2.105,-18.0275276156274
2.11,-17.2926618667148
2.115,-16.5487467083128
2.12,-15.8050258388821
2.125,-15.0683645680749
2.13,-14.3436943564067
2.135,-13.6344511199532
2.14,-12.9429550746903
2.145,-12.2707169946756
2.15,-11.6186742395343
2.155,-10.9873671731078
2.16,-10.3770680552996
2.165,-9.78787339365466
2.17,-9.21976880424339
2.175,-8.67267345222589
2.18,-8.14646943397845
2.185,-7.64102010375555
2.19,-7.15618031730716
2.195,-6.69180080716347
2.2,-6.24772835882299
2.205,-5.82380306958969
2.21,-5.41985369760482
2.215,-5.03569191237601
2.22,-4.67110611272443
2.225,-4.32585536331787
2.23,-3.99966390240111
2.235,-3.69221658147337
2.24,-3.40315550718419
2.245,-3.13207806482061
2.25,-2.87853641238063
2.255,-2.6420384472401
2.26,-2.42205016770218
2.265,-2.21799928333697
2.27,-2.02927987440808
2.275,-1.85525786413822
2.28,-1.69527704888822
2.285,-1.54866542979535
2.29,-1.41474160298581
2.295,-1.29282099110605
2.3,-1.18222173302636
2.305,-1.08227008748089
2.31,-0.992305246705873
2.315,-0.911683494962872
2.32,-0.839781682016646
2.325,-0.776000011753635
2.33,-0.719764170440789
2.335,-0.670526837489735
2.34,-0.627768634307667
2.345,-0.590998574492203
2.35,-0.559754082045352
2.355,-0.533600644290581
2.36,-0.512131163611069
2.365,-0.494965067749438
2.37,-0.481747232879427
2.375,-0.472146767521193
2.38,-0.465855699050148
2.385,-0.46258759836163
2.39,-0.462076172423761
2.395,-0.464073849122312
2.4,-0.468350374056715
2.405,-0.474691434819601
2.41,-0.482897324783277
2.415,-0.492781655501469
2.42,-0.504170124474054
