"Theta [deg]","dB(GainTotal) [] - Freq='2.25GHz' Phi='90.0000000000002deg'"
0,3.63828403703013
2,3.61444747631775
4,3.58924127832611
6,3.56303512145954
8,3.53615762799233
10,3.50887988910967
12,3.48139926165111
14,3.45382428855188
16,3.42616159398474
18,3.39830553042516
20,3.37003120735616
22,3.34099131942165
24,3.3107169347882
26,3.27862212903009
28,3.24401208608326
30,3.20609406413042
32,3.16399046277091
34,3.11675314096978
36,3.0633781246601
38,3.00281990002095
40,2.93400459734385
42,2.85584151086048
44,2.76723255111616
46,2.66707936990253
48,2.55428801910085
50,2.42777109483353
52,2.28644737289516
54,2.12923896058446
56,1.9550659768446
58,1.76283873172006
60,1.55144731247794
62,1.31974840126376
64,1.06654904980432
66,0.790587019545797
68,0.490507156369946
70,0.16483309930006
72,-0.188066590475508
74,-0.570019068231653
76,-0.983096158668818
78,-1.42967364132631
80,-1.9125035019424
82,-2.43480256917103
84,-3.0003619131436
86,-3.61368242954779
88,-4.28014286646092
90,-5.00620629069364
92,-5.79966728300912
94,-6.6699288666766
96,-7.62825933455129
98,-8.68787257350593
100,-9.86338810703614
102,-11.1684543084445
104,-12.6082725920662
106,-14.1587889157192
108,-15.7161004934004
110,-17.0109313869577
112,-17.6109447897748
114,-17.2700825368783
116,-16.2457677299042
118,-14.9702392244995
120,-13.7092931465488
122,-12.565271919529
124,-11.5622910790012
126,-10.6959098720122
128,-9.95346529243502
130,-9.32135801652831
132,-8.78735942988497
134,-8.3411288201575
136,-7.97412924564725
138,-7.67937546638763
140,-7.45116653824884
142,-7.28485158517903
144,-7.1766393979316
146,-7.12344964599303
148,-7.12280001503983
150,-7.17272350224867
152,-7.27171111751734
154,-7.41867649136822
156,-7.61294008452054
158,-7.85423175020709
160,-8.14271131371902
162,-8.47900761305288
164,-8.86427707304263
166,-9.30028327143642
168,-9.78949883494662
170,-10.3352297213654
172,-10.9417579540475
174,-11.6144885743417
176,-12.3600615451513
178,-13.1863296962097
180,-14.1019621759488
