"Freq [GHz]","dB(St(Driver_T1,Driver_T1)) []"
1,-1.75451438597167
1.005,-1.59482783065769
1.01,-1.45541654417063
1.015,-1.33332804696186
1.02,-1.22610731691521
1.025,-1.13171790807334
1.03,-1.04847263172398
1.035,-0.974973828290231
1.04,-0.910062548936711
1.045,-0.852775667004456
1.05,-0.802309872499051
1.055,-0.757991557809007
1.06,-0.719251713573391
1.065,-0.685605081762857
1.07,-0.656632937303593
1.075,-0.63196897912052
1.08,-0.611287901803004
1.085,-0.594296289523508
1.09,-0.580725525989257
1.095,-0.570326451024424
1.1,-0.562865519475487
1.105,-0.55812223529189
1.11,-0.555887646426639
1.115,-0.555963697680914
1.12,-0.558163251106108
1.125,-0.562310598562747
1.13,-0.568242309163546
1.135,-0.575808275497255
1.14,-0.5848728460616
1.145,-0.595315956182512
1.15,-0.607034194666462
1.155,-0.619941767372117
1.16,-0.63397134083809
1.165,-0.649074768394303
1.17,-0.665223717467972
1.175,-0.682410230040019
1.18,-0.700647258655301
1.185,-0.719969228490414
1.19,-0.740432682329274
1.195,-0.762117070554719
1.2,-0.785125753117031
1.205,-0.809587285533816
1.21,-0.83565706687228
1.215,-0.863519434786542
1.22,-0.893390301226938
1.225,-0.925520432243389
1.23,-0.960199485606426
1.235,-0.997760928984592
1.24,-1.03858796560999
1.245,-1.08312058719197
1.25,-1.13186384360423
1.255,-1.18539734506109
1.26,-1.24438585963192
1.265,-1.30959057624981
1.27,-1.38188006780518
1.275,-1.46223903779172
1.28,-1.55177128271312
1.285,-1.65169049426972
1.29,-1.76328785892941
1.295,-1.88785789657013
1.3,-2.02655244651426
1.305,-2.18011645111035
1.31,-2.34843998693285
1.315,-2.52984825359571
1.32,-2.72007241383149
1.325,-2.91095933756603
1.33,-3.08927938743187
1.335,-3.23652125852866
1.34,-3.33105971992034
1.345,-3.35368588158358
1.35,-3.29525974834798
1.355,-3.16220285577063
1.36,-2.9754566277979
1.365,-2.76312242079859
1.37,-2.55167760630887
1.375,-2.36044215798503
1.38,-2.20037613474795
1.385,-2.07563106631379
1.39,-1.98592799686987
1.395,-1.92863170469436
1.4,-1.90017170408428
1.405,-1.89686820694162
1.41,-1.91534128208371
1.415,-1.95266872880199
1.42,-2.0064092587344
1.425,-2.07456229077079
1.43,-2.15550390566435
1.435,-2.24791901478128
1.44,-2.35073881232469
1.445,-2.46308680632358
1.45,-2.58423390855193
1.455,-2.71356183506007
1.46,-2.85053364586715
1.465,-2.99467021082039
1.47,-3.14553150845313
1.475,-3.30270183675387
1.48,-3.46577818858457
1.485,-3.63436119937524
1.49,-3.80804820449944
1.495,-3.98642804878603
1.5,-4.16907737388691
1.505,-4.35555817428764
1.51,-4.54541646296561
1.515,-4.73818192588486
1.52,-4.93336847284986
1.525,-5.13047561234184
1.53,-5.32899059098732
1.535,-5.52839124507526
1.54,-5.72814951264898
1.545,-5.9277355506856
1.55,-6.12662239329936
1.555,-6.32429107447736
1.56,-6.52023612351358
1.565,-6.71397132425207
1.57,-6.90503561196628
1.575,-7.09299896588655
1.58,-7.27746814287934
1.585,-7.4580920903641
1.59,-7.63456687582616
1.595,-7.80663997739754
1.6,-7.97411379552175
1.605,-8.13684826952084
1.61,-8.29476251402108
1.615,-8.44783542696479
1.62,-8.59610526107442
1.625,-8.73966819145927
1.63,-8.87867595080999
1.635,-9.01333263773649
1.64,-9.14389083116732
1.645,-9.2706471628803
1.65,-9.39393751050414
1.655,-9.5141319747902
1.66,-9.63162979839274
1.665,-9.74685437011401
1.67,-9.86024844022919
1.675,-9.97226965089629
1.68,-10.0833864625377
1.685,-10.194074534012
1.69,-10.3048135926786
1.695,-10.4160848110304
1.7,-10.5283686900673
1.705,-10.6421434362975
1.71,-10.7578838092444
1.715,-10.8760604094431
1.72,-10.9971393728527
1.725,-11.1215824359968
1.73,-11.2498473366005
1.735,-11.3823885165872
1.74,-11.5196580976916
1.745,-11.662107104308
1.75,-11.8101869132723
1.755,-11.9643509158914
1.76,-12.1250563835387
1.765,-12.2927665344966
1.77,-12.4679528064138
1.775,-12.6510973458398
1.78,-12.8426957338925
1.785,-13.0432599754078
1.79,-13.2533217881247
1.795,-13.4734362389223
1.8,-13.7041857862334
1.805,-13.9461848020514
1.81,-14.2000846640995
1.815,-14.4665795296052
1.82,-14.74641292787
1.825,-15.0403853409061
1.83,-15.3493629818091
1.835,-15.6742880318402
1.84,-16.0161906628855
1.845,-16.3762032567758
1.85,-16.7555773432593
1.855,-17.1557039229756
1.86,-17.5781380325947
1.865,-18.0246286628947
1.87,-18.4971554798023
1.875,-18.9979742547073
1.88,-19.5296735264259
1.885,-20.0952458498604
1.89,-20.6981781074415
1.895,-21.3425668491356
1.9,-22.033266545372
1.905,-22.7760809339493
1.91,-23.5780098933361
1.915,-24.4475649537165
1.92,-25.3951609925354
1.925,-26.4335662455552
1.93,-27.578308072786
1.935,-28.8476721216761
1.94,-30.2611513400895
1.945,-31.8328679396913
1.95,-33.549826977643
1.955,-35.3098053199502
1.96,-36.7932792494467
1.965,-37.429225672529
1.97,-36.9116435326692
1.975,-35.6451367669154
1.98,-34.1749267432837
1.985,-32.7729570998143
1.99,-31.5181000895629
1.995,-30.4146879990241
2,-29.4452618791288
2.005,-28.5884962389943
2.01,-27.824459827678
2.015,-27.1357373711049
2.02,-26.5073079137417
2.025,-25.9261325087169
2.03,-25.380754889017
2.035,-24.8610022695095
2.04,-24.3578010661182
2.045,-23.8630971490119
2.05,-23.3698594668805
2.055,-22.8721391258138
2.06,-22.3651513523982
2.065,-21.8453464589212
2.07,-21.3104397199591
2.075,-20.7593795143066
2.08,-20.1922466597608
