"Theta [deg]","dB(GainTotal) [] - Freq='2.25GHz' Phi='90.0000000000002deg'"
0,3.73180308089524
2,3.73439735907814
4,3.73595711121782
6,3.73667427567973
8,3.73665297510961
10,3.7358981358911
12,3.73430620004391
14,3.73165850848806
16,3.72761777966315
18,3.72172790748504
20,3.71341707856349
22,3.70200398506465
24,3.68670671071526
26,3.66665371302913
28,3.64089622747839
30,3.60842138301864
32,3.56816533879399
34,3.51902581809759
36,3.45987351281691
38,3.38956194344569
40,3.30693547119844
42,3.21083525750426
44,3.10010304350687
46,2.97358267321469
48,2.83011930696783
50,2.66855626773641
52,2.48772943378714
54,2.28645904037139
56,2.06353868288147
58,1.8177212258339
60,1.54770121563974
62,1.25209326746972
64,0.929405741569857
66,0.578008832496005
68,0.196095952392536
70,-0.218363020544391
72,-0.66767845424733
74,-1.154509962243
76,-1.68195062397257
78,-2.25363003059189
80,-2.87384033876506
82,-3.54768955775597
84,-4.28128466978337
86,-5.08194107565231
88,-5.95839730983743
90,-6.92096763051279
92,-7.9814460513011
94,-9.1522712349815
96,-10.4436870166492
98,-11.8557145037002
100,-13.3575435202894
102,-14.8416874074823
104,-16.0563615484795
106,-16.6268362247217
108,-16.3496969153679
110,-15.439461825578
112,-14.2713798512492
114,-13.0939520337938
116,-12.0129492490225
118,-11.0591287572706
120,-10.2332435740992
122,-9.52616035328473
124,-8.92667901213423
126,-8.42429566051906
128,-8.01001637933635
130,-7.67645564782989
132,-7.41769793076721
134,-7.22910452629801
136,-7.10713186219577
138,-7.04918246677347
140,-7.05349305442873
142,-7.11905867296788
144,-7.24559092865027
146,-7.43350926717432
148,-7.68396615038863
150,-7.99890945741316
152,-8.38118862669105
154,-8.83471520621793
156,-9.36469396183501
158,-9.97794780846945
160,-10.6833682204493
162,-11.4925294376837
164,-12.4204974127268
166,-13.4867990493198
168,-14.7162403392787
170,-16.1382298517788
172,-17.7795187029992
174,-19.6320882475711
176,-21.5401926599241
178,-22.9446651693996
180,-22.9718783207459
