"Theta [deg]","dB(GainTotal) [] - Freq='2.25GHz' Phi='0deg'"
0,3.84482698968125
2,3.81574529220627
4,3.78604278915348
6,3.75567729574356
8,3.72462062869092
10,3.69286079597818
12,3.66040372754318
14,3.62727447429486
16,3.59351779376448
18,3.55919803536366
20,3.52439823850949
22,3.48921836448607
24,3.45377259919128
26,3.41818568965995
28,3.38258831247113
30,3.34711151587356
32,3.31188032763027
34,3.2770066740121
36,3.2425818079125
38,3.20866849093357
40,3.17529321059051
42,3.14243873507849
44,3.11003731107504
46,3.0779647932763
48,3.04603595834684
50,3.01400120341948
52,2.98154476480157
54,2.94828452197067
56,2.91377338155566
58,2.87750217161968
60,2.83890392278715
62,2.79735937243206
64,2.75220350217857
66,2.70273290647911
68,2.64821378878199
70,2.58789038873469
72,2.52099365574345
74,2.44674999808331
76,2.36438995034118
78,2.27315661381518
80,2.17231373394732
82,2.06115328598792
84,1.93900244544418
86,1.80522982431333
88,1.65925085862672
90,1.50053223840518
92,1.32859527862585
94,1.14301813997456
96,0.943436821625729
98,0.729544865543484
100,0.501091733206474
102,0.257879841459555
104,-0.000239725545590096
106,-0.273372776802725
108,-0.561588757382844
110,-0.864928542522676
112,-1.18341310836881
114,-1.51705286160577
116,-1.86585736889734
118,-2.22984519007372
120,-2.60905348870012
122,-3.00354707226087
124,-3.41342650336413
126,-3.83883492396205
128,-4.27996324634413
130,-4.73705338612616
132,-5.21039924097697
134,-5.7003451508544
136,-6.20728160716137
138,-6.73163800602214
140,-7.27387226281901
142,-7.83445712188016
144,-8.41386301131963
146,-9.01253731803154
148,-9.63088000669091
150,-10.2692155986356
152,-10.9277616809217
154,-11.6065943405952
156,-12.305611187038
158,-13.0244928274879
160,-13.7626635247228
162,-14.5192507166593
164,-15.2930400256783
166,-16.0824154289232
168,-16.8852603282095
170,-17.6987698211285
172,-18.519081755847
174,-19.3405691330294
176,-20.1545524586898
178,-20.9471226355322
180,-21.6958376795168
