"Freq [GHz]","dB(St(Driver_T1,Driver_T1)) []"
1,-1.12965730939786
1.005,-1.06029363196214
1.01,-0.999007682575242
1.015,-0.945303526372219
1.02,-0.898652283944897
1.025,-0.858506754135154
1.03,-0.824314553977127
1.035,-0.795529544958907
1.04,-0.771621433598567
1.045,-0.752083532319796
1.05,-0.736438741793575
1.055,-0.724243869296982
1.06,-0.7150924322465
1.065,-0.708616115931058
1.07,-0.704485063806822
1.075,-0.702407181245186
1.08,-0.702126632168823
1.085,-0.70342170430474
1.09,-0.706102213511549
1.095,-0.710006610644916
1.1,-0.714998945049514
1.105,-0.720965826232136
1.11,-0.727813509054036
1.115,-0.73546520787573
1.12,-0.743858722131259
1.125,-0.752944431039466
1.13,-0.762683690233235
1.135,-0.773047639806169
1.14,-0.784016413296764
1.145,-0.795578721721912
1.15,-0.807731776665264
1.155,-0.820481511780473
1.16,-0.833843062537621
1.165,-0.847841468912074
1.17,-0.862512574088858
1.175,-0.877904103214896
1.18,-0.894076918986328
1.185,-0.911106464845526
1.19,-0.929084421504229
1.195,-0.948120618431239
1.2,-0.968345259168455
1.205,-0.989911538465547
1.21,-1.01299875108827
1.215,-1.03781601778547
1.22,-1.06460678442911
1.225,-1.09365428685272
1.23,-1.12528821711476
1.235,-1.15989287650158
1.24,-1.19791715396227
1.245,-1.23988671847402
1.25,-1.28641884316941
1.255,-1.33824025242263
1.26,-1.39620822929949
1.265,-1.46133480102719
1.27,-1.53481286916781
1.275,-1.61804117110949
1.28,-1.71264103569583
1.285,-1.82045040078771
1.29,-1.94346675316027
1.295,-2.08368638930459
1.3,-2.242747913838
1.305,-2.4212326729671
1.31,-2.61742420634455
1.315,-2.82536554488162
1.32,-3.03238874484708
1.325,-3.21725015085684
1.33,-3.35154205030744
1.335,-3.40747676251037
1.34,-3.37106102435091
1.345,-3.25191837256385
1.35,-3.08015390529359
1.355,-2.89230376578739
1.36,-2.71798401335293
1.365,-2.57464486718514
1.37,-2.46909628914328
1.375,-2.40141195778763
1.38,-2.36838117090552
1.385,-2.36571001591919
1.39,-2.38916000247142
1.395,-2.43502172193482
1.4,-2.5002387800588
1.405,-2.5823735267
1.41,-2.67951527362308
1.415,-2.7901782578973
1.42,-2.91320871006569
1.425,-3.04770705619373
1.43,-3.19296549067192
1.435,-3.34841899886301
1.44,-3.51360738397295
1.445,-3.68814599116575
1.45,-3.8717031787511
1.455,-4.06398297091493
1.46,-4.26471166734539
1.465,-4.47362746317855
1.47,-4.69047235025512
1.475,-4.91498573730013
1.48,-5.14689935308647
1.485,-5.3859330926229
1.49,-5.6317915398866
1.495,-5.88416095786512
1.5,-6.14270658249626
1.505,-6.40707009516705
1.51,-6.67686718155511
1.515,-6.95168511492362
1.52,-7.23108033118575
1.525,-7.51457599243993
1.53,-7.80165956622225
1.535,-8.09178048009853
1.54,-8.38434794573764
1.545,-8.67872908312907
1.55,-8.97424751341421
1.555,-9.27018262642484
1.56,-9.56576976408111
1.565,-9.86020158985063
1.57,-10.1526309329456
1.575,-10.4421753982337
1.58,-10.7279240126642
1.585,-11.0089461300029
1.59,-11.2843027324238
1.595,-11.5530601469533
1.6,-11.8143060377121
1.605,-12.0671673476486
1.61,-12.3108296587841
1.615,-12.5445572373713
1.62,-12.7677128546005
1.625,-12.9797763518287
1.63,-13.1803608769955
1.635,-13.3692257739875
1.64,-13.5462852652907
1.645,-13.7116123213251
1.65,-13.8654374331747
1.655,-14.0081423627127
1.66,-14.1402492930906
1.665,-14.262406102384
1.67,-14.3753687017111
1.675,-14.4799814978686
1.68,-14.5771570565297
1.685,-14.6678559665381
1.69,-14.7530677602725
1.695,-14.833793556055
1.7,-14.9110308828428
1.705,-14.985760947938
1.71,-15.0589384320538
1.715,-15.1314837529219
1.72,-15.2042776326518
1.725,-15.2781577343019
1.73,-15.3539170953655
1.735,-15.4323040741127
1.74,-15.5140235324457
1.745,-15.5997389999322
1.75,-15.6900755926594
1.755,-15.785623493242
1.76,-15.8869418315619
1.765,-15.9945628374405
1.77,-16.1089961650681
1.775,-16.2307333139015
1.78,-16.3602520915532
1.785,-16.4980210809127
1.79,-16.6445040864506
1.795,-16.8001645435026
1.8,-16.9654698794095
1.805,-17.1408958166598
1.81,-17.3269306054174
1.815,-17.5240791655227
1.82,-17.7328671053679
1.825,-17.9538445656131
1.83,-18.1875898075539
1.835,-18.4347124261772
1.84,-18.6958560125156
1.845,-18.9717000131095
1.85,-19.2629604282951
1.855,-19.5703888446636
1.86,-19.8947690952816
1.865,-20.2369105635532
1.87,-20.5976367653487
1.875,-20.9777673230883
1.88,-21.3780907394755
1.885,-21.7993244345751
1.89,-22.2420572752883
1.895,-22.7066682697947
1.9,-23.1932132601207
1.905,-23.7012695335218
1.91,-24.2297268619745
1.915,-24.7765138454137
1.92,-25.3382530760624
1.925,-25.9098518871635
1.93,-26.4840636774839
1.935,-27.0511048861208
1.94,-27.5984859637081
1.945,-28.1112935152679
1.95,-28.573190718942
1.955,-28.968291663728
1.96,-29.2837389918011
1.965,-29.5123462190472
1.97,-29.6543553347694
1.975,-29.7175531691428
1.98,-29.7156891758816
1.985,-29.6658778195292
1.99,-29.5859445635566
1.995,-29.4924169367283
2,-29.399393303182
2.005,-29.0993191673131
2.01,-28.7871042463091
2.015,-28.467282943109
2.02,-28.1423634746203
2.025,-27.8130282098676
2.03,-27.4783738327052
2.035,-27.1361732985132
2.04,-26.7831609399084
2.045,-26.4153504620416
2.05,-26.0283936198908
2.055,-25.6179764159929
2.06,-25.1802325309747
2.065,-24.7121356351605
2.07,-24.2118204579718
2.075,-23.6787837861667
2.08,-23.1139335345671
2.085,-22.5194826198086
2.09,-21.8987149061098
2.095,-21.2556723735233
2.1,-20.5948196036116
2.105,-19.9207341274343
2.11,-19.2378547251795
2.115,-18.550301417828
2.12,-17.8617658989738
2.125,-17.1754617879899
2.13,-16.494120130396
2.135,-15.8200155291927
2.14,-15.1550104326869
2.145,-14.5006080520266
2.15,-13.8580072726962
2.155,-13.2281553404621
2.16,-12.6117959227572
2.165,-12.0095114114348
2.17,-11.421759148495
2.175,-10.8489017405795
2.18,-10.2912318843685
2.185,-9.74899223462179
2.19,-9.22239086839569
2.195,-8.71161287344333
2.2,-8.21682854252225
2.205,-7.73819860486871
2.21,-7.2758768811485
2.215,-6.83001071375401
2.22,-6.40073950218139
2.225,-5.98819166293048
2.23,-5.59248033284765
2.235,-5.21369814083053
2.24,-4.85191138129096
2.245,-4.5071539292891
2.25,-4.17942123740982
2.255,-3.86866474437848
2.26,-3.57478700224726
2.265,-3.29763779130442
2.27,-3.03701143996155
2.275,-2.79264550285183
2.28,-2.56422087792839
2.285,-2.35136336739761
2.29,-2.15364661335648
2.295,-1.97059627243219
2.3,-1.80169523917517
2.305,-1.64638968876088
2.31,-1.50409568740698
2.315,-1.37420611381544
2.32,-1.25609764537781
2.325,-1.14913758613695
2.33,-1.0526903461517
2.335,-0.96612342028297
2.34,-0.888812754989351
2.345,-0.820147431444904
2.35,-0.759533629798298
2.355,-0.706397871051352
2.36,-0.660189558937003
2.365,-0.620382864037611
2.37,-0.586478006411756
2.375,-0.558002001746082
2.38,-0.534508940281245
2.385,-0.515579868333623
2.39,-0.500822340003956
2.395,-0.489869702427362
2.4,-0.482380172372307
2.405,-0.478035755719042
2.41,-0.476541054798974
2.415,-0.477622002100874
2.42,-0.481024552692765
2.425,-0.486513362030391
2.43,-0.493870470717801
2.435,-0.502894013293831
2.44,-0.513396964243077
2.445,-0.525205931148257
2.45,-0.5381600021714
2.455,-0.552109652823848
2.46,-0.566915715204209
2.465,-0.582448411493133
2.47,-0.598586452440101
2.475,-0.615216200809175
2.48,-0.632230899221678
2.485,-0.649529961501458
2.49,-0.667018326455432
2.495,-0.684605872974593
2.5,-0.702206895388408
2.505,-0.719739638121769
2.51,-0.737125888863154
2.515,-0.754290629632926
2.52,-0.771161745319944
2.525,-0.787669789412284
2.53,-0.803747806764169
2.535,-0.819331213296345
2.54,-0.834357732503022
2.545,-0.848767388516669
2.55,-0.862502555246575
2.555,-0.875508060743487
2.56,-0.88773134543993
2.565,-0.89912267226699
2.57,-0.909635385852082
2.575,-0.919226217064297
2.58,-0.927855628108389
2.585,-0.935488192199169
2.59,-0.942093000609535
2.595,-0.9476440886228
