"Theta [deg]","dB(GainTotal) [] - Freq='2.25GHz' Phi='90.0000000000002deg'"
0,3.95074274062768
2,4.16908560485787
4,4.37316646213164
6,4.56249000562059
8,4.7365215278527
10,4.89469497173042
12,5.03642120757906
14,5.16109615594459
16,5.26810844947486
18,5.35684640361774
20,5.42670414087716
22,5.47708678375517
24,5.50741469530855
26,5.51712680285673
28,5.5056830904753
30,5.47256639130526
32,5.41728365415544
34,5.33936690391847
36,5.23837416623136
38,5.11389068861148
40,4.96553086893537
42,4.79294140475336
44,4.59580631233012
46,4.37385464335871
48,4.12687196344668
50,3.8547169658057
52,3.55734499408551
54,3.23484075723413
56,2.88746314668126
58,2.51570580118369
60,2.12037784902391
62,1.70270993688013
64,1.26449089807798
66,0.808239584662855
68,0.337413379931737
70,-0.143352018873568
72,-0.627990153733578
74,-1.10877912052306
76,-1.57621599112392
78,-2.01909643804049
80,-2.4249278763021
82,-2.78078414269388
84,-3.07461322327213
86,-3.29683045169435
88,-3.44182867744795
90,-3.50894216578461
92,-3.50252377412383
94,-3.43111028074995
96,-3.30598093919587
98,-3.1395691601556
100,-2.94411782883779
102,-2.7307740797989
104,-2.50913197873453
106,-2.28712312449122
108,-2.07112641634141
110,-1.86618685341289
112,-1.67626772379685
114,-1.50449264845045
116,-1.35335718480766
118,-1.22490402567536
120,-1.12086349788363
122,-1.04276448496324
124,-0.992021913016818
126,-0.970006751931829
128,-0.978103804046926
130,-1.01776176478228
132,-1.09053933858723
134,-1.19815066818638
136,-1.34251302209689
138,-1.52579959716865
140,-1.75050043115089
142,-2.01949477761681
144,-2.33613884297146
146,-2.70437343329278
148,-3.12885655995029
150,-3.61512576455986
152,-4.16979222957988
154,-4.80075962000995
156,-5.51743501422296
158,-6.33083183703167
160,-7.25329019689188
162,-8.29708965469175
164,-9.47007604742906
166,-10.7636127721016
168,-12.1225906820437
170,-13.3847927140172
172,-14.2225713436263
174,-14.2710080441489
176,-13.5009126677417
178,-12.2560418219809
180,-10.882319031379
