"Theta [deg]","dB(GainTotal) [] - Freq='2.25GHz' Phi='0deg'"
0,3.60633235918803
2,3.58718453568251
4,3.56556298573753
6,3.5413996582279
8,3.51464729507799
10,3.48528108229583
12,3.45330012822107
14,3.41872873895925
16,3.38161744441726
18,3.34204371119008
20,3.300112261651
22,3.25595490308104
24,3.20972975791178
26,3.16161977778372
28,3.11183042199255
30,3.06058638698049
32,3.00812728976328
34,2.95470223622595
36,2.90056324616144
38,2.84595756093616
40,2.79111892564216
42,2.73625801285854
44,2.68155223527302
46,2.62713527328993
48,2.57308671390435
50,2.51942225040015
52,2.46608492096595
54,2.4129378616988
56,2.35975901188167
58,2.30623813663563
60,2.25197642786579
62,2.19648881654119
64,2.13920898855913
66,2.07949695522934
68,2.01664890026354
70,1.94990891886017
72,1.87848218875744
74,1.80154907183953
76,1.71827963786559
78,1.6278481254743
80,1.52944690355086
82,1.42229956066922
84,1.30567282373574
86,1.17888708197299
88,1.04132536320728
90,0.892440672025079
92,0.731761651534389
94,0.558896571682241
96,0.373535678212461
98,0.175451959327997
100,-0.0354995954296659
102,-0.259384154691265
104,-0.496190518461219
106,-0.745835781851032
108,-1.0081710423747
110,-1.28298797324616
112,-1.57002604729974
114,-1.86898015178723
116,-2.17950828527519
118,-2.50123897721797
120,-2.83377802253871
122,-3.17671408237269
124,-3.52962267284023
126,-3.89206805076099
128,-4.26360251211449
130,-4.6437626479933
132,-5.03206215454213
134,-5.42798086749915
136,-5.83094978754092
138,-6.24033197938668
140,-6.6553993672746
142,-7.07530561719364
144,-7.49905550198763
146,-7.92547140402426
148,-8.35315794046525
150,-8.7804661181284
152,-9.20545895311674
154,-9.62588112423648
156,-10.0391359389334
158,-10.4422736000227
160,-10.8319953325348
162,-11.2046781546021
164,-11.5564246906114
166,-11.8831411577824
168,-12.1806443225925
170,-12.4447948448264
172,-12.6716503570665
174,-12.8576275894562
176,-12.9996598292978
178,-13.0953349675629
180,-13.1430008929312
