"Theta [deg]","dB(GainTotal) [] - Freq='2.25GHz' Phi='0deg'"
0,3.5979567811565
2,3.57092896985876
4,3.54123950997415
6,3.50888402698638
8,3.47388580016135
10,3.43629719939644
12,3.39620099486757
14,3.35371147917014
16,3.30897531140326
18,3.2621719630785
20,3.2135136187861
22,3.16324436257855
24,3.11163846678606
26,3.0589975965111
28,3.00564675351239
30,2.95192881051151
32,2.89819753340232
34,2.84480905546582
36,2.79211185373136
38,2.74043537997106
40,2.69007761164625
42,2.64129190288473
44,2.59427362141231
46,2.54914714215303
48,2.50595382002265
50,2.46464157339647
52,2.42505666986389
54,2.3869382166052
56,2.34991572453884
58,2.31350994954686
60,2.27713703120357
62,2.24011576723578
64,2.20167769763639
66,2.16097954013976
68,2.11711742802283
70,2.06914235561894
72,2.01607623473235
74,1.95692800009272
76,1.89070926499801
78,1.81644910911796
80,1.73320766919311
82,1.64008829166522
84,1.5362480878235
86,1.42090680283251
88,1.29335396813615
90,1.15295435206957
92,0.999151757224234
94,0.831471237224634
96,0.649519822588297
98,0.452985857936893
100,0.241637063654233
102,0.0153174466146918
104,-0.226056800983784
106,-0.482502256537138
108,-0.753973892367274
110,-1.04037115598521
112,-1.34154425039343
114,-1.6573003131854
116,-1.98740914088296
118,-2.33160804829557
120,-2.68960539392293
122,-3.06108224432963
124,-3.44569159625098
126,-3.84305452869952
128,-4.25275262300631
130,-4.67431597229995
132,-5.10720611149359
134,-5.55079324660033
136,-6.00432726691944
138,-6.46690221391005
140,-6.93741419816286
142,-7.41451325818985
144,-7.89655041398982
146,-8.38152226350923
148,-8.86701696572846
150,-9.35016735836057
152,-9.82761915450582
154,-10.2955243175461
156,-10.7495711845319
158,-11.1850627121418
160,-11.597051162178
162,-11.9805306220332
164,-12.3306778505419
166,-12.6431185952037
168,-12.9141842997882
170,-13.141117871868
172,-13.3221910919911
174,-13.4567113382247
176,-13.5449180271327
178,-13.5877924493965
180,-13.5868210553891
