"Theta [deg]","dB(GainTotal) [] - Freq='2.25GHz' Phi='0deg'"
0,3.92565178225052
2,3.89934522681962
4,3.87220354726626
6,3.84418252877661
8,3.81523806478475
10,3.78532886628028
12,3.75441903673711
14,3.722480442262
16,3.6894947991457
18,3.65545539283135
20,3.6203683342653
22,3.58425325288882
24,3.54714332170156
26,3.50908451064176
28,3.47013397184788
30,3.43035747597542
32,3.38982584410756
34,3.34861035580544
36,3.30677716048949
38,3.26438077547416
40,3.22145681707165
42,3.17801417728412
44,3.13402692245669
46,3.08942624566502
48,3.04409284504104
50,2.99785011967915
52,2.95045856862203
54,2.90161174440354
56,2.8509340513526
58,2.79798059411794
60,2.74223918031686
62,2.68313447160658
64,2.6200341695323
66,2.55225702553671
68,2.4790823861754
70,2.39976092991118
72,2.31352622279892
74,2.21960671580328
76,2.11723782274817
78,2.00567374959128
80,1.88419878671071
82,1.75213782022554
84,1.60886586101843
86,1.45381642749243
88,1.28648864823978
90,1.10645297344392
92,0.913355400145642
94,0.706920128785711
96,0.486950579753031
98,0.253328712443298
100,0.00601260895982413
102,-0.254967686944405
104,-0.529516045534027
106,-0.817477759401383
108,-1.11864853850816
110,-1.43278477162406
112,-1.75961475216038
114,-2.09885048221589
116,-2.45019958789636
118,-2.81337680826317
120,-3.18811446619526
122,-3.57417129767135
124,-3.97133901031611
126,-4.37944596368482
128,-4.79835741071787
130,-5.22797180689051
132,-5.66821277285229
134,-6.11901637803021
136,-6.58031348659048
138,-7.05200696440026
140,-7.53394358026909
142,-8.02588044545606
144,-8.5274458269226
146,-9.03809415409678
148,-9.55705503646186
150,-10.083276150328
152,-10.615359979454
154,-11.1514946615596
156,-11.6893796746995
158,-12.2261478900257
160,-12.7582867446507
162,-13.2815631045724
164,-13.7909589678816
166,-14.280628654716
168,-14.7438925561192
170,-15.1732875050308
172,-15.5606982549813
174,-15.8975960396055
176,-16.1754049557798
178,-16.3860005488987
180,-16.5223149318021
