"Freq [GHz]","dB(St(Driver_T1,Driver_T1)) []"
1,-1.43995537421122
1.005,-1.33050610057634
1.01,-1.23382816631404
1.015,-1.14833235867912
1.02,-1.07268052348585
1.025,-1.0057433849337
1.03,-0.946565411167794
1.035,-0.894335470753083
1.04,-0.848362250552501
1.045,-0.808053600365634
1.05,-0.772899135447823
1.055,-0.742455566929614
1.06,-0.716334344616346
1.065,-0.694191288941514
1.07,-0.675717961040343
1.075,-0.660634573926102
1.08,-0.6486842855451
1.085,-0.639628738193981
1.09,-0.633244720847559
1.095,-0.629321834144452
1.1,-0.627661035137914
1.105,-0.628073933547431
1.11,-0.630382706065529
1.115,-0.634420492762612
1.12,-0.640032141577899
1.125,-0.647075174238641
1.13,-0.655420859793351
1.135,-0.664955299579267
1.14,-0.675580448584832
1.145,-0.687215021200652
1.15,-0.699795252603274
1.155,-0.713275508988847
1.16,-0.727628759424917
1.165,-0.742846938521902
1.17,-0.758941242209396
1.175,-0.775942408829537
1.18,-0.793901045060329
1.185,-0.812888061629334
1.19,-0.832995288292409
1.195,-0.854336342115947
1.2,-0.877047828711018
1.205,-0.901290963689611
1.21,-0.927253712163174
1.215,-0.955153558422548
1.22,-0.985241036729992
1.225,-1.01780417787247
1.23,-1.05317405468623
1.235,-1.09173164201836
1.24,-1.13391623926654
1.245,-1.18023572935334
1.25,-1.23127895160078
1.255,-1.28773041778993
1.26,-1.35038744418314
1.265,-1.42017940169987
1.27,-1.4981880067452
1.275,-1.58566603159702
1.28,-1.68404887121215
1.285,-1.79494795693025
1.29,-1.9201052131381
1.295,-2.06127078628841
1.3,-2.21993857066247
1.305,-2.39683352204824
1.31,-2.59099896308201
1.315,-2.79832061971325
1.32,-3.00946316264936
1.325,-3.20771685989464
1.33,-3.36836754302618
1.335,-3.46241032802793
1.34,-3.46649359630235
1.345,-3.3755147375033
1.35,-3.20823840576325
1.355,-2.9997900987944
1.36,-2.78686967925916
1.365,-2.59661050131399
1.37,-2.44358840051729
1.375,-2.33235782871111
1.38,-2.26146679029189
1.385,-2.22671562993908
1.39,-2.22315893549665
1.395,-2.24611020772323
1.4,-2.29153703603565
1.405,-2.35614031265946
1.41,-2.43729357889683
1.415,-2.53293459618326
1.42,-2.64145201158504
1.425,-2.76158426546084
1.43,-2.89233561103007
1.435,-3.03290882961374
1.44,-3.1826523227945
1.445,-3.3410188786014
1.45,-3.5075336336187
1.455,-3.68176916795205
1.46,-3.86332609694814
1.465,-4.05181789677021
1.47,-4.24685900456507
1.475,-4.44805547234273
1.48,-4.65499763772983
1.485,-4.86725441616721
1.49,-5.08436892820422
1.495,-5.30585526057781
1.5,-5.53119622701563
1.505,-5.75984204866435
1.51,-5.99120991770912
1.515,-6.22468444287189
1.52,-6.45961900278716
1.525,-6.69533805266222
1.53,-6.93114044041366
1.535,-7.16630378949347
1.54,-7.40008999557804
1.545,-7.63175186202408
1.55,-7.8605408638314
1.555,-8.08571598199434
1.56,-8.30655349102306
1.565,-8.52235751505285
1.57,-8.73247109699218
1.575,-8.93628745678919
1.58,-9.13326105647581
1.585,-9.32291804890949
1.59,-9.50486567120838
1.595,-9.67880015811157
1.6,-9.84451279740347
1.605,-10.0018938279949
1.61,-10.1509339862432
1.615,-10.2917236291002
1.62,-10.4244494927008
1.625,-10.5493892700187
1.63,-10.6669042999038
1.635,-10.7774307430515
1.64,-10.8814696724905
1.645,-10.9795765251052
1.65,-11.0723503483523
1.655,-11.1604232375226
1.66,-11.244450300471
1.665,-11.3251004163407
1.67,-11.4030479798682
1.675,-11.4789657497969
1.68,-11.5535188536224
1.685,-11.6273599445829
1.69,-11.7011254620779
1.695,-11.7754329138373
1.7,-11.8508790763926
1.705,-11.9280389983321
1.71,-12.0074656866777
1.715,-12.0896903586548
1.72,-12.1752231473798
1.725,-12.2645541589816
1.73,-12.3581547891109
1.735,-12.456479217599
1.74,-12.5599660104408
1.745,-12.6690397676628
1.75,-12.7841127636105
1.755,-12.9055865324179
1.76,-13.0338533556906
1.765,-13.1692976115423
1.77,-13.3122969438653
1.775,-13.4632232078444
1.78,-13.6224431419052
1.785,-13.7903187070915
1.79,-13.9672070216859
1.795,-14.1534598009358
1.8,-14.3494221880085
1.805,-14.5554308314522
1.81,-14.7718110248652
1.815,-14.9988726741879
1.82,-15.2369047946922
1.825,-15.4861681607586
1.83,-15.746885634211
1.835,-16.0192295790389
1.84,-16.303305630691
1.845,-16.5991319284895
1.85,-16.9066127471838
1.855,-17.2255052951144
1.86,-17.5553783153579
1.865,-17.8955610928112
1.87,-18.245081635767
1.875,-18.6025933250428
1.88,-18.9662904431007
1.885,-19.333815028268
1.89,-19.7021608191559
1.895,-20.0675849901027
1.9,-20.4255449801054
1.905,-20.7706853411659
1.91,-21.0969062674446
1.915,-21.3975476531244
1.92,-21.6657149550805
1.925,-21.8947508211936
1.93,-22.0788184493504
1.935,-22.2135166729781
1.94,-22.2964106269503
1.945,-22.3273571756351
1.95,-22.3085429768615
1.955,-22.2442254069219
1.96,-22.1402431122114
1.965,-22.0034116207727
1.97,-21.8409248912388
1.975,-21.65985328677
1.98,-21.4667829097648
1.985,-21.2676001740027
1.99,-21.0673991771819
1.995,-20.8704786406192
2,-20.6803954771743
2.005,-20.5000480340031
2.01,-20.3317696290762
2.015,-20.1774198497547
2.02,-20.0384663039453
2.025,-19.9160530254949
2.03,-19.8110538097003
2.035,-19.72410975022
2.04,-19.6556504803721
2.045,-19.6058983230347
2.05,-19.5748538819069
2.055,-19.5622606721862
2.06,-19.5675452936472
2.065,-19.5897285493108
2.07,-19.6273021072137
2.075,-19.6780653706556
2.08,-19.7389192185382
2.085,-19.8056189567775
2.09,-19.8725007564095
2.095,-19.9322170694328
2.1,-19.9755488893116
2.105,-19.9914031419534
2.11,-19.9671375130063
2.115,-19.8893514502475
2.12,-19.7451987769728
2.125,-19.5240918032153
2.13,-19.2194269910929
2.135,-18.8298074376923
2.14,-18.3593204734825
2.145,-17.8167636717168
2.15,-17.2141135107568
2.155,-16.5647544877604
2.16,-15.8819393257556
2.165,-15.1777330499618
2.17,-14.4624682651806
2.175,-13.7446030123538
2.18,-13.0308333806058
2.185,-12.3263328377808
2.19,-11.6350302112696
2.195,-10.9598757130302
2.2,-10.3030713430589
2.205,-9.66625841245621
2.21,-9.05066356504192
2.215,-8.45720845465661
2.22,-7.88658933174735
2.225,-7.3393325915721
2.23,-6.81583162252536
2.235,-6.31636946690936
2.24,-5.84113104374392
2.245,-5.39020803935739
2.25,-4.96359904301111
2.255,-4.56120706423001
2.26,-4.18283618348018
2.265,-3.82818873129267
2.27,-3.49686404595148
2.275,-3.18835952100549
2.28,-2.9020743260355
2.285,-2.63731587957905
2.29,-2.39330888751191
2.295,-2.16920654830693
2.3,-1.9641033788969
2.305,-1.77704903529661
2.31,-1.60706248752009
2.315,-1.45314594926446
2.32,-1.31429804565885
2.325,-1.18952581152967
2.33,-1.07785523297841
2.335,-0.978340163618804
