"Freq [GHz]","dB(St(Driver_T1,Driver_T1)) []"
1,-1.00885318571599
1.005,-0.963464785299472
1.01,-0.918900734296452
1.015,-0.875497590698027
1.02,-0.833627508213016
1.025,-0.793695074916202
1.03,-0.756131801556296
1.035,-0.721387888725047
1.04,-0.689921020927682
1.045,-0.66218213302454
1.05,-0.638598373754515
1.055,-0.619553840568785
1.06,-0.605369048809445
1.065,-0.596280474554914
1.07,-0.592421805769325
1.075,-0.593808676699429
1.08,-0.600328583334884
1.085,-0.611737351810772
1.09,-0.627662972297647
1.095,-0.64761688562481
1.1,-0.671012028725456
1.105,-0.697186237685576
1.11,-0.725429092407151
1.115,-0.755010044045993
1.12,-0.785205718583333
1.125,-0.815324603284427
1.13,-0.844727820754946
1.135,-0.872845281416153
1.14,-0.899187087100924
1.145,-0.923350565773898
1.15,-0.94502371071903
1.155,-0.963986068635484
1.16,-0.98010828667614
1.165,-0.99335162131386
1.17,-1.00376877159419
1.175,-1.01150746394677
1.18,-1.01681831415724
1.185,-1.02006863409762
1.19,-1.02176401007095
1.195,-1.02257956141105
1.2,-1.02340256846199
1.205,-1.0253871795726
1.21,-1.03001931080009
1.215,-1.03918419047342
1.22,-1.05521815867492
1.225,-1.08090805572559
1.23,-1.1193756424989
1.235,-1.17375840834088
1.24,-1.24659604799924
1.245,-1.33890057319566
1.25,-1.44907589474755
1.255,-1.57213356633028
1.26,-1.69982674934655
1.265,-1.82208123527046
1.27,-1.92937514584491
1.275,-2.01501458921258
1.28,-2.07626496840015
1.285,-2.11405707044135
1.29,-2.13178103975643
1.295,-2.13391794555387
1.3,-2.12500077099695
1.305,-2.10903400508919
1.31,-2.08928183282184
1.315,-2.06827727674176
1.32,-2.04793177953444
1.325,-2.02967154751541
1.33,-2.01456455540006
1.335,-2.00342499140188
1.34,-1.99689345400193
1.345,-1.99549594664046
1.35,-1.99968599160633
1.355,-2.00987395623754
1.36,-2.02644694998791
1.365,-2.04978185710984
1.37,-2.08025338492065
1.375,-2.11823847279039
1.38,-2.16411801206828
1.385,-2.21827654639313
1.39,-2.28110042833887
1.395,-2.3529747791945
1.4,-2.43427951579819
1.405,-2.525384657968
1.41,-2.62664510177417
1.415,-2.73839502969723
1.42,-2.86094212239663
1.425,-2.99456173345854
1.43,-3.13949118422396
1.435,-3.29592432767657
1.44,-3.4640065163566
1.445,-3.64383008827244
1.45,-3.83543045666342
1.455,-4.03878285502242
1.46,-4.25379974965451
1.465,-4.48032889054607
1.47,-4.7181519302197
1.475,-4.96698350252929
1.48,-5.2264706219196
1.485,-5.49619224118891
1.49,-5.77565879448886
1.495,-6.06431155396437
1.5,-6.36152164443937
1.505,-6.66658859194326
1.51,-6.97873832950003
1.515,-7.29712064822171
1.52,-7.62080616399615
1.525,-7.94878297027368
1.53,-8.27995326524672
1.535,-8.61313037520668
1.54,-8.94703674064395
1.545,-9.2803035794075
1.55,-9.61147307826317
1.555,-9.93900407013749
1.56,-10.2612822017492
1.565,-10.5766355517667
1.57,-10.8833564872619
1.575,-11.1797302147237
1.58,-11.4640699745663
1.585,-11.734758155157
1.59,-11.9902918123762
1.595,-12.2293302661027
1.6,-12.4507417370403
1.605,-12.6536455362638
1.61,-12.8374462615832
1.615,-13.0018568707107
1.62,-13.1469083847208
1.625,-13.272945218826
1.63,-13.3806065486916
1.635,-13.4707954658397
1.64,-13.5446387379933
1.645,-13.6034406206695
1.65,-13.64863431375
1.655,-13.6817343668824
1.66,-13.7042927269788
1.665,-13.7178603382539
1.67,-13.7239553929518
1.675,-13.724038599902
1.68,-13.7194952557119
1.685,-13.7116234952849
1.69,-13.7016278576875
1.695,-13.6906172034584
1.7,-13.6796060249724
1.705,-13.6695182669664
1.71,-13.6611928892171
1.715,-13.6553905340468
1.72,-13.6528007914861
1.725,-13.6540496744187
1.73,-13.6597070196833
1.735,-13.6702936170882
1.74,-13.6862879370469
1.745,-13.7081323807196
1.75,-13.7362390164005
1.755,-13.7709947947892
1.76,-13.8127662559943
1.765,-13.8619037546167
1.77,-13.9187452377381
1.775,-13.9836196154589
1.78,-14.0568497658826
1.785,-14.1387552169503
1.79,-14.2296545469367
1.795,-14.3298675441865
1.8,-14.4397171651341
1.805,-14.559531328048
1.81,-14.689644578446
1.815,-14.8303996608227
1.82,-14.9821490303175
1.825,-15.1452563372323
1.83,-15.3200979169384
1.835,-15.5070643176869
1.84,-15.7065618991603
1.845,-15.9190145353131
1.85,-16.1448654561333
1.855,-16.3845792644759
1.86,-16.6386441661149
1.865,-16.9075744537237
1.87,-17.1919132887374
1.875,-17.4922358291765
1.88,-17.8091527567396
1.885,-18.1433142632022
1.89,-18.4954145648658
1.895,-18.8661970252562
1.9,-19.2564599814936
1.905,-19.6670633903422
1.91,-20.0989364381241
1.915,-20.5530862978924
1.92,-21.03060827257
1.925,-21.5326976419656
1.93,-22.0606636465184
1.935,-22.6159462096669
1.94,-23.2001362523463
1.945,-23.8150008319694
1.95,-24.4625149145945
1.955,-25.1449024743631
1.96,-25.8646909865483
1.965,-26.6247855252558
1.97,-27.428572055536
1.975,-28.2800648736994
1.98,-29.1841217318813
1.985,-30.1467640229315
1.99,-31.1756618953203
1.995,-32.2808809581946
2,-33.4760474225407
2.005,-34.7801849558807
2.01,-36.220616949269
2.015,-37.8374498687811
2.02,-39.6897320894394
2.025,-41.8590417934116
2.03,-44.4164789004289
2.035,-47.1416384169649
2.04,-48.4639698603643
2.045,-46.6902180357623
2.05,-43.738471345998
2.055,-41.0070826149293
2.06,-38.6575473443921
2.065,-36.6123563663392
2.07,-34.7913928835594
2.075,-33.1375182190517
2.08,-31.6121145436296
2.085,-30.1889675871702
2.09,-28.8498939333823
2.095,-27.5819167638771
2.1,-26.3754786969519
2.105,-25.2233101741329
2.11,-24.1197077352545
2.115,-23.0600691406493
2.12,-22.0405904165377
2.125,-21.058065741772
2.13,-20.109753203733
2.135,-19.1932831526423
2.14,-18.306594417329
2.145,-17.4478889844105
2.15,-16.615599095567
2.155,-15.8083628291071
2.16,-15.0250055641748
2.165,-14.2645255661926
2.17,-13.5260824602368
2.175,-12.8089876880586
2.18,-12.1126962460592
2.185,-11.4367991220566
2.19,-10.7810159187734
2.195,-10.1451871932124
2.2,-9.52926606949113
2.205,-8.93330871141722
2.21,-8.3574632813687
2.215,-7.80195707374343
2.22,-7.26708160241466
2.225,-6.75317554754507
2.23,-6.26060562889393
2.235,-5.78974566589041
2.24,-5.34095429792801
2.245,-4.91455205309554
2.25,-4.51079864538969
2.255,-4.12987152148081
2.26,-3.77184674148762
2.265,-3.43668324348012
2.27,-3.12421139968821
2.275,-2.83412652997309
2.28,-2.56598771741502
2.285,-2.31922190761625
2.29,-2.09313291080508
2.295,-1.88691460716731
2.3,-1.69966741631709
2.305,-1.53041695319867
