"Theta [deg]","dB(GainTotal) [] - Freq='2.25GHz' Phi='0deg'"
0,4.13449881090519
2,4.09894180359502
4,4.06249411068046
6,4.02523347148023
8,3.98724343060294
10,3.94861444530143
12,3.9094445586708
14,3.86983957288753
16,3.82991265706974
18,3.78978332751801
20,3.74957574529528
22,3.70941628848238
24,3.66943037493096
26,3.62973853645362
28,3.59045177708514
30,3.5516662855213
32,3.51345761344858
34,3.47587447470446
36,3.43893236176254
38,3.40260721208183
40,3.36682938337593
42,3.33147821012303
44,3.29637741075176
46,3.26129159432335
48,3.22592407730391
50,3.18991616715252
52,3.15284800366802
54,3.11424097643804
56,3.07356166319328
58,3.03022716531187
60,2.98361165838599
62,2.9330539316142
64,2.87786566210746
66,2.81734015949146
68,2.75076132129716
70,2.67741255808533
72,2.59658547572168
74,2.50758813701204
76,2.40975276239199
78,2.30244276631982
80,2.18505905984741
82,2.0570455786614
84,1.91789401855154
86,1.76714777629802
88,1.60440510348163
90,1.4293214843011
92,1.24161124711208
94,1.04104841437253
96,0.827466788518727
98,0.600759263695469
100,0.36087634700276
102,0.107823869760427
104,-0.158340129140672
106,-0.43750935809689
108,-0.729534061566442
110,-1.03422661666929
112,-1.3513678830547
114,-1.68071421779965
116,-2.02200503062564
118,-2.3749707187671
120,-2.73934078940593
122,-3.11485195508069
124,-3.50125597813972
126,-3.8983270477074
128,-4.30586849906314
130,-4.7237187312809
132,-5.15175624273786
134,-5.58990378159886
136,-6.03813169321979
138,-6.49646063007437
140,-6.96496386193106
142,-7.44376947249246
144,-7.93306273945004
146,-8.43308895079455
148,-8.94415678905019
150,-9.466642185807
152,-10.0009921653501
154,-10.5477275870349
156,-11.1074427489883
158,-11.6807983523252
160,-12.2685020622267
162,-12.8712673945266
164,-13.4897362172299
166,-14.1243417695416
168,-14.7750763859655
170,-15.4411095496997
172,-16.1201768944427
174,-16.8076330107567
176,-17.4950470418197
178,-18.1682683306094
180,-18.8051081422929
