"Theta [deg]","dB(GainTotal) [] - Freq='2.25GHz' Phi='90.0000000000002deg'"
0,4.1344988109052
2,4.23790093703778
4,4.33485931340458
6,4.4252455149134
8,4.50884799299905
10,4.58537523354287
12,4.65446120447863
14,4.71567269198736
16,4.76851804223605
18,4.81245678477663
20,4.8469096148572
22,4.87126825109197
24,4.88490475456519
26,4.88717998563797
28,4.87745097492508
30,4.85507708523499
32,4.81942493354701
34,4.7698721204517
36,4.70580987550641
38,4.62664476959478
40,4.53179967054862
42,4.42071412842844
44,4.29284437543968
46,4.1476631165791
48,3.98465927517071
50,3.80333784701343
52,3.60322001259194
54,3.38384366359432
56,3.14476452320945
58,2.88555808556391
60,2.60582267575801
62,2.3051840477623
64,1.98330210506283
66,1.63988056389667
68,1.27468070072636
70,0.887540758002418
72,0.478403152147628
74,0.0473523612002852
76,-0.405332717803254
78,-0.879107076388382
80,-1.37306255539768
82,-1.88579847534165
84,-2.41525269250034
86,-2.9584873294724
88,-3.51142849672649
90,-4.06857079527728
92,-4.6226789164326
94,-5.16455326065869
96,-5.68297261779774
98,-6.16497108612967
100,-6.59661522269584
102,-6.96437049668983
104,-7.25694755599681
106,-7.46723929337568
108,-7.59375482865202
110,-7.64101894428357
112,-7.61877740910829
114,-7.54032247251897
116,-7.42052985687372
118,-7.27415272030759
120,-7.11466435914955
122,-6.95367783701934
124,-6.80081468000777
126,-6.66385320874324
128,-6.54901321031838
130,-6.46128121044605
132,-6.40472366414698
134,-6.38276556037522
136,-6.39842993860692
138,-6.45454322306307
140,-6.553915606536
142,-6.69950754198495
144,-6.89459441507587
146,-7.14294277759211
148,-7.4490139623756
150,-7.81821535435058
152,-8.25722728528493
154,-8.77444642920561
156,-9.38060803469396
158,-10.089684914011
160,-10.9202194617055
162,-11.8973358720099
164,-13.0557941682053
166,-14.444438768
168,-16.1313045733477
170,-18.2007407522633
172,-20.6848632815652
174,-23.1303404135652
176,-23.649541710185
178,-21.5164861841186
180,-18.8051081422929
