CutName,Theta_deg,Phi_deg,Freq_GHz,Gain_dBi,Ldir,Ldri,L1,Sdir,Sref,Wdri,SimulationIndex,SimulationID
Phi90,0,90,2.25,3.43800633701997,15.5639561965337,44.6455031588587,16.7905569366084,13.9332190404228,19.9382229783121,3.34783927903545,56,sim_056
Phi90,2,90,2.25,3.43499485020841,15.5639561965337,44.6455031588587,16.7905569366084,13.9332190404228,19.9382229783121,3.34783927903545,56,sim_056
Phi90,4,90,2.25,3.43082627490339,15.5639561965337,44.6455031588587,16.7905569366084,13.9332190404228,19.9382229783121,3.34783927903545,56,sim_056
Phi90,6,90,2.25,3.4258172091194,15.5639561965337,44.6455031588587,16.7905569366084,13.9332190404228,19.9382229783121,3.34783927903545,56,sim_056
Phi90,8,90,2.25,3.42023364077991,15.5639561965337,44.6455031588587,16.7905569366084,13.9332190404228,19.9382229783121,3.34783927903545,56,sim_056
Phi90,10,90,2.25,3.41427362898377,15.5639561965337,44.6455031588587,16.7905569366084,13.9332190404228,19.9382229783121,3.34783927903545,56,sim_056
Phi90,12,90,2.25,3.40805115181046,15.5639561965337,44.6455031588587,16.7905569366084,13.9332190404228,19.9382229783121,3.34783927903545,56,sim_056
Phi90,14,90,2.25,3.40158214102414,15.5639561965337,44.6455031588587,16.7905569366084,13.9332190404228,19.9382229783121,3.34783927903545,56,sim_056
Phi90,16,90,2.25,3.39477361873077,15.5639561965337,44.6455031588587,16.7905569366084,13.9332190404228,19.9382229783121,3.34783927903545,56,sim_056
Phi90,18,90,2.25,3.38741665352586,15.5639561965337,44.6455031588587,16.7905569366084,13.9332190404228,19.9382229783121,3.34783927903545,56,sim_056
Phi90,20,90,2.25,3.37918358043193,15.5639561965337,44.6455031588587,16.7905569366084,13.9332190404228,19.9382229783121,3.34783927903545,56,sim_056
Phi90,22,90,2.25,3.36962960831069,15.5639561965337,44.6455031588587,16.7905569366084,13.9332190404228,19.9382229783121,3.34783927903545,56,sim_056
Phi90,24,90,2.25,3.35819860648646,15.5639561965337,44.6455031588587,16.7905569366084,13.9332190404228,19.9382229783121,3.34783927903545,56,sim_056
Phi90,26,90,2.25,3.34423255678868,15.5639561965337,44.6455031588587,16.7905569366084,13.9332190404228,19.9382229783121,3.34783927903545,56,sim_056
Phi90,28,90,2.25,3.32698391114265,15.5639561965337,44.6455031588587,16.7905569366084,13.9332190404228,19.9382229783121,3.34783927903545,56,sim_056
Phi90,30,90,2.25,3.30562993120408,15.5639561965337,44.6455031588587,16.7905569366084,13.9332190404228,19.9382229783121,3.34783927903545,56,sim_056
Phi90,32,90,2.25,3.27928801529194,15.5639561965337,44.6455031588587,16.7905569366084,13.9332190404228,19.9382229783121,3.34783927903545,56,sim_056
Phi90,34,90,2.25,3.24703103571846,15.5639561965337,44.6455031588587,16.7905569366084,13.9332190404228,19.9382229783121,3.34783927903545,56,sim_056
Phi90,36,90,2.25,3.20790180228578,15.5639561965337,44.6455031588587,16.7905569366084,13.9332190404228,19.9382229783121,3.34783927903545,56,sim_056
Phi90,38,90,2.25,3.16092591392908,15.5639561965337,44.6455031588587,16.7905569366084,13.9332190404228,19.9382229783121,3.34783927903545,56,sim_056
Phi90,40,90,2.25,3.10512243633715,15.5639561965337,44.6455031588587,16.7905569366084,13.9332190404228,19.9382229783121,3.34783927903545,56,sim_056
Phi90,42,90,2.25,3.03951202626969,15.5639561965337,44.6455031588587,16.7905569366084,13.9332190404228,19.9382229783121,3.34783927903545,56,sim_056
Phi90,44,90,2.25,2.96312229464875,15.5639561965337,44.6455031588587,16.7905569366084,13.9332190404228,19.9382229783121,3.34783927903545,56,sim_056
Phi90,46,90,2.25,2.87499034717569,15.5639561965337,44.6455031588587,16.7905569366084,13.9332190404228,19.9382229783121,3.34783927903545,56,sim_056
