"Theta [deg]","dB(GainTotal) [] - Freq='2.25GHz' Phi='0deg'"
0,3.57519714154826
2,3.54997796909826
4,3.52359650056649
6,3.49598484550311
8,3.46708931276255
10,3.43687297389746
12,3.40531802927855
14,3.37242791540845
16,3.33822907200048
18,3.30277226695608
20,3.26613335802388
22,3.22841335371905
24,3.18973762547495
26,3.15025412073528
28,3.11013043561437
30,3.06954962849909
32,3.02870469458968
34,2.98779167686596
36,2.94700146074879
38,2.90651038522873
40,2.86646989760282
42,2.82699557506715
44,2.7881559252492
46,2.74996144926496
48,2.71235449516408
50,2.67520043845739
52,2.6382806947331
54,2.60128799643726
56,2.56382425592144
58,2.52540119875037
60,2.48544379754768
62,2.44329638176018
64,2.39823115686215
66,2.34945874972892
68,2.29614031349277
70,2.23740067896547
72,2.17234203001701
74,2.10005760274978
76,2.01964495596456
78,1.93021842513638
80,1.83092044579281
82,1.72093150768105
84,1.59947857284501
86,1.46584185490923
88,1.31935991139417
90,1.15943304514555
92,0.985525045453526
94,0.797163325443784
96,0.593937531576535
98,0.375496715513285
100,0.141545170106859
102,-0.10816295844343
104,-0.373830159741834
106,-0.655623015431726
108,-0.953680474890982
110,-1.26812278766667
112,-1.59906091373621
114,-1.94660621652408
116,-2.31088022907649
118,-2.69202427282518
120,-3.09020870300798
122,-3.50564155699621
124,-3.9385763930597
126,-4.38931912840088
128,-4.85823371668736
130,-5.34574654593745
132,-5.85234948561852
134,-6.37860156444307
136,-6.92512931397716
138,-7.49262586323811
140,-8.08184890987758
142,-8.69361771526616
144,-9.32880925849718
146,-9.98835360985749
148,-10.6732283941131
150,-11.3844518056164
152,-12.1230728163539
154,-12.8901556193689
156,-13.68675229434
158,-14.5138519191026
160,-15.3722836056461
162,-16.2625311465753
164,-17.1843810970685
166,-18.1362629140173
168,-19.114034205065
170,-20.1088076774833
172,-21.1032528926913
174,-22.0658778961037
176,-22.943864522668
178,-23.6585387008932
180,-24.1135482512769
