"Theta [deg]","dB(GainTotal) [] - Freq='2.25GHz' Phi='90.0000000000002deg'"
0,3.34114955769609
2,3.32693092330611
4,3.31131239879703
6,3.29473136399525
8,3.27760349715472
10,3.26030336165868
12,3.24314475058399
14,3.22636179392214
16,3.21009186313439
18,3.19436125466137
20,3.17907449274944
22,3.16400786891055
24,3.14880754918671
26,3.13299226011479
28,3.11596024480493
30,3.09699989691515
32,3.07530326183136
34,3.04998145997824
36,3.02008104313967
38,2.98460033480224
40,2.94250491381024
42,2.89274155498546
44,2.83425011696797
46,2.76597304436692
48,2.68686231074873
50,2.59588375904612
52,2.49201889039366
54,2.37426420992686
56,2.24162826121961
58,2.09312647462299
60,1.92777392463818
62,1.74457604326074
64,1.54251727453882
66,1.32054758322741
68,1.07756664808582
70,0.812405476387932
72,0.523805066482472
74,0.210391613201185
76,-0.129352412379928
78,-0.497122183062837
80,-0.894830571014322
82,-1.32465580459608
84,-1.78909860359178
86,-2.2910511625368
88,-2.83388089772747
90,-3.42153237006717
92,-4.05865096210011
94,-4.75073101944863
96,-5.5042875596471
98,-6.32704020802037
100,-7.22807083334254
102,-8.21784815172063
104,-9.30784307967165
106,-10.5090378714536
108,-11.8275994606977
110,-13.253599959133
112,-14.7342982605334
114,-16.1226342832931
116,-17.1292721770986
118,-17.423886477781
120,-16.9467147278526
122,-15.9816607812119
124,-14.8546345904793
126,-13.7546332061538
128,-12.7575288324374
130,-11.8834879911878
132,-11.1306129818723
134,-10.4897661174746
136,-9.95040495216924
138,-9.50267786931305
140,-9.13804476023395
142,-8.84934281113405
144,-8.63066396889923
146,-8.47718751453302
148,-8.38502144077393
150,-8.35107052946501
152,-8.37293523135678
154,-8.44884070295431
156,-8.57759432477764
158,-8.75857052172992
160,-8.99172285713301
162,-9.2776248805956
164,-9.6175430490924
166,-10.0135473297067
168,-10.4686680443017
170,-10.987111387222
172,-11.5745509960715
174,-12.2385185811927
176,-12.9889204849154
178,-13.8387000393864
180,-14.8046171653151
