"Theta [deg]","dB(GainTotal) [] - Freq='2.25GHz' Phi='0deg'"
0,3.3840550870684
2,3.36064348067302
4,3.33544112704678
6,3.30837078017156
8,3.27937224017427
10,3.24840554022337
12,3.21545404083358
14,3.18052734045174
16,3.14366388955264
18,3.10493317272925
20,3.06443730085938
22,3.02231183545334
24,2.97872565246733
26,2.93387964651883
28,2.88800408227654
30,2.8413544216109
32,2.79420549627665
34,2.74684395882353
36,2.69955902969993
38,2.65263166422276
40,2.6063223842107
42,2.5608581471911
44,2.51641874960313
46,2.47312336548537
48,2.43101789426457
50,2.3900638174813
52,2.35012923553238
54,2.31098266872923
56,2.27229006643585
58,2.23361528540654
60,2.19442409136607
62,2.15409152748854
64,2.11191230101566
66,2.06711368295645
68,2.018870308054
70,1.96632020832996
72,1.90858141179001
74,1.84476848072209
76,1.77400844004309
78,1.69545564240328
80,1.60830522080477
82,1.51180488093134
84,1.40526487671947
86,1.28806608954531
88,1.15966619224818
90,1.01960392486013
92,0.867501541794527
94,0.703065513755858
96,0.526085585528599
98,0.33643230675269
100,0.134053170016472
102,-0.0810324883804869
104,-0.308739643170188
106,-0.548924575952761
108,-0.801392459400724
110,-1.06590523450827
112,-1.34218944112232
114,-1.62994361898478
116,-1.92884485881276
118,-2.23855405467884
120,-2.55871939413907
122,-2.88897762470671
124,-3.22895265712001
126,-3.57825110925626
128,-3.93645446064417
130,-4.30310757723703
132,-4.67770348089977
134,-5.05966438093937
136,-5.44831916147238
138,-5.84287773707299
140,-6.24240296142174
142,-6.64578111211526
144,-7.0516923890416
146,-7.4585833535274
148,-7.86464378029325
150,-8.26779094005634
152,-8.66566477618933
154,-9.05563762741689
156,-9.43484187389029
158,-9.80021792298979
160,-10.1485831324443
162,-10.4767195750789
164,-10.7814752320959
166,-11.0598698463614
168,-11.3091941503921
170,-11.5270904657085
172,-11.7116044492542
174,-11.8612021155327
176,-11.9747524559483
178,-12.0514825866824
180,-12.0909176960526
