"Theta [deg]","dB(GainTotal) [] - Freq='2.25GHz' Phi='0deg'"
0,3.48898396932405
2,3.45784667786425
4,3.42662395561953
6,3.3952995975207
8,3.36386908133511
10,3.33234180245976
12,3.30074278299656
14,3.26911377246446
16,3.23751365586518
18,3.2060180854798
20,3.17471825746677
22,3.14371876485628
24,3.11313447653952
26,3.08308641857629
28,3.05369667014835
30,3.02508233137043
32,2.99734867236013
34,2.97058162958837
36,2.94483987245445
38,2.92014671510943
40,2.89648219010019
42,2.8737756258505
44,2.85189907467535
46,2.83066191898165
48,2.80980693994204
50,2.78900806733775
52,2.76786994620986
54,2.74592936234998
56,2.72265847271978
58,2.69746969702653
60,2.66972205039266
62,2.63872863996439
64,2.60376501355828
66,2.56407803654381
68,2.51889498218218
70,2.46743254679469
72,2.40890553949316
74,2.34253504147302
76,2.26755587705309
78,2.18322328354836
80,2.08881870657345
82,1.98365467957081
84,1.86707877043474
86,1.73847659421935
88,1.59727389997674
90,1.44293774318871
92,1.27497675475543
94,1.09294051492712
96,0.896418037722492
98,0.685035369923621
100,0.458452310073331
102,0.216358258089649
104,-0.0415327841901964
106,-0.315488026820853
108,-0.605762466393033
110,-0.912606145585666
112,-1.23627199698969
114,-1.57702414524807
116,-1.93514651762326
118,-2.31095159267523
120,-2.70478910185328
122,-3.11705449121173
124,-3.54819695137975
126,-3.9987268338997
128,-4.46922229090457
130,-4.9603350019772
132,-5.47279488566144
134,-6.00741373231606
136,-6.56508773954338
138,-7.14679898306483
140,-7.75361592012847
142,-8.38669311077957
144,-9.04727047520705
146,-9.73667261688533
148,-10.4563090841237
150,-11.2076769944735
152,-11.9923683141805
154,-12.8120854023319
156,-13.6686703337076
158,-14.5641560700225
160,-15.5008505488239
162,-16.4814672442171
164,-17.5093148910193
166,-18.5885474953092
168,-19.7244351350415
170,-20.9235006607316
172,-22.1930613208745
174,-23.538921401631
176,-24.9579620125192
178,-26.4178281084768
180,-27.8094999844457
