"Theta [deg]","dB(GainTotal) [] - Freq='2.25GHz' Phi='90.0000000000002deg'"
0,3.583705779688
2,3.58039403427091
4,3.57597068551655
6,3.5709136309842
8,3.56565039546886
10,3.56053468863921
12,3.55582379022939
14,3.55165799133052
16,3.54804327826667
18,3.54483829695544
20,3.54174638543432
22,3.53831313050327
24,3.5339295244382
26,3.52784041071251
28,3.51915755584582
30,3.50687640383456
32,3.48989538410923
34,3.46703656276106
36,3.43706644448453
38,3.3987158323148
40,3.35069780981199
42,3.29172309972809
44,3.22051225021982
46,3.13580428486013
48,3.03636161245533
50,2.92097111917191
52,2.78844145567962
54,2.63759658621959
56,2.46726568678857
58,2.27626946844403
60,2.0634029607234
62,1.82741471925296
64,1.56698231828385
66,1.28068384763915
68,0.966964945438639
70,0.624100650159196
72,0.250151031029428
74,-0.157090866911364
76,-0.600160772265941
78,-1.08199733313754
80,-1.60603221417513
82,-2.17630068480796
84,-2.79757821318745
86,-3.47554910079676
88,-4.21701205476747
90,-5.03012167405279
92,-5.92464610161708
94,-6.91216884024862
96,-8.00602256492512
98,-9.22037007440302
100,-10.5668598611893
102,-12.0447405193114
104,-13.6145872833389
106,-15.1392121836245
108,-16.3047127861502
110,-16.6937078795803
112,-16.1854187418648
114,-15.1147826898027
116,-13.8764751381986
118,-12.6853624956913
120,-11.6185076690359
122,-10.6911899647731
124,-9.89677405463373
126,-9.22266934529524
128,-8.6560222230637
130,-8.18549637783285
132,-7.80164031482291
134,-7.49678110738127
136,-7.26479032608304
138,-7.10084494315673
140,-7.00122243456191
142,-6.96313878090061
144,-6.98462789278258
146,-7.06445861148368
148,-7.20208602410658
150,-7.39763556676331
152,-7.65192067810722
154,-7.96649755641328
156,-8.34376411180832
158,-8.78711499419542
160,-9.30117145681001
162,-9.89211515072309
164,-10.568170942332
166,-11.3403089564172
168,-12.2232750860942
170,-13.2371160844542
172,-14.4094284655166
174,-15.7785287303961
176,-17.3970581107106
178,-19.33127890241
180,-21.6280205898412
