"Theta [deg]","dB(GainTotal) [] - Freq='2.25GHz' Phi='90.0000000000002deg'"
0,3.78607018096499
2,3.78352567989188
4,3.77821087380272
6,3.77030498767577
8,3.7599511428426
10,3.74724696876106
12,3.73223557108835
14,3.71489735054723
16,3.69514314936398
18,3.67280914114762
20,3.6476537785489
22,3.6193569787952
24,3.58752157274663
26,3.55167688395154
28,3.51128415658592
30,3.46574342985535
32,3.41440137249584
34,3.35655955048159
36,3.29148260446673
38,3.21840585626875
40,3.13654193724976
42,3.04508612467459
44,2.9432201730539
46,2.8301145247149
48,2.70492886767337
50,2.56681107200036
52,2.41489457369337
54,2.24829428565365
56,2.06610109916354
58,1.86737499847736
60,1.65113674912187
62,1.41635804091469
64,1.16194987274668
66,0.886748859779893
68,0.589501024886888
70,0.268842502353233
72,-0.0767235724688745
74,-0.448854897612731
76,-0.849403698558201
78,-1.2804576998541
80,-1.74439014846605
82,-2.24392110687085
84,-2.78219276550613
86,-3.36286210347107
88,-3.99021471100783
90,-4.66930358619576
92,-5.40611524475831
94,-6.20776011992629
96,-7.08266909145812
98,-8.04073860173191
100,-9.09326713599988
102,-10.2522749403067
104,-11.5281686792044
106,-12.9231650270754
108,-14.41444637482
110,-15.9160103772248
112,-17.2162219511858
114,-17.9666076284256
116,-17.9056792636234
118,-17.1547502571733
120,-16.0707325160426
122,-14.9311954886779
124,-13.8673906237851
126,-12.9231584396435
128,-12.1047690583004
130,-11.4050615796561
132,-10.8132643159245
134,-10.3186365055515
136,-9.91165422063088
138,-9.58426253522879
140,-9.32979636987635
142,-9.14280450098022
144,-9.01886504496807
146,-8.95442280293518
148,-8.94665630478165
150,-8.99337412277615
152,-9.09293748574597
154,-9.24420590229293
156,-9.44650292723758
158,-9.69959974234055
160,-10.0037145425627
162,-10.3595255531562
164,-10.7681944666086
166,-11.2313944783693
168,-11.7513315419033
170,-12.3307362267997
172,-12.972781191835
174,-13.6808348837877
176,-14.4578742391172
178,-15.3052079704082
180,-16.219843376395
