"Theta [deg]","dB(GainTotal) [] - Freq='2.25GHz' Phi='90.0000000000002deg'"
0,3.70630079925067
2,3.6900658936277
4,3.67215350702851
6,3.65306575008166
8,3.63327005177496
10,3.61317906378941
12,3.5931305935881
14,3.57336854753529
16,3.55402591323135
18,3.53511077018598
20,3.51649618097039
22,3.49791458583199
24,3.47895702184393
26,3.45907714496476
28,3.43759968937126
30,3.41373269318421
32,3.38658258685583
34,3.35517110164056
36,3.31845291752618
38,3.27533302507876
40,3.22468290470598
42,3.16535480387898
44,3.09619359003059
46,3.01604584876871
48,2.92376606370517
50,2.81821984241914
52,2.69828423653874
54,2.56284524223785
56,2.41079256457194
58,2.24101169154603
60,2.05237325894026
62,1.84371960123683
64,1.61384828189205
66,1.36149227889269
68,1.08529636623443
70,0.783789071199443
72,0.455349388340862
74,0.0981671752044071
76,-0.289804183392158
78,-0.710904709152502
80,-1.16783683803622
82,-1.66374978875349
84,-2.20234363338917
86,-2.78799871871216
88,-3.42593754362971
90,-4.12242738141561
92,-4.88503155647206
94,-5.72291175999447
96,-6.64716340216779
98,-7.67110437951165
100,-8.81026214788556
102,-10.0813113839761
104,-11.4978376891416
106,-13.0570742326441
108,-14.7031263828698
110,-16.2443513751729
112,-17.2664185105016
114,-17.3296120542552
116,-16.4907304752844
118,-15.2240727398868
120,-13.905638810175
122,-12.6955764685232
124,-11.6368774150205
126,-10.7287769802132
128,-9.95765934145039
130,-9.30795236892284
132,-8.76551632680571
134,-8.31842231689121
136,-7.95688339500226
138,-7.67295643556564
140,-7.46022378006012
142,-7.31351815305494
144,-7.22870357540346
146,-7.20250863709301
148,-7.23240452525759
150,-7.31652053994083
152,-7.45359151240816
154,-7.6429335459378
156,-7.88444654762074
158,-8.17864412880852
160,-8.5267137782347
162,-8.93061301553486
164,-9.39321090027603
166,-9.91848937973103
168,-10.5118263763547
170,-11.1803935227766
172,-11.9337177613904
174,-12.7844792102571
176,-13.7496460039498
178,-14.8520613422577
180,-16.1225051538807
