"Theta [deg]","dB(GainTotal) [] - Freq='2.25GHz' Phi='0deg'"
0,3.49420580813221
2,3.4765096462757
4,3.45745033332299
6,3.43691625304155
8,3.41480434791749
10,3.391022849254
12,3.36549392396092
14,3.3381561899256
16,3.30896703589174
18,3.27790466530758
20,3.2449697678954
22,3.21018670924971
24,3.17360411929684
26,3.13529475676484
28,3.09535453072571
30,3.05390057339956
32,3.01106828197087
34,2.96700728173094
36,2.92187630810729
38,2.87583705964326
40,2.82904713508265
42,2.7816522314924
44,2.73377784186363
46,2.68552074423935
48,2.63694061441204
50,2.58805211553159
52,2.53881781687517
54,2.48914226891954
56,2.43886751357913
58,2.38777024044631
60,2.33556071775714
62,2.28188353781116
64,2.2263201284905
66,2.1683929026826
68,2.10757085174291
70,2.04327634150002
72,1.9748928412059
74,1.90177330650662
76,1.82324894435821
78,1.73863810705045
80,1.64725508985427
82,1.54841863816736
84,1.44146000195282
86,1.32573040526292
88,1.20060782529114
90,1.06550299826968
92,0.919864588996375
94,0.763183477759499
96,0.594996134144806
98,0.414887062920253
100,0.222490324025725
102,0.0174901474974123
104,-0.200379314567705
106,-0.431335033025944
108,-0.675546851452324
110,-0.933139820357098
112,-1.20419696643834
114,-1.48876231824313
116,-1.7868439813071
118,-2.09841702941398
120,-2.42342595488096
122,-2.76178640029354
124,-3.11338587710388
126,-3.47808316277792
128,-3.85570605712192
130,-4.24604716907404
132,-4.64885739646623
134,-5.06383675202227
136,-5.49062217873672
138,-5.92877198764291
140,-6.37774654390135
142,-6.83688482961756
144,-7.30537653523309
146,-7.78222939379517
148,-8.26623160051782
150,-8.75590939062008
152,-9.24948022918476
154,-9.74480265474377
156,-10.2393246737099
158,-10.7300337754507
160,-11.2134131421624
162,-11.6854104036843
164,-12.1414271482905
166,-12.5763389780509
168,-12.9845566100191
170,-13.3601376131056
172,-13.6969550546176
174,-13.9889231164879
176,-14.2302708367346
178,-14.4158447985097
180,-14.5414121664448
