"Theta [deg]","dB(GainTotal) [] - Freq='2.25GHz' Phi='90.0000000000002deg'"
0,3.18747283221207
2,3.13937584477872
4,3.09126794495117
6,3.04384021415366
8,2.99776117621253
10,2.9536482230533
12,2.91203753692263
14,2.87335421807295
16,2.83788453081661
18,2.80575220486029
20,2.77690054070995
22,2.75108166844146
24,2.72785373694591
26,2.70658613830208
28,2.68647219204143
30,2.66654812083278
32,2.64571671828838
34,2.62277388430011
36,2.59643618858808
38,2.56536778989416
40,2.52820533419346
42,2.48357981878857
44,2.43013478195169
46,2.36654051397234
48,2.29150425563127
50,2.20377654125202
52,2.10215395607396
54,1.98547862148474
56,1.85263471133203
58,1.70254225414158
60,1.53414840443409
62,1.34641628355457
64,1.1383114051846
66,0.908785618196152
68,0.656758421794631
70,0.381095434576352
72,0.0805837282286141
74,-0.246096334081415
76,-0.60040318549343
78,-0.983970566733329
80,-1.39864900435376
82,-1.84655278697374
84,-2.33011281712053
86,-2.85213525264816
88,-3.41586473681101
90,-4.02504856436079
92,-4.6839929576259
94,-5.39759190898503
96,-6.17128697938271
98,-7.01087102404821
100,-7.92195537721891
102,-8.90872950581631
104,-9.97126654568836
106,-11.0999581038209
108,-12.2648023761494
110,-13.397658649671
112,-14.3729184226395
114,-15.0150123566258
116,-15.1763575281317
118,-14.8499231027749
120,-14.1759388738244
122,-13.3328468079686
124,-12.4527087578649
126,-11.6090096512497
128,-10.8352106195501
130,-10.1430552133107
132,-9.53385358619134
134,-9.00439671171614
136,-8.54983478018992
138,-8.16501077543335
140,-7.84504183312576
142,-7.58554347451779
144,-7.38268911435241
146,-7.23319766257852
148,-7.13429362001853
150,-7.08366054435785
152,-7.07939733186007
154,-7.11998122134085
156,-7.20423875320343
158,-7.33132460165645
160,-7.50070746287803
162,-7.71216158224031
164,-7.96576172719939
166,-8.26187814916836
168,-8.60116590789545
170,-8.98453918499919
172,-9.41311475242987
174,-9.88809763832884
176,-10.4105629633297
178,-10.9810556354091
180,-11.5988765804012
