"Theta [deg]","dB(GainTotal) [] - Freq='2.25GHz' Phi='90.0000000000002deg'"
0,3.60960014332034
2,3.63013727653332
4,3.64934143637336
6,3.66744933059536
8,3.68462414878538
10,3.70094115041853
12,3.71637522350111
14,3.73079120296589
16,3.7439375837389
18,3.75544404383042
20,3.76482292987319
22,3.77147457981967
24,3.77469609561015
26,3.77369296004045
28,3.76759273685079
30,3.75546001116828
32,3.73631171817287
34,3.70913206141171
36,3.67288632255456
38,3.62653299284814
40,3.56903379488778
42,3.49936129630253
44,3.41650393351978
46,3.31946835747874
48,3.20727908163086
50,3.07897545656762
52,2.93360601791838
54,2.77022025841174
56,2.58785786476349
58,2.38553543809335
60,2.16223068428738
62,1.91686401789402
64,1.64827746787224
66,1.35521070245465
68,1.03627389935136
70,0.689917072608794
72,0.314395327152007
74,-0.0922706488892782
76,-0.532339707368653
78,-1.00840195231827
80,-1.52343799040048
82,-2.08088628608657
84,-2.68471800083506
86,-3.33951577539937
88,-4.0505463130026
90,-4.82380220460221
92,-5.66595733388607
94,-6.58411322720189
96,-7.58506959413481
98,-8.67354528142077
100,-9.84814784126597
102,-11.0927603102806
104,-12.3597747011703
106,-13.5439646712955
108,-14.4643094121272
110,-14.9112779186699
112,-14.790351293037
114,-14.2114372861315
116,-13.3873671212187
118,-12.4950111754156
120,-11.6354934742449
122,-10.8544898111627
124,-10.1678550571009
126,-9.57764706794267
128,-9.08028133137363
130,-8.6703333424668
132,-8.34221679605772
134,-8.09087618271255
136,-7.91203634882952
138,-7.80226183779678
140,-7.75894325280888
142,-7.78026522134467
144,-7.86518191684662
146,-8.01341353878476
148,-8.22547248455472
150,-8.50272755636693
152,-8.84751707363199
154,-9.26332714368909
156,-9.75506058797342
158,-10.3294375173885
160,-10.9955950918395
162,-11.7660011447652
164,-12.6578838388463
166,-13.6955500619587
168,-14.9143163753274
170,-16.3675422047695
172,-18.1400130218479
174,-20.3749364123273
176,-23.3274260291128
178,-27.3872905567599
180,-31.3754583731645
