"Theta [deg]","dB(GainTotal) [] - Freq='2.25GHz' Phi='0deg'"
0,3.6465035201071
2,3.6279230407068
4,3.60667154051667
6,3.58269054425961
8,3.55594093902753
10,3.52640447052863
12,3.49408518354978
14,3.45901076894047
16,3.42123375561734
18,3.38083246151208
20,3.33791159327058
22,3.2926023624718
24,3.24506196819063
26,3.19547228429157
28,3.14403758762286
30,3.09098117312246
32,3.03654072643096
34,2.98096236606354
36,2.92449332661589
38,2.86737333138411
40,2.80982479459378
42,2.75204209514473
44,2.69418026784585
46,2.63634355481166
48,2.57857433794054
50,2.52084302207483
52,2.46303944807557
54,2.40496637953483
56,2.34633552496808
58,2.28676643353481
60,2.22578844665724
62,2.16284571480805
64,2.09730511510249
66,2.02846674797126
68,1.95557656436935
70,1.87784058846734
72,1.7944401588057
74,1.70454761212878
76,1.60734187251952
78,1.50202347479663
80,1.38782863471647
82,1.264042068808
84,1.13000835455373
86,0.985141700222139
88,0.82893405859724
90,0.660961568239574
92,0.48088933998523
94,0.288474627059912
96,0.0835684275676147
98,-0.133884427921238
100,-0.363846649164868
102,-0.606191260996278
104,-0.860705711500618
106,-1.12709722533407
108,-1.40499928179334
110,-1.69397905138543
112,-1.99354556519748
114,-2.30315832043947
116,-2.6222359474307
118,-2.95016448456071
120,-3.28630473691589
122,-3.62999814128594
124,-3.98057053564126
126,-4.33733324479673
128,-4.69958095399091
130,-5.06658595395006
132,-5.43758850689933
134,-5.81178330200893
136,-6.18830223743212
138,-6.56619407914716
140,-6.94440189769829
142,-7.32173956423223
144,-7.69686898443273
146,-8.06828014209125
148,-8.43427637747286
150,-8.79296758227593
152,-9.1422740698598
154,-9.4799436697884
156,-9.80358398334716
158,-10.1107106265095
160,-10.3988106523594
162,-10.6654182830848
164,-10.9081978542698
166,-11.1250269073209
168,-11.3140711798205
170,-11.4738433112405
172,-11.6032386497795
174,-11.7015444932998
176,-11.7684229028332
178,-11.8038710918995
180,-11.8081664773576
