"Theta [deg]","dB(GainTotal) [] - Freq='2.25GHz' Phi='90.0000000000002deg'"
0,3.84482698968125
2,3.86759005001482
4,3.88805239355691
6,3.90635367443699
8,3.92254738785992
10,3.93659143542661
12,3.94834118322925
14,3.95754543168491
16,3.96384553761774
18,3.96677772555821
20,3.96577841770273
22,3.96019222207902
24,3.94928206495041
26,3.932240849542
28,3.90820397480247
30,3.87626205380085
32,3.83547322389351
34,3.78487452802851
36,3.72349195445
38,3.65034883664959
40,3.5644724244207
42,3.46489853077835
44,3.35067423193102
46,3.22085864511146
48,3.07452183122637
50,2.91074186738512
52,2.72860011129613
54,2.52717463902905
56,2.30553178384118
58,2.06271564068566
60,1.79773533226859
62,1.5095497610986
64,1.19704950023369
66,0.85903540539183
68,0.494193465234368
70,0.101065349645612
72,-0.321985921899056
74,-0.776815765440604
76,-1.26554374996067
78,-1.79060544173015
80,-2.3548098967493
82,-2.96140086071012
84,-3.61411668833453
86,-4.31723775841553
88,-5.07559749410646
90,-5.89450738778693
92,-6.77949417608789
94,-7.73564131360151
96,-8.76611496948811
98,-9.86905060915447
100,-11.0313039807482
102,-12.2168987601283
104,-13.3492760413853
106,-14.2959193787622
108,-14.8869487677027
110,-15.0011650696055
112,-14.6614470402325
114,-14.0156730292572
116,-13.2306732340703
118,-12.424730293794
120,-11.6628498793228
122,-10.974784547045
124,-10.3712859409
126,-9.85398092355733
128,-9.42056965558436
130,-9.06738573257966
132,-8.79060496741906
134,-8.58679114292151
136,-8.45312630364525
138,-8.3874979535613
140,-8.38852877314382
142,-8.45559226872457
144,-8.5888377476696
146,-8.78923924805808
148,-9.05868036065611
150,-9.40008797666019
152,-9.81763213502346
154,-10.3170165288287
156,-10.905895712107
158,-11.5944717180132
160,-12.3963444168889
162,-13.3297085314793
164,-14.4189647002124
166,-15.6965664267371
168,-17.2037240596825
170,-18.9832981224191
172,-21.0357320351699
174,-23.1308727802827
176,-24.3674431475983
178,-23.6718733253705
180,-21.6958376795167
