"Theta [deg]","dB(GainTotal) [] - Freq='2.25GHz' Phi='0deg'"
0,3.21567593521522
2,3.20531794450416
4,3.19386929369936
6,3.18123042744607
8,3.16731459860228
10,3.15204941393838
12,3.13537817437855
14,3.11726097539497
16,3.09767551992663
18,3.07661758528633
20,3.05410107784501
22,3.03015760567052
24,3.00483550048082
26,2.97819822684534
28,2.95032212893262
30,2.92129348337856
32,2.89120485080521
34,2.86015074748115
36,2.82822269142431
38,2.79550371224876
40,2.76206244914875
42,2.7279469941698
44,2.69317866578127
46,2.65774591829306
48,2.62159860379543
50,2.58464280363544
52,2.54673643541874
54,2.50768581954017
56,2.46724335763882
58,2.42510643628065
60,2.38091762527436
62,2.33426619423938
64,2.28469092618278
66,2.2316841653369
68,2.17469700020879
70,2.1131454528581
72,2.04641752234279
74,1.9738809139559
76,1.89489127578976
78,1.80880075948874
80,1.71496672184054
82,1.61276038714022
84,1.50157529614205
86,1.38083537511596
88,1.25000246743431
90,1.10858317982006
92,0.956134905713134
94,0.79227089926375
96,0.616664285663459
98,0.429050907643686
100,0.229230925111604
102,0.0170691064386693
104,-0.20750622257913
106,-0.444505571077811
108,-0.693881972045446
110,-0.955535869877849
112,-1.22932104624654
114,-1.51505135373588
116,-1.8125079514316
118,-2.12144666047947
120,-2.44160498593552
122,-2.77270829008288
124,-3.11447455790437
126,-3.46661717285983
128,-3.82884512411435
130,-4.20086009612303
132,-4.58234994656093
134,-4.97297815514798
136,-5.37236891858748
138,-5.78008767018872
140,-6.19561691321567
142,-6.61832737501195
144,-7.04744462093519
146,-7.48201142722316
148,-7.92084642292578
150,-8.36249980440616
152,-8.80520734002101
154,-9.24684445857112
156,-9.68488298882284
158,-10.1163541057059
160,-10.5378222183388
162,-10.9453758126458
164,-11.3346424383749
166,-11.7008357700465
168,-12.0388424886959
170,-12.3433550369735
172,-12.6090525368984
174,-12.8308260518604
176,-13.0040362603659
178,-13.1247827268603
180,-13.1901564673508
