"Theta [deg]","dB(GainTotal) [] - Freq='2.25GHz' Phi='90.0000000000002deg'"
0,4.06544005399282
2,4.07265623010587
4,4.07705591314977
6,4.0789848763298
8,4.07875615600122
10,4.07663418267939
12,4.07281879285852
14,4.06742986885816
16,4.06049338780901
18,4.05192963665623
20,4.04154426241948
22,4.02902267819969
24,4.01392814612262
26,3.99570362653106
28,3.97367724127503
30,3.94707097242353
32,3.91501202830103
34,3.87654617286756
36,3.83065224061032
38,3.77625704725037
40,3.71224994904939
42,3.63749638719895
44,3.55084986276078
46,3.45116190582285
48,3.33728971584473
50,3.20810124781717
52,3.06247759392524
54,2.89931255957485
56,2.71750935550409
58,2.51597432569897
60,2.29360760614327
62,2.04929056387173
64,1.78186979984678
66,1.49013741115235
68,1.17280709330023
70,0.828485513896907
72,0.45563819205434
74,0.0525488562119891
76,-0.382729096989818
78,-0.852430888543555
80,-1.35915085656581
82,-1.90592845583718
84,-2.49635408603969
86,-3.13470033171011
88,-3.8260855156891
90,-4.57667733058348
92,-5.39394321299703
94,-6.28694697054224
96,-7.26666702550507
98,-8.34624110753121
100,-9.54084505742459
102,-10.8663674157365
104,-12.3345376904111
106,-13.9381914630377
108,-15.6116949589622
110,-17.1469462468556
112,-18.1229737147714
114,-18.140563085949
116,-17.3066845122464
118,-16.0877337437939
120,-14.8322699230734
122,-13.6862969343702
124,-12.6887090718161
126,-11.8383938413371
128,-11.1224398682494
130,-10.5261722557846
132,-10.0363118676328
134,-9.64171370956894
136,-9.33330814646389
138,-9.10382194988205
140,-8.94747747788605
142,-8.85973184938267
144,-8.83706981130231
146,-8.87684829712796
148,-8.97718689957902
150,-9.13689899734443
152,-9.35546029715842
154,-9.63301416135518
156,-9.97041613905544
158,-10.3693238407597
160,-10.8323432290969
162,-11.3632494828403
164,-11.9673114518649
166,-12.6517662468442
168,-13.4265200065811
170,-14.3052023998533
172,-15.3067953780903
174,-16.4582288132599
176,-17.7986558956738
178,-19.3866766773077
180,-21.3123463340059
