CutName,Theta_deg,Phi_deg,Freq_GHz,Gain_dBi,Ldir,Ldri,L1,Sdir,Sref,Wdri,SimulationIndex,SimulationID
Phi90,0,90,2.25,3.37458702363231,14.6422223844688,44.6105413149361,18.1869487529116,13.8283564046151,20.5293332891881,3.27838539377689,4,sim_004
Phi90,2,90,2.25,3.36900287970316,14.6422223844688,44.6105413149361,18.1869487529116,13.8283564046151,20.5293332891881,3.27838539377689,4,sim_004
Phi90,4,90,2.25,3.36230594435197,14.6422223844688,44.6105413149361,18.1869487529116,13.8283564046151,20.5293332891881,3.27838539377689,4,sim_004
Phi90,6,90,2.25,3.35498549417032,14.6422223844688,44.6105413149361,18.1869487529116,13.8283564046151,20.5293332891881,3.27838539377689,4,sim_004
Phi90,8,90,2.25,3.34748305875443,14.6422223844688,44.6105413149361,18.1869487529116,13.8283564046151,20.5293332891881,3.27838539377689,4,sim_004
Phi90,10,90,2.25,3.34017033818437,14.6422223844688,44.6105413149361,18.1869487529116,13.8283564046151,20.5293332891881,3.27838539377689,4,sim_004
Phi90,12,90,2.25,3.3333276893574,14.6422223844688,44.6105413149361,18.1869487529116,13.8283564046151,20.5293332891881,3.27838539377689,4,sim_004
Phi90,14,90,2.25,3.32712436334683,14.6422223844688,44.6105413149361,18.1869487529116,13.8283564046151,20.5293332891881,3.27838539377689,4,sim_004
Phi90,16,90,2.25,3.32160166281267,14.6422223844688,44.6105413149361,18.1869487529116,13.8283564046151,20.5293332891881,3.27838539377689,4,sim_004
Phi90,18,90,2.25,3.31666006512353,14.6422223844688,44.6105413149361,18.1869487529116,13.8283564046151,20.5293332891881,3.27838539377689,4,sim_004
Phi90,20,90,2.25,3.31205112553057,14.6422223844688,44.6105413149361,18.1869487529116,13.8283564046151,20.5293332891881,3.27838539377689,4,sim_004
Phi90,22,90,2.25,3.30737465450615,14.6422223844688,44.6105413149361,18.1869487529116,13.8283564046151,20.5293332891881,3.27838539377689,4,sim_004
Phi90,24,90,2.25,3.30208128813787,14.6422223844688,44.6105413149361,18.1869487529116,13.8283564046151,20.5293332891881,3.27838539377689,4,sim_004
Phi90,26,90,2.25,3.29548018366429,14.6422223844688,44.6105413149361,18.1869487529116,13.8283564046151,20.5293332891881,3.27838539377689,4,sim_004
Phi90,28,90,2.25,3.28675121903937,14.6422223844688,44.6105413149361,18.1869487529116,13.8283564046151,20.5293332891881,3.27838539377689,4,sim_004
Phi90,30,90,2.25,3.27496079464554,14.6422223844688,44.6105413149361,18.1869487529116,13.8283564046151,20.5293332891881,3.27838539377689,4,sim_004
Phi90,32,90,2.25,3.25908015289191,14.6422223844688,44.6105413149361,18.1869487529116,13.8283564046151,20.5293332891881,3.27838539377689,4,sim_004
Phi90,34,90,2.25,3.23800505711496,14.6422223844688,44.6105413149361,18.1869487529116,13.8283564046151,20.5293332891881,3.27838539377689,4,sim_004
Phi90,36,90,2.25,3.21057569860668,14.6422223844688,44.6105413149361,18.1869487529116,13.8283564046151,20.5293332891881,3.27838539377689,4,sim_004
Phi90,38,90,2.25,3.17559581072747,14.6422223844688,44.6105413149361,18.1869487529116,13.8283564046151,20.5293332891881,3.27838539377689,4,sim_004
