"Theta [deg]","dB(GainTotal) [] - Freq='2.25GHz' Phi='0deg'"
0,3.35294734728267
2,3.32963849856132
4,3.30567583970754
6,3.28099591224973
8,3.25554610176918
10,3.22928716764723
12,3.20219544905102
14,3.17426468279109
16,3.14550736037354
18,3.11595554402101
20,3.08566105603781
22,3.05469495418253
24,3.0231462092663
26,2.99111951149729
28,2.95873215034759
30,2.9261099396501
32,2.89338219527506
34,2.86067581623892
36,2.82810856960576
38,2.79578173215578
40,2.76377229369391
42,2.73212497357078
44,2.70084433878527
46,2.66988733455013
48,2.63915654298577
50,2.60849447070165
52,2.5776791313639
54,2.54642113690673
56,2.51436244469755
58,2.4810768330379
60,2.4460720999849
62,2.40879390672321
64,2.3686311219727
66,2.32492247220429
68,2.27696426609729
70,2.22401894129243
72,2.16532417610041
74,2.10010231624493
76,2.02756988404528
78,1.94694696149111
80,1.85746626636134
82,1.75838176921209
84,1.64897672659044
86,1.52857103072593
88,1.39652779732383
90,1.25225913059153
92,1.09523101839748
94,0.924967321000137
96,0.741052824916999
98,0.543135340304708
100,0.330926826965963
102,0.104203542201473
104,-0.137194785321449
106,-0.393366736226312
108,-0.66435189517194
110,-0.950134391458805
112,-1.25064718198122
114,-1.56577693008211
116,-1.89536928388292
118,-2.23923430200651
120,-2.59715171549978
122,-2.96887565514309
124,-3.35413841668509
126,-3.75265278653799
128,-4.16411241058144
130,-4.58818966179658
132,-5.0245304503796
134,-5.47274542357189
136,-5.93239702158466
138,-6.40298189022062
140,-6.88390820021091
142,-7.37446748987876
144,-7.87380073690351
146,-8.38085848708147
148,-8.89435503991199
150,-9.41271693699543
152,-9.93402635224188
154,-10.4559604837154
156,-10.9757287446341
158,-11.490010502307
160,-11.9948973819128
162,-12.4858458028102
164,-12.9576475019392
166,-13.4044283201871
168,-13.8196883279553
170,-14.196398952385
172,-14.5271740480817
174,-14.8045299125989
176,-15.0212414832029
178,-15.1707860060242
180,-15.247841242154
