"Theta [deg]","dB(GainTotal) [] - Freq='2.25GHz' Phi='0deg'"
0,3.67498008517239
2,3.64683168100928
4,3.61705474938377
6,3.58561492428579
8,3.55250093364696
10,3.51772659673133
12,3.48133255680185
14,3.44338768934113
16,3.40399009961436
18,3.36326759751387
20,3.32137751463801
22,3.27850571104804
24,3.23486461008316
26,3.19069010217964
28,3.14623717597189
30,3.10177416974544
32,3.05757559029263
34,3.01391351954408
36,2.97104771998349
38,2.92921465311647
40,2.88861573363629
42,2.84940524532383
44,2.81167843131873
46,2.77546032905103
48,2.74069593817759
50,2.70724228114199
52,2.67486283845639
54,2.64322471862779
56,2.61189876606853
58,2.58036263449485
60,2.54800667609803
62,2.51414233602197
64,2.47801261251513
66,2.43880405582155
68,2.39565973776093
70,2.34769262742881
72,2.2939988500289
74,2.23367037580264
76,2.16580677326422
78,2.0895257547652
80,2.00397233371617
82,1.90832649486447
84,1.80180934770962
86,1.68368778663743
88,1.55327771978048
90,1.40994595342315
92,1.25311083222202
94,1.08224174019893
96,0.896857565969208
98,0.696524230329002
100,0.480851367107518
102,0.249488240619164
104,0.00211897620664517
106,-0.261542825098364
108,-0.54176002060011
110,-0.838778343747487
112,-1.15283324200041
114,-1.48415707177232
116,-1.83298658869802
118,-2.19957067430349
120,-2.58417824584509
122,-2.98710630604589
124,-3.40868810523449
126,-3.8493014117155
128,-4.30937691907241
130,-4.78940686395595
132,-5.28995398786223
134,-5.81166105561761
136,-6.35526124746592
138,-6.9215898786748
140,-7.51159808125426
142,-8.12636932124969
144,-8.76713994099947
146,-9.43532533174394
148,-10.1325538829069
150,-10.8607115396195
152,-11.6220006244252
154,-12.4190174670814
156,-13.2548540852811
158,-14.1332289904426
160,-15.05864946638
162,-16.0365982766299
164,-17.0737117145588
166,-18.1778486667504
168,-19.3577806491403
170,-20.6218069281236
172,-21.9735427014608
174,-23.4006528499695
176,-24.847662446508
178,-26.1626390753115
180,-27.0464144163683
