"Theta [deg]","dB(GainTotal) [] - Freq='2.25GHz' Phi='0deg'"
0,3.4097666356446
2,3.39825070615522
4,3.38422722641367
6,3.36755611470592
8,3.34811137352195
10,3.32578376907039
12,3.30048356064154
14,3.27214324926988
16,3.24072029789238
18,3.20619975535608
20,3.16859669459806
22,3.12795835183024
24,3.08436582972003
26,3.03793520492644
28,2.98881786098501
30,2.93719985399845
32,2.88330011391375
34,2.82736729170974
36,2.76967508601937
38,2.7105159246788
40,2.65019293966561
42,2.58901025854463
44,2.52726174029135
46,2.46521840371014
48,2.40311492482702
50,2.34113570464606
52,2.27940111708858
54,2.21795462433634
56,2.15675147975378
58,2.09564971705616
60,2.03440404405025
62,1.97266312292231
64,1.90997053708167
66,1.84576953390582
68,1.77941141445532
70,1.71016723731463
72,1.63724233361949
74,1.5597930081113
76,1.47694473366419
78,1.38781113371366
80,1.29151308155081
82,1.18719731628271
84,1.07405406905792
86,0.951333296715069
88,0.818359221984092
90,0.67454297132292
92,0.51939317827328
94,0.352524479892136
96,0.17366387705416
98,-0.0173450410546262
100,-0.220539988036417
102,-0.435839951639863
104,-0.66304719459187
106,-0.901851213420429
108,-1.15183455355219
110,-1.41248033599194
112,-1.68318129356586
114,-1.9632500435787
116,-2.25193024201179
118,-2.54840817832311
120,-2.8518242888361
122,-3.16128400259417
124,-3.47586729998544
126,-3.79463637492261
128,-4.11664085723197
130,-4.4409201800587
132,-4.76650286798532
134,-5.09240276792633
136,-5.41761253147092
138,-5.74109496184844
140,-6.06177313338788
142,-6.37852044548756
144,-6.69015195533571
146,-6.99541841426183
148,-7.29300438601751
150,-7.58153163261826
152,-7.85956860622453
154,-8.12564639080103
156,-8.37828082263451
158,-8.61599983703267
160,-8.83737441835582
162,-9.04105097058596
164,-9.2257825802206
166,-9.39045660058219
168,-9.53411629399956
170,-9.65597491206386
172,-9.75542149215642
174,-9.83201866053835
176,-9.88549368790567
178,-9.9157247789274
180,-9.9227249727218
